method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
profiled,101,-0.29170001477696567,0.9863820451687968,-0.326961119743148,0.9948040142189379,-0.03574791850570252,1.0085382424501654,0.004477510181730278,-0.11822389525270927,0.02982897384063543,0.3293113569753755,1.0
profiled,102,-0.0796587578563393,0.9877615601878926,-0.09483670087291196,0.99550134289096,-0.0153659988688824,1.0078356791912364,0.039424016771998284,-0.162065326389762,0.020101848238835013,0.8060342666133655,1.0
profiled,103,0.08593439331937627,0.9879743128610271,0.09333411335222684,0.9960306586447838,0.007489789902960197,1.008154408144911,0.07065652849763432,-0.104544212233185,0.020450933544939875,0.7890761988530656,1.0
profiled,104,0.1554189946699343,0.9872385387754714,0.18340564280634805,0.9907676628054812,0.028348415339546205,1.0035747429738584,0.07636221643754287,-0.013618018316562619,0.028115692129947245,0.4006146770470501,1.0
profiled,105,0.18923554701025863,0.9857752871814712,0.23601459528378252,0.9815972802760817,0.04745406877390335,0.9957617045591239,0.06945520111059798,0.0956066680761194,0.03767832698505902,0.11397900845052844,1.0
profiled,106,0.17840493182591852,0.9841676655660271,0.23487676179780045,0.977399526484071,0.0573802939760301,0.9931229816638372,0.04937522613490406,0.12497016829586416,0.03816386069687833,0.10585266705878205,1.0
profiled,107,0.13193013267545833,0.9826477185809397,0.19597473917050984,0.9754127860544056,0.06517555099760429,0.9926373079693481,0.024894826569420415,0.07344535252285178,0.03743615032944775,0.11822047437644745,1.0
profiled,108,0.1202520875936308,0.9812202333855392,0.18897769107326143,0.9816172526615589,0.0700409562922528,1.0004046179058597,0.03375187450336982,-0.08584716280373472,0.03985115529206662,0.0812567636482483,1.0
profiled,109,0.11482340682232725,0.9815633901498348,0.18352195099418572,0.9883133727794066,0.06998890225660483,1.0068767668978988,0.0381926423734241,-0.11912570522456489,0.03704511785213482,0.12534188358613996,1.0
profiled,110,0.7758224381171946,0.9854363308268652,0.841054399197679,0.9942960657482528,0.06619601798702629,1.0089906720954296,0.05415721316252863,-0.08609120094379685,0.032360872404166796,0.24059319610497254,1.0
profiled,111,0.21406569617804466,0.9788021990754485,0.26451489875468437,0.990059003569797,0.05154177485940752,1.011500591748753,0.056730797345874565,-0.027329839905841702,0.03519207887490283,0.16398751165342396,1.0
profiled,112,1.5552780146274865,0.9831067589223171,1.5920635280633824,0.9943506531886755,0.03741761828208774,1.0114371040218295,0.05181741569387546,0.06809639526235944,0.02848572608158617,0.38446095379733514,1.0
