mass_MeV,exposure_percent,interpretation,assumed_eps2,template_yield_window,yield_convention
66,10,total exposure,4.549873724469688e-06,14583.285053433432,"mean signal for constant selected rate; total window, not display subset"
66,20,new independent increment,4.549873724469688e-06,29166.570106866864,"mean signal for constant selected rate; total window, not display subset"
66,30,total exposure,4.549873724469688e-06,43749.8551603003,"mean signal for constant selected rate; total window, not display subset"
66,100,total exposure,4.549873724469688e-06,145832.8505343343,"mean signal for constant selected rate; total window, not display subset"
92,10,total exposure,2.9703759637581937e-06,13616.765978823203,"mean signal for constant selected rate; total window, not display subset"
92,20,new independent increment,2.9703759637581937e-06,27233.531957646406,"mean signal for constant selected rate; total window, not display subset"
92,30,total exposure,2.9703759637581937e-06,40850.29793646961,"mean signal for constant selected rate; total window, not display subset"
92,100,total exposure,2.9703759637581937e-06,136167.65978823203,"mean signal for constant selected rate; total window, not display subset"
