model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,addendum_id,stage,source_family,post_closure_initiated,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
knot_spline,2021_1pct,3,0.065,65,25,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.483652895748,0.803001828912564,0.0353320804721528,0.803001828912564,0.1684390846520622,0.0321200731565025,25.0,1.1,25.0,1.0,22.727272727272727,0.0800950578211788,144.88433236609765,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0050074857974577,-5.708710576567096e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,False,3
knot_spline,2021_1pct,3,0.065,65,35,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.537718384148,0.8208014653132251,0.0353320804721528,1.1242025604775896,0.199299812678774,0.0321200731565025,25.55415927335949,1.1,35.0,0.7301188363816997,23.23105388487226,0.0827008190979559,168.93968372084453,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0054255669410523,-6.257103799961785e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,2
knot_spline,2021_1pct,3,0.065,65,50,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.5377182691388,0.8208245744328775,0.0353320804721528,1.606003657825128,0.2382088379486563,0.0321200731565025,25.55487873372746,1.1,50.0,0.5110975746745492,23.231707939752233,0.0827042323732959,168.90610719163337,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0051383409222743,-5.926071162753825e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3
knot_spline,2021_1pct,3,0.065,65,75,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.537718543692,0.8208021689070999,0.0353320804721528,2.409005486737692,0.2917450525977669,0.0321200731565025,25.55418117847382,1.1,75.0,0.3407224157129843,23.231073798612563,0.0827009230193841,168.90856771040075,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0052898123457974,-6.100606941369601e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3
knot_spline,2021_1pct,3,0.065,65,25,1,1116844546,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.483652432152,0.803001828912564,0.0353320804721528,0.803001828912564,0.1684390846520622,0.0321200731565025,25.0,1.1,25.0,1.0,22.727272727272727,0.0800950578211788,144.88010672046568,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0047036411585135,-5.362323774877629e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,False,3
knot_spline,2021_1pct,3,0.065,65,35,1,1116844546,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1183.8855604162743,0.4680670843960066,0.0353320804721528,1.1242025604775896,0.199299812678774,0.0321200731565025,14.572416510864908,1.1,35.0,0.4163547574532831,13.247651373513552,0.0387987942205164,63.82069000975972,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.001053913769153,-6.37543890818952e-08,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,False,False,2
knot_spline,2021_1pct,3,0.065,65,50,1,1116844546,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.5377180729472,0.8207689226128232,0.0353320804721528,1.606003657825128,0.2382088379486563,0.0321200731565025,25.553146115629637,1.1,50.0,0.5110629223125928,23.230132832390577,0.0826960125926596,168.815995459641,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0051837022702489,-5.978186906058968e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,3,0.065,65,75,1,1116844546,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.537717704514,0.8208035932124478,0.0353320804721528,2.409005486737692,0.2917450525977669,0.0321200731565025,25.55422552162774,1.1,75.0,0.3407230069550365,23.23111411057067,0.0827011333907484,168.9094503214967,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0045492829673864,-5.24658008718083e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,3,0.065,65,25,2,3041581169,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.483653237827,0.803001828912564,0.0353320804721528,0.803001828912564,0.1684390846520622,0.0321200731565025,25.0,1.1,25.0,1.0,22.727272727272727,0.0800950578211788,144.91009389754282,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0055166008289447,-6.289064339086911e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3
knot_spline,2021_1pct,3,0.065,65,35,2,3041581169,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.5377181305587,0.8208029626053592,0.0353320804721528,1.1242025604775896,0.199299812678774,0.0321200731565025,25.55420588882412,1.1,35.0,0.7301201682521177,23.23109626256738,0.0827010402493961,168.91164211579584,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.0058017435809618,-6.69100402643292e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,False,2
