stage,region,support_lower_MeV,anchor_GeV,block,seed,success,lml,const_opt,length_opt,warning_text,error_text
development,low,32.0,0.1,L4,9049,True,43.02020262807099,53.15756806786586,0.43954560856449104,,
development,low,32.0,0.14,L1,1961,True,45.663831674202456,75.74653976292971,0.4701766068820735,,
development,low,32.0,0.14,L1,5813,True,45.66383167412354,75.74599270916882,0.4701753861246891,,
development,low,32.0,0.14,L1,9049,True,45.6638316740393,75.74652066798325,0.47017629178803255,,
development,low,32.0,0.14,L2,1961,True,44.90967703138068,75.3552805259713,0.4552626615973881,,
development,low,32.0,0.14,L2,5813,True,44.909677032085824,75.3554803025397,0.4552633318895991,,
development,low,32.0,0.14,L2,9049,True,44.90967703176564,75.35559425984063,0.4552631641946547,,
development,low,32.0,0.14,L3,1961,True,45.75291164940212,66.86930558016476,0.477682623763686,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,32.0,0.14,L3,5813,True,45.752911649530915,66.86925524557458,0.4776827484468861,,
development,low,32.0,0.14,L3,9049,True,45.752911649476346,66.86927292916285,0.4776828036297854,,
development,low,32.0,0.14,L4,1961,True,43.0202026280397,53.15784622125125,0.43954648952575454,,
development,low,32.0,0.14,L4,5813,True,43.0202026281021,53.15758863384127,0.4395457089430566,,
development,low,32.0,0.14,L4,9049,True,43.02020262814851,53.15709761569956,0.43954525504535485,,
development,low,32.0,0.18,L1,1961,True,45.6638316742395,75.74661951726607,0.4701764536039745,,
development,low,32.0,0.18,L1,5813,True,45.66383167425826,75.74651349171248,0.470176270414704,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,32.0,0.18,L1,9049,True,45.66383167414705,75.7465279409984,0.47017630068068,,
development,low,32.0,0.18,L2,1961,True,44.909677031397266,75.35540791978684,0.4552632158738243,,
development,low,32.0,0.18,L2,5813,True,44.909677031944696,75.35525270142044,0.4552628444445681,,
development,low,32.0,0.18,L2,9049,True,44.90967703186092,75.35540553065448,0.455263209273725,,
development,low,32.0,0.18,L3,1961,True,45.75291164944005,66.86931418819158,0.4776824225707886,,
development,low,32.0,0.18,L3,5813,True,45.752911649329235,66.8692820817158,0.47768331350818316,,
development,low,32.0,0.18,L3,9049,True,45.752911649440335,66.86926707194843,0.47768278354119376,,
development,low,32.0,0.18,L4,1961,True,43.02020262819666,53.1576099081467,0.43954571552244964,,
development,low,32.0,0.18,L4,5813,True,43.02020262811696,53.15771169917459,0.4395457284065703,,
development,low,32.0,0.18,L4,9049,True,43.020202627996255,53.1576355343249,0.4395457790407943,,
development,low,33.0,0.039,L1,1961,True,39.90970654223669,42.65250956490706,0.4393378553150872,,
development,low,33.0,0.039,L1,5813,True,39.90970654239243,42.65244973141169,0.43933736651513744,,
development,low,33.0,0.039,L1,9049,True,39.90970654233796,42.65231636658775,0.4393369120770013,,
development,low,33.0,0.039,L2,1961,True,38.897166950933595,46.33944505302652,0.4516570193809429,,
development,low,33.0,0.039,L2,5813,True,38.89716695068407,46.33967325762464,0.4516574575320876,,
development,low,33.0,0.039,L2,9049,True,38.89716695065377,46.33964036456168,0.451657370052536,,
development,low,33.0,0.039,L3,1961,True,39.72172657234215,38.14305534108208,0.40905489927358396,,
development,low,33.0,0.039,L3,5813,True,39.72172657238056,38.14299030965059,0.4090547170106342,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,33.0,0.039,L3,9049,True,39.721726572338426,38.143157963745836,0.4090548586434596,,
development,low,33.0,0.039,L4,1961,True,36.70855617484867,33.680790640956964,0.3506379616793447,,
development,low,33.0,0.039,L4,5813,True,36.708556174787006,33.68096901536964,0.35063856006004407,,
development,low,33.0,0.039,L4,9049,True,36.708556174874715,33.68097320423315,0.35063857566646733,,
development,low,33.0,0.065,L1,1961,True,39.90970654241275,42.652402611157164,0.4393371930025276,,
development,low,33.0,0.065,L1,5813,True,39.90970654259915,42.653163208167406,0.4393385143660871,,
development,low,33.0,0.065,L1,9049,True,39.90970654253633,42.65256001424575,0.43933775918409773,,
development,low,33.0,0.065,L2,1961,True,38.89716695069981,46.339573244385676,0.4516572840151313,,
development,low,33.0,0.065,L2,5813,True,38.8971669506584,46.339647450139765,0.4516573488171877,,
development,low,33.0,0.065,L2,9049,True,38.89716695070656,46.33994282750422,0.45165725521299066,,
development,low,33.0,0.065,L3,1961,True,39.72172657239555,38.14302736001083,0.40905479971757924,,
development,low,33.0,0.065,L3,5813,True,39.721726572336195,38.14300798575127,0.40905474398014624,,
development,low,33.0,0.065,L3,9049,True,39.721726572328635,38.14299561435925,0.4090547523788778,,
development,low,33.0,0.065,L4,1961,True,36.708556174921426,33.68095650870323,0.35063857040464275,,
development,low,33.0,0.065,L4,5813,True,36.70855617503716,33.681104385005355,0.35063852734670237,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,33.0,0.065,L4,9049,True,36.70855617485084,33.68125798906784,0.350639617829822,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,33.0,0.1,L1,1961,True,39.90970654240766,42.65243829149132,0.4393374674380539,,
development,low,33.0,0.1,L1,5813,True,39.909706542453364,42.6524232046879,0.43933734578817996,,
development,low,33.0,0.1,L1,9049,True,39.909706542304505,42.652413007135436,0.4393374470150676,,
development,low,33.0,0.1,L2,1961,True,38.897166950669316,46.33964326900148,0.4516573418862059,,
development,low,33.0,0.1,L2,5813,True,38.89716695059947,46.33963361962138,0.4516572755302091,,
development,low,33.0,0.1,L2,9049,True,38.897166950562706,46.33968426956373,0.4516574553821032,,
development,low,33.0,0.1,L3,1961,True,39.7217265723975,38.142987385167075,0.4090546975422493,,
development,low,33.0,0.1,L3,5813,True,39.72172657234988,38.14299425349245,0.4090547195866679,,
development,low,33.0,0.1,L3,9049,True,39.721726572351216,38.14309905960046,0.4090549169661058,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,33.0,0.1,L4,1961,True,36.70855617483012,33.68097236082033,0.35063857540266924,,
development,low,33.0,0.1,L4,5813,True,36.70855617490274,33.6810645004033,0.35063955381043754,,
development,low,33.0,0.1,L4,9049,True,36.708556174697165,33.680999346308965,0.35063841538599616,,
development,low,33.0,0.14,L1,1961,True,39.909706542394375,42.6526039087101,0.4393375522882874,,
development,low,33.0,0.14,L1,5813,True,39.90970654248912,42.65245369256798,0.4393373608406582,,
development,low,33.0,0.14,L1,9049,True,39.909706542533485,42.652508152225614,0.43933789449023186,,
development,low,33.0,0.14,L2,1961,True,38.89716695058664,46.33952037936213,0.4516562989435327,,
development,low,33.0,0.14,L2,5813,True,38.89716695089447,46.33938694978102,0.4516567552822988,,
development,low,33.0,0.14,L2,9049,True,38.89716695066052,46.33930855274079,0.45165749511309805,,
development,low,33.0,0.14,L3,1961,True,39.72172657231505,38.14303074852706,0.4090547342179219,,
development,low,33.0,0.14,L3,5813,True,39.72172657235083,38.14270471303501,0.4090541185793264,,
development,low,33.0,0.14,L3,9049,True,39.72172657231391,38.14325853975326,0.40905537214816634,,
development,low,33.0,0.14,L4,1961,True,36.70855617485826,33.680974543635486,0.3506385787598706,,
development,low,33.0,0.14,L4,5813,True,36.708556174800535,33.680981139223185,0.3506385870310473,,
development,low,33.0,0.14,L4,9049,True,36.70855617489178,33.68095911261815,0.3506385044796004,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,33.0,0.18,L1,1961,True,39.909706542365086,42.6525276542454,0.4393371965033073,,
development,low,33.0,0.18,L1,5813,True,39.90970654239108,42.65243957246297,0.4393373683512354,,
development,low,33.0,0.18,L1,9049,True,39.90970654231887,42.65243314155292,0.43933741930164205,,
development,low,33.0,0.18,L2,1961,True,38.89716695071057,46.339602942941106,0.45165727440118025,,
development,low,33.0,0.18,L2,5813,True,38.89716695061783,46.339850882929504,0.4516577319855716,,
development,low,33.0,0.18,L2,9049,True,38.897166950695876,46.33962355482534,0.4516575108602254,,
development,low,33.0,0.18,L3,1961,True,39.721726572344735,38.14297925816475,0.40905446127273076,,
development,low,33.0,0.18,L3,5813,True,39.72172657232345,38.14299354243556,0.4090542335497072,,
development,low,33.0,0.18,L3,9049,True,39.72172657234957,38.14299747129529,0.40905472448001745,,
development,low,33.0,0.18,L4,1961,True,36.70855617466161,33.68098873868211,0.35063859117830976,,
development,low,33.0,0.18,L4,5813,True,36.70855617481672,33.680931045042676,0.3506384961977265,,
development,low,33.0,0.18,L4,9049,True,36.70855617485181,33.680971441519944,0.3506385740033228,,
development,low,34.0,0.039,L1,1961,True,31.185977428262987,49.72490038510541,0.4409203611577981,,
development,low,34.0,0.039,L1,5813,True,31.185977428138976,49.72490209232419,0.4409203803990489,,
development,low,34.0,0.039,L1,9049,True,31.18597742815767,49.72490349581427,0.4409202809510019,,
development,low,34.0,0.039,L2,1961,True,30.190058845787206,53.23402608825824,0.44428029857541673,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,34.0,0.039,L2,5813,True,30.190058845974107,53.234474378653935,0.4442803445344852,,
development,low,34.0,0.039,L2,9049,True,30.190058845637417,53.23415933027778,0.4442811268602001,,
development,low,34.0,0.039,L3,1961,True,31.289951019540098,46.51992740911538,0.4235589344251083,,
development,low,34.0,0.039,L3,5813,True,31.289951019605297,46.52003096871674,0.42355852378056646,,
development,low,34.0,0.039,L3,9049,True,31.289951019600224,46.519829480910374,0.4235583603464814,,
development,low,34.0,0.039,L4,1961,True,28.737555105971033,41.321192751970536,0.3823592110957051,,
development,low,34.0,0.039,L4,5813,True,28.73755510597234,41.32141559907058,0.382360451434427,,
development,low,34.0,0.039,L4,9049,True,28.737555105994588,41.321625221808944,0.3823605288746177,,
development,low,34.0,0.065,L1,1961,True,31.18597742826794,49.724852807005526,0.44092019741031085,,
development,low,34.0,0.065,L1,5813,True,31.185977428282662,49.72479997143141,0.440919992068658,,
development,low,34.0,0.065,L1,9049,True,31.185977428114406,49.72499159031225,0.44092036915084754,,
development,low,34.0,0.065,L2,1961,True,30.190058845749128,53.23452976491725,0.4442803095102901,,
development,low,34.0,0.065,L2,5813,True,30.19005884570089,53.23448469956909,0.44428082720322676,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",
development,low,34.0,0.065,L2,9049,True,30.190058845692555,53.234336574233176,0.44428034694270707,,
development,low,34.0,0.065,L3,1961,True,31.289951019632035,46.519844630050535,0.42355836547456466,,
development,low,34.0,0.065,L3,5813,True,31.289951019561215,46.51992428725047,0.4235587068293773,,
development,low,34.0,0.065,L3,9049,True,31.289951019562565,46.519853830182925,0.4235592786525809,,
development,low,34.0,0.065,L4,1961,True,28.737555105993607,41.32141499897932,0.3823604528731786,,
development,low,34.0,0.065,L4,5813,True,28.73755510603805,41.32141827715058,0.3823604606668863,,
development,low,34.0,0.065,L4,9049,True,28.737555105971744,41.321302035465585,0.3823603603292856,,
development,low,34.0,0.1,L1,1961,True,31.18597742813943,49.72485532700192,0.4409202164022799,,
development,low,34.0,0.1,L1,5813,True,31.18597742810617,49.724812678204465,0.44092053839920736,,
development,low,34.0,0.1,L1,9049,True,31.185977428271407,49.72487138784395,0.4409203381173799,,
development,low,34.0,0.1,L2,1961,True,30.19005884572973,53.23423435607723,0.44428017588898144,,
development,low,34.0,0.1,L2,5813,True,30.190058845655507,53.233615421890285,0.44428048200668147,,
development,low,34.0,0.1,L2,9049,True,30.190058845669533,53.23435583501461,0.44428045821616335,,
development,low,34.0,0.1,L3,1961,True,31.289951019577387,46.51990740748321,0.4235585083747255,,
development,low,34.0,0.1,L3,5813,True,31.289951019616986,46.51989531788855,0.42355872971749253,,
development,low,34.0,0.1,L3,9049,True,31.289951019605844,46.51990487436873,0.4235586132276076,,
development,low,34.0,0.1,L4,1961,True,28.73755510596569,41.321582755364844,0.38236148566111694,,
development,low,34.0,0.1,L4,5813,True,28.737555105942924,41.3214242372907,0.3823604472290663,,
development,low,34.0,0.1,L4,9049,True,28.737555105778533,41.32134691435664,0.3823594556674127,,
development,low,34.0,0.14,L1,1961,True,31.185977428107613,49.72500894320381,0.44091962964242015,,
development,low,34.0,0.14,L1,5813,True,31.185977428224582,49.72422397190342,0.44091804254645184,,
development,low,34.0,0.14,L1,9049,True,31.185977428187194,49.72510338733084,0.44091961104492666,,
development,low,34.0,0.14,L2,1961,True,30.19005884554403,53.2347158010632,0.44428030634140697,,
development,low,34.0,0.14,L2,5813,True,30.190058845462893,53.2343421020957,0.44428050788522677,,
development,low,34.0,0.14,L2,9049,True,30.19005884569883,53.234343645137116,0.44428026777220975,,
development,low,34.0,0.14,L3,1961,True,31.289951019565812,46.519904789655975,0.42355864638902535,,
development,low,34.0,0.14,L3,5813,True,31.289951019529802,46.520137330859036,0.4235589160721936,,
development,low,34.0,0.14,L3,9049,True,31.289951019543025,46.52013313182764,0.423559334526447,,
development,low,34.0,0.14,L4,1961,True,28.737555106070715,41.321411521217335,0.3823604335207637,,
development,low,34.0,0.14,L4,5813,True,28.737555105991632,41.321424357666544,0.3823604346194125,,
development,low,34.0,0.14,L4,9049,True,28.737555105950662,41.321431632109366,0.3823604247733168,,
development,low,34.0,0.18,L1,1961,True,31.185977428369803,49.72488821416549,0.4409202911785022,,
development,low,34.0,0.18,L1,5813,True,31.185977428305037,49.72483366856661,0.4409205268793088,,
development,low,34.0,0.18,L1,9049,True,31.185977428391716,49.724871337230525,0.44092032562947864,,
development,low,34.0,0.18,L2,1961,True,30.190058845686288,53.234483117328175,0.4442805946100074,,
development,low,34.0,0.18,L2,5813,True,30.190058845667544,53.23440007491989,0.44428002775532005,,
development,low,34.0,0.18,L2,9049,True,30.19005884576115,53.234532534980396,0.4442795812299756,,
development,low,34.0,0.18,L3,1961,True,31.289951019571113,46.5198823578857,0.4235586075283351,,
development,low,34.0,0.18,L3,5813,True,31.289951019542443,46.51994426081175,0.423558546854301,,
development,low,34.0,0.18,L3,9049,True,31.289951019594632,46.51990538494735,0.4235586711547628,,
development,low,34.0,0.18,L4,1961,True,28.737555106049747,41.321418931475584,0.38236047967395365,,
development,low,34.0,0.18,L4,5813,True,28.73755510594627,41.321527680024126,0.3823607939503782,,
development,low,34.0,0.18,L4,9049,True,28.737555106082866,41.321425179503855,0.3823604647775561,,
development,high,,0.039,H1,1961,True,60.3168094045071,15.666330611812736,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H1,5813,True,60.31680940451898,15.666314563327296,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H1,9049,True,60.31680940450681,15.666326552875207,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H2,1961,True,68.10323255606627,16.628625810450284,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H2,5813,True,68.10323255608435,16.628627359226005,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H2,9049,True,68.10323255607082,16.628626104878823,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H3,1961,True,69.70588930969342,17.530841111322005,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H3,5813,True,69.70588930960429,17.530866929995987,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H3,9049,True,69.70588930959178,17.530877467308066,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H4,1961,True,71.85294355930247,20.77721415779438,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H4,5813,True,71.85294355930247,20.77721415779438,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.039,H4,9049,True,71.85294355930247,20.77721415779438,0.5266275434951456,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5266275434951456. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H1,1961,True,60.19895805699559,14.535172690255871,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H1,5813,True,60.19895805702086,14.535221516242705,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H1,9049,True,60.19895805700364,14.535182635645498,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H2,1961,True,67.92878748740242,15.77159414944742,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H2,5813,True,67.92878748737917,15.771547488304472,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H2,9049,True,67.92878748738465,15.771583449231494,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H3,1961,True,69.55242156355052,16.622298274585116,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H3,5813,True,69.55242156355052,16.622298274585116,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H3,9049,True,69.55242156358335,16.62228725542314,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H4,1961,True,71.72812218263059,19.7921439585882,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H4,5813,True,71.72812218269425,19.792101273752916,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.065,H4,9049,True,71.72812218265412,19.79209036865404,0.4820698911691814,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4820698911691814. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H1,1961,True,60.2195249036333,14.699602163266102,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H1,5813,True,60.219524903657344,14.69960267703076,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H1,9049,True,60.21952490364541,14.699602953702513,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H2,1961,True,67.95806991785369,15.897387409394165,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H2,5813,True,67.95806991786148,15.897388772136974,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H2,9049,True,67.95806991785875,15.89737041873685,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H3,1961,True,69.57796795615818,16.75744196704985,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H3,5813,True,69.57796795622068,16.75743450258771,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H3,9049,True,69.57796795617159,16.75744185279346,0.48898070173970687,"lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.",
development,high,,0.1,H4,1961,True,71.74911632662244,19.94422048055253,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H4,5813,True,71.74911632666266,19.9441685794989,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.1,H4,9049,True,71.74911632669381,19.94422108281557,0.48898070173970687,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.48898070173970687. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H1,1961,True,60.288750932510595,15.349764609085659,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H1,5813,True,60.288750932497265,15.349764346342612,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H1,9049,True,60.288750932500335,15.349753698047108,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H2,1961,True,68.06007906158024,16.39004438650653,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H2,5813,True,68.06007906155648,16.389991989291765,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H2,9049,True,68.06007906157757,16.389980866642034,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H3,1961,True,69.66762721610829,17.280572034016867,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H3,5813,True,69.66762721608225,17.280582784312326,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H3,9049,True,69.66762721608151,17.28058395541976,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H4,1961,True,71.82211339713379,20.51396143945463,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H4,5813,True,71.82211339714874,20.51393125703328,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.14,H4,9049,True,71.82211339716642,20.51381049470592,0.5147878076315088,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5147878076315088. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H1,1961,True,60.25813230420087,15.041796037898306,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H1,5813,True,60.25813230422395,15.041803628322032,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H1,9049,True,60.258132304222585,15.041818015973801,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H2,1961,True,68.01424718263658,16.157331202176,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H2,5813,True,68.01424718265204,16.157335443782195,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H2,9049,True,68.01424718263152,16.157309356124344,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H3,1961,True,69.62721206446909,17.034659910596755,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H3,5813,True,69.62721206443635,17.034650497263097,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
development,high,,0.18,H3,9049,True,69.62721206443993,17.034661488344558,0.5028390865400587,The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028390865400587. Increasing the bound and calling fit again may find a better value.,
