model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_1pct_x10,0,0.065,0.0,0.0,reference_bonly,0,1033472313,12,True,False,,1599.2366367238185,0.2315878758858331,44.9034050036101,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8078.899839872329,8081.6813145026745,-926.239190461108,-0.11464917362754994,-0.11464917362754994,-172493403.1691028,16,1372145160.199553,2746587838.354284,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,a5c87f12b297aaac2aed43ab82b06b79991f195beca0f33921e82d34fdd590a3,False,False,False,False,True,-0.11464906764895107,-9.922356344495543e-08,,,,,,,,,
regional_blend,2021_1pct_x10,0,0.065,0.0,0.0,reference_bonly,1,1190486786,12,True,False,,1599.2366368913074,0.23158801337383453,44.90516204536344,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8078.907168962343,8081.688638527281,-926.2387291749618,-0.11464901252156956,-0.11464901252156956,-172493403.16912562,16,1372145160.199553,2746587838.354284,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,a5c87f12b297aaac2aed43ab82b06b79991f195beca0f33921e82d34fdd590a3,False,False,False,False,True,-0.12373541632572854,-1.0708719289626792e-07,,,,,,,,,
regional_blend,2021_1pct_x10,0,0.065,0.0,0.0,reference_bonly,2,1832031776,12,True,False,,1599.2366366343947,0.23158739571428097,44.90348989124927,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8078.9171558031185,8081.698625903972,-926.1907677517544,-0.11464293418165179,-0.11464293418165179,-172493403.16911888,16,1372145160.199553,2746587838.354284,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,a5c87f12b297aaac2aed43ab82b06b79991f195beca0f33921e82d34fdd590a3,False,False,False,False,True,-0.09687872062854264,-8.384353611575776e-08,,,,,,,,,
regional_blend,2021_1pct_x10,0,0.065,1.0,8078.907168962343,injected_refit,0,1530960104,12,True,False,,1599.2365215525404,0.2316065808568725,44.91393875685372,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8080.284897994897,8078.907168962343,6707.497508729665,0.8301065610191684,-0.16972293397389862,-172602690.28026497,16,1372145160.199553,2746587838.354284,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,2756b541f6365aacd6195d7f3a3a09e8ae74492a3a3a1fcba92e047291a6c21f,False,False,False,False,True,-0.08962205846990735,-7.757337626936987e-08,3332883025.0,1.0,1599.2366368913074,0.23158801337383453,44.90516204536344,8155.0,8001.0,154.0,c4112b223a808bd6607fc03f9c169d50fa5bc0aa90fa6defdaad8bcf35b034c4
regional_blend,2021_1pct_x10,0,0.065,3.0,24236.72150688703,injected_refit,0,4231864999,12,True,False,,1599.2649672585828,0.23161444917499252,44.92594406759905,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8083.920585579551,8078.907168962343,22360.938958344203,2.7661007702416844,-0.23203871545805735,-172816195.49160597,16,1372145160.199553,2746587838.354284,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,c0c304a9bc031ca99934279313a46412a2ed5ec942158e03d8ad9ff714bd94d7,False,False,False,False,True,-0.09088222580957386,-7.865273320501413e-08,3874439021.0,1.0,1599.2366368913074,0.23158801337383453,44.90516204536344,24115.0,23630.0,485.0,905edb0a994bd96f3300b305c41d0720b72bf177b505296f9be337c11ef274cf
regional_blend,2021_1pct_x10,0,0.065,5.0,40394.53584481172,injected_refit,0,2502935261,12,True,False,,1599.2418302230315,0.23163071613805614,44.938716171447574,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8087.224401200441,8078.907168962343,38095.188712989046,4.710539342439208,-0.284318453124828,-173035398.23611763,16,1372145160.199553,2746587838.354284,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,66f38d4dd977e4c1bd1b2fa94e5bc111b262d0a43272abce8d2736255009762b,False,False,False,False,True,-0.09543343763481617,-8.259409415390356e-08,1468357892.0,1.0,1599.2366368913074,0.23158801337383453,44.90516204536344,40369.0,39672.0,697.0,4a367ec53c4a381f0977968ac2b8176167c48fd5721333fd3eac8eeca81dfcf4
regional_blend,2021_1pct_x10,0,0.09,0.0,0.0,reference_bonly,0,3364822546,12,True,False,,1577.632567258608,0.23001760445156275,44.288199061551666,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,6988.371793877905,6988.630182712719,-1597.4648767068668,-0.2285889938062984,-0.2285889938062984,-217598865.6942071,18,1517546171.2679949,4205953827.3359804,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,6b417352225d925b65c53a9fbb1a0eb1c08e0c933ee31e79f3b3630116580c72,False,False,False,False,True,-0.13126934093513792,-3.048248794536005e-07,,,,,,,,,
regional_blend,2021_1pct_x10,0,0.09,0.0,0.0,reference_bonly,1,2871162010,12,True,False,,1577.6325672814946,0.23001804378743515,44.28493671414396,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,6988.349662417972,6988.608031315769,-1597.399351053169,-0.22858034131344085,-0.22858034131344085,-217598865.69424045,18,1517546171.2679949,4205953827.3359804,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,6b417352225d925b65c53a9fbb1a0eb1c08e0c933ee31e79f3b3630116580c72,False,False,False,False,True,-0.15624709613138726,-3.6283099402295526e-07,,,,,,,,,
regional_blend,2021_1pct_x10,0,0.09,0.0,0.0,reference_bonly,2,3433820654,12,True,False,,1577.6325671847626,0.23001839085348233,44.28672802128741,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,6988.347273519836,6988.605639892445,-1597.3910667342323,-0.22857923400387498,-0.22857923400387498,-217598865.69424468,18,1517546171.2679949,4205953827.3359804,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,6b417352225d925b65c53a9fbb1a0eb1c08e0c933ee31e79f3b3630116580c72,False,False,False,False,True,-0.15542554691418556,-3.6092373863100983e-07,,,,,,,,,
regional_blend,2021_1pct_x10,0,0.09,1.0,6988.349662417972,injected_refit,0,4212593114,12,True,False,,1577.6855568110673,0.2300183316465749,44.28677983576325,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,6989.5691128296085,6988.349662417972,5254.562102906797,0.7517719644923258,-0.24805356832780212,-217695341.78194252,18,1517546171.2679949,4205953827.3359804,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,3677.0,1021849.0,2334ed63d6364b0175b5b9e51d4dddab0fa0c5c8a11924178ac1e1164c915811,False,False,False,False,True,-0.1364876009887115,-3.1693153994191466e-07,1022955250.0,1.0,1577.6325672814946,0.23001804378743515,44.28493671414396,7153.0,7010.0,143.0,f1e1e4a8603411489cad3ad9ace0c4b9be29d6e8c55b3457f7726bdc6ddb6f8b
