dataset,mass_GeV,mass_MeV,method_family,path_id,start_label,best_prior_label,start_constant,start_length,postpolish_constant,postpolish_length,optimizer_objective,optimizer_lml_explicit_negative_objective,fixed_lml,optimizer_lml_minus_fixed_lml,gradient_constant_log,gradient_length_log,gradient_infinity,setup_warnings,stage_success_all,stage_warning_count,exact_warning_count,warning_free_all,no_stage_or_exact_error,coordinates_finite,coordinates_interior,objective_fixed_lml_closure_pass,gradient_pass,path_eligible,exact_warnings,exact_error,length_lower,length_upper,stage1_success,stage1_status,stage1_message,stage1_warning_count,stage1_warnings,stage1_error,stage1_nit,stage1_nfev,stage1_njev,stage1_objective,stage1_theta_constant,stage1_theta_length,stage2_success,stage2_status,stage2_message,stage2_warning_count,stage2_warnings,stage2_error,stage2_nit,stage2_nfev,stage2_njev,stage2_objective,stage2_theta_constant,stage2_theta_length
2016,0.039,39,direct_lbfgsb,direct_lbfgsb__lattice_c10_f0p9,lattice_c10_f0p9,v4p9p11_seed_2711,10.000000000000002,0.4064524034896853,10.000000000000002,0.4064524034896853,-2336.6740546037636,2336.6740546037636,2336.6740546037636,0.0,31.27898556720295,-90.64342658717824,90.64342658717824,,True,0,0,True,True,True,True,True,False,False,,,0.039497065762135915,0.5266275434951456,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,3,3,-2336.6740546037636,2.302585092994046,-0.9002884454359354,,,,,,,,,,,,
2016,0.039,39,direct_lbfgsb,direct_lbfgsb__v4p9p11_seed_2711,v4p9p11_seed_2711,v4p9p11_seed_2711,79.02729415078582,0.3897198852106028,79.02729415078582,0.3897198852106028,-2360.8063571585144,2360.8063571585144,2360.8063571585144,0.0,8.093666791427685e-05,-0.0016813592429078417,0.0016813592429078417,,True,0,0,True,True,True,True,True,True,True,,,0.039497065762135915,0.5266275434951456,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,14,14,-2360.8063571585144,4.3697932883767345,-0.9423270409682946,,,,,,,,,,,,
2016,0.039,39,direct_lbfgsb,direct_lbfgsb__v4p9p11_seed_6043,v4p9p11_seed_6043,v4p9p11_seed_2711,79.03419135767776,0.3897245051211612,79.03419135767776,0.3897245051211612,-2360.8063568143643,2360.8063568143643,2360.8063568143643,0.0,-3.915629024027888e-05,-0.0032217710636364433,0.0032217710636364433,,True,0,0,True,True,True,True,True,True,True,,,0.039497065762135915,0.5266275434951456,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,28,28,-2360.8063568143643,4.369880560831174,-0.9423151865996808,,,,,,,,,,,,
2016,0.039,39,direct_lbfgsb,direct_lbfgsb__v4p9p11_seed_9151,v4p9p11_seed_9151,v4p9p11_seed_2711,79.02305580997607,0.3897150950356895,79.02305580997607,0.3897150950356895,-2360.8063563652004,2360.8063563652004,2360.8063563652004,0.0,4.135403254028389e-06,0.0010241486574280735,0.0010241486574280735,,True,0,0,True,True,True,True,True,True,True,,,0.039497065762135915,0.5266275434951456,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,8,8,-2360.8063563652004,4.36973965558425,-0.942339332371772,,,,,,,,,,,,
2016,0.039,39,powell_lbfgsb,powell_lbfgsb__best_prior_source,best_prior_source,v4p9p11_seed_2711,79.02729415078582,0.3897198852106028,79.032688060934,0.3897037570794651,-2360.8063565890848,2360.8063565890848,2360.8063565890848,0.0,-0.001541633583496273,0.01494432588806559,0.01494432588806559,,True,0,0,True,True,True,True,True,False,False,,,0.039497065762135915,0.5266275434951456,True,0,Optimization terminated successfully.,0,,,1,84,-1,-2360.8063565890848,4.369861539809827,-0.9423684257307394,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,1.0,25.0,25.0,-2360.8063565890848,4.369861539809827,-0.9423684257307394
2016,0.039,39,powell_lbfgsb,powell_lbfgsb__card_initializer,card_initializer,v4p9p11_seed_2711,1.0,0.14422289248791215,79.04642694252102,0.38972603870121003,-2360.8063569261885,2360.8063569261885,2360.8063569261885,0.0,-0.0007697171481596478,6.168829092760682e-05,0.0007697171481596478,,True,0,0,True,True,True,True,True,True,True,,,0.039497065762135915,0.5266275434951456,True,0,Optimization terminated successfully.,0,,,7,662,-1,-2360.8063562871343,4.370041924545532,-0.9423622056313422,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,2.0,48.0,48.0,-2360.8063569261885,4.370035362665823,-0.9423112515711893
2016,0.039,39,trust_lbfgsb,trust_lbfgsb__best_prior_source,best_prior_source,v4p9p11_seed_2711,79.02729415078582,0.3897198852106028,79.02729415285482,0.38971988518571166,-2360.8063576850445,2360.8063576850445,2360.8063576850445,0.0,8.120575346209498e-05,-0.001685736362537066,0.001685736362537066,,True,0,0,True,True,True,True,True,True,True,,,0.039497065762135915,0.5266275434951456,True,2,`xtol` termination condition is satisfied.,0,,,139,134,134,-2360.8063576850445,4.369793288402915,-0.9423270410321639,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,1.0,10.0,10.0,-2360.8063576850445,4.369793288402915,-0.9423270410321639
2016,0.039,39,trust_lbfgsb,trust_lbfgsb__fixed_lattice_center,fixed_lattice_center,v4p9p11_seed_2711,100.00000000000004,0.14422289248791212,79.02543052274585,0.38971719571968716,-2360.8063586606286,2360.8063586606286,2360.8063586606286,0.0,2.0044972035603163e-06,3.391103660060542e-05,3.391103660060542e-05,,True,0,0,True,True,True,True,True,True,True,,,0.039497065762135915,0.5266275434951456,True,2,`xtol` termination condition is satisfied.,0,,,144,128,128,-2360.8063577913026,4.369769706016647,-0.9423339420988716,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,2.0,72.0,72.0,-2360.8063586606286,4.3697697060178236,-0.942333942079318
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__archived,archived,v4p9p11_seed_6043,91.6192879765415,0.3983641065686693,91.61929269458348,0.3983642404024538,-2355.974933975484,2355.974933975484,2355.974933975484,0.0,2.2557373725534018e-05,-9.622747135266251e-06,2.2557373725534018e-05,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,4,20,20,-2355.974933975484,4.517641868439531,-0.9203885153261561,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__card_initializer,card_initializer,v4p9p11_seed_6043,1.0,0.14331100854972728,1.0,0.14331100854972728,-1983.4168881082715,1983.4168881082715,1983.4168881082715,0.0,333.9394986934103,415.59044821610917,415.59044821610917,,True,0,0,True,True,True,True,True,False,False,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,3,3,-1983.4168881082715,0.0,-1.9427381253978282,,,,,,,,,,,,
