dataset,mass_GeV,mass_MeV,state_source,selected_path_id,selected_method_family,const_opt,ls_opt,lml,eligible_path_count,selected_cluster_path_count,selected_cluster_method_family_count,selected_cluster_method_families,selected_cluster_path_ids,selected_cluster_pass,best_prior_label,n_train,n_train_low,n_train_high,n_query,train_centers_sha256,train_counts_sha256,query_centers_sha256,two_training_sidebands,reconstruction_success,reconstruction_warning_count,reconstruction_warnings,reconstruction_error,reconstructed_lml,reconstructed_minus_selected_fixed_lml,analytic_lml_minus_reconstructed_lml,selected_gradient_constant_log,selected_gradient_length_log,selected_gradient_infinity,selected_coordinates_interior,prediction_closure_pass,prediction_mean_max_abs_difference,prediction_covariance_max_abs_difference,prediction_mean_sha256,prediction_covariance_sha256,covariance_ok,minimum_eigenvalue,maximum_diagonal,median_diagonal,jitter_relative_median_diagonal,selected_state_certificate_pass,state_resolved
2016,0.049,49,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,84.09418757880286,0.3902776283201675,2321.810047445391,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,682,57,625,38,b4add5430ec0ddfe901c6a1e95e76ca9de3a2c5bdac3f1a6514c6fd6c11406ed,a7be7442f8ba4658fdcf3be42b6ec3187c366b70d6d1c258808847c6c121723a,e946329f230d6af0be15c4547a4c9f30198c073d754b8592cfbf016fce9c0dc2,True,True,0,,,2321.810047445391,0.0,0.0,-0.00022481508996874988,-0.00047388850545500944,0.00047388850545500944,True,True,9.022187441587448e-10,3.694822225952521e-13,7ba1d4a2cb8e4a26d3889a7d72423532aa589b3cf9d15a759d7928c8db41948b,7b4f65ea0443cbf049cfcd75534d125c911a4496bfcda50564cd4e4772c4b6ad,True,227011.96464227972,393432.26301403216,378791.75205300126,0.0,True,True
2016,0.05,50,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c100_f0p9,direct_lbfgsb,83.33265229063035,0.38885844900799066,2320.4657276771995,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,682,61,621,38,a94621cfd5589e3c8edd0ad526cee9f67645bf39b9e266e1f0a1b7524482f200,f71da3965b3ad70cb64cfdfe36b10aef435f88a1432342e79e6d79b0f536c32f,49db128dfe9781421a5d820ea2aefe93df75f77fd7903e2a9b0abbad073c6ed4,True,True,0,,,2320.4657276771995,0.0,0.0,-0.0010314751328422882,0.0001162571118639145,0.0010314751328422882,True,True,1.1641532182693481e-09,3.268496584496461e-13,361fa77ba3d568e023cdac083e76b8470a227bc94b18061749be4ad69065b123,350e260f21803043312a8d963953d352a574d2df9667121d6a29ffdfc626a9e0,True,245674.20548088435,399464.0943698777,385155.7173716418,0.0,True,True
2016,0.051,51,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,81.96032677067045,0.38644156815729913,2320.0557515637306,9,9,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|powell_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,682,65,617,38,445bb37e58d5b7141377cfc8b74141d46075576f136f939c2d524fb1895c5695,16dd29d9226a044661c50d5f7faaac3fb13db7a5037f855f61e8752bcf1275e1,b3198de369a0fc4a59f3f8b6c62cc5052ae80c1901e9107d8b02b6d859f630c6,True,True,0,,,2320.0557515637306,0.0,0.0,0.0005742863291854585,0.0038230448546351255,0.0038230448546351255,True,True,8.440110832452774e-10,3.410605131648481e-13,9f385e7ba9fcc6c10b79e076256cd03665d26a9ac7f577e4682fdc831df96bc1,59f9594ed98d6f3d460770ab982a3cf6a5e9fbcec28234856062526d7b2197ae,True,262666.2863944637,405205.1914884258,390424.37975175283,0.0,True,True
2016,0.052,52,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,75.70972113672583,0.38018383122581173,2312.8726297288545,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,680,68,612,40,5a7c2fb6ed038d4c4a11e853caf5185677ffc8162ce3828ef38af94296d6d509,715e141311e458fc10ce3478a9028eed2a6781be0970e9ad50b60af154f6a55a,16c92874b805fe125f07b134937b2459d8b3781c5880dc386f4cdbd6c6f2a962,True,True,0,,,2312.8726297288545,0.0,0.0,8.937259720905441e-06,0.00016125684541534315,0.00016125684541534315,True,True,5.238689482212067e-10,3.979039320256561e-13,9bcfabe434ed68a1f34c9c99f4648a6b00156464c1f76b0822768cddc4a1ec7a,3ac9c51d4fa0527c37a17c94e45665138b5bbfa1d84d9cab84622b0d57706ddf,True,274382.45837406034,422018.7714250928,402621.4386688622,0.0,True,True
2016,0.053,53,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,77.94955600751472,0.38434654654690564,2312.90572719008,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,680,72,608,40,338559496c9406dfb23247e293dfa4b1265c41d15f27d8372d95b521999dc9fc,714c6f8f42239ad0f777949a1466b0b80092588afab63a391b3be9ba8741c4ee,8b7faa512db0becbff980862ce27ed86f96e4f049bc7638e35d6e41f9b24d52d,True,True,0,,,2312.90572719008,0.0,0.0,-0.0008260412491813653,0.009085643441840307,0.009085643441840307,True,True,4.3655745685100555e-10,3.694822225952521e-13,dd7a4d3ae4158e9734b621b85fce4efebbe4f70c5da9e4007ced6a2a2cda0367,c2857962922a45ada6be72984e979ee5756cf21cd2a754fb4f4b620c84fe3547,True,288606.8872500569,420135.4966261741,402463.54449742375,0.0,True,True
2016,0.054,54,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p5,direct_lbfgsb,83.35716314941808,0.38636467282928294,2312.3168706395613,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,680,76,604,40,1eec6b713a3bf9fe18d1a9bac02e94b38cd639afc96489c0598fb8a263d77b4e,610e8141e6423d49d88e61de9345db33d9b181fab8678cd52cb8f6dccaf03e32,d8e90be6777f1f97ce2b2b8a3c22f01c72064571c3a0d80a0469d700c08a058c,True,True,0,,,2312.3168706395613,0.0,0.0,1.9458591610113687e-05,-3.761015589737514e-05,3.761015589737514e-05,True,True,6.984919309616089e-10,3.410605131648481e-13,3636986c06c3807f1bc54738aae5fa9b9f2feb36085e0559cf50a2d30f727d3a,a2b5421495ed6edaed0210f9ce884eb30679a0f29d40970184338bc1f2c81b67,True,301021.81825561664,418240.31908818544,402727.26204575226,0.0,True,True
2016,0.055,55,v4p9p11p1_uniform_postpolish_max_fixed_lml,powell_lbfgsb__best_prior_source,powell_lbfgsb,85.55103112197182,0.3900975571985881,2302.9975330088173,14,14,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,678,79,599,42,724861d68dc5ba32ecf6ff45f322595cb34465458db3d1a84011ee186b0e4493,21d1f284804bc0fcc51d06384227b9b00e0fe70818c518f6df59209cc9f98c33,fe572fe90f5e0b0328c7d550867f61157ab0997c11ac365b6018355b0d8c455f,True,True,0,,,2302.9975330088173,0.0,0.0,-0.000564446804711878,0.008623543169233378,0.008623543169233378,True,True,6.402842700481415e-10,3.694822225952521e-13,118dc3f0ea58e2a99301af57aa925393406a01746698984348bdb610c1ec5bed,79fd6e7b03159601ae196ef091bdefe0250661d1c2d2e3030df42242a01f8ce2,True,309565.2838167514,424648.3975051434,407164.4697865107,0.0,True,True
2016,0.056,56,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c100_f0p1,direct_lbfgsb,73.72062959384652,0.37727082103765575,2301.091764994659,11,11,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,678,83,595,42,ee1d10df8c61e2805af2499df0876ab6758c227f356c381a71c6bd225a9b1869,d43ba89725aa32fb344c6ec7ce65d08d17055a4dad11d3ab60db35afd65f34e8,ac3c329bf14af3194e9981bb894e7caafcbb170637b8ceee65c6dc015271b400,True,True,0,,,2301.091764994659,0.0,0.0,1.6230372502545545e-05,-0.00022303840729145263,0.00022303840729145263,True,True,5.529727786779404e-10,3.552713678800501e-13,c39299fd0743c8e44c069efbef54a4145968205f026b334736cc696c21deb94f,92e423302ac2f157fe9e82d75792dd7a6ad5daa445a0e2da91574aae695d1590,True,319273.4214216916,426739.3323530606,409114.3603338252,0.0,True,True
2016,0.057,57,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p9,direct_lbfgsb,83.16725998332963,0.3867084095242281,2295.4174859642694,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,678,87,591,42,6d585852caef25b17dcf5dd8798c91c658733ccf8d0c2b5862310e645f29a7eb,21a24a507afae3c61eb67a6bddbe5385275d8ee0121e718d05f22dc3b59c8f04,c72ef6b4ba709098a1313f5aa1f37999057a3a0a6bee778ded2eb622f001e038,True,True,0,,,2295.4174859642694,0.0,0.0,4.45120061345918e-06,-0.0001100080239496418,0.0001100080239496418,True,True,4.802132025361061e-10,3.410605131648481e-13,dd06c23731c223bdcedef8556df9dcc6472f5ed82471c45c615dc35ad7df97b5,5088998b14021057cf85f3a32aedc6c7d96f7758f78108537330f19466e50f3e,True,328103.9208090934,420793.9527256619,405767.3919513264,0.0,True,True
2016,0.058,58,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,82.69498974698344,0.3856591904075475,2281.806305615747,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,676,90,586,44,573a80235dfa4f292c183edef7c9e61e852d8f1f104cf2cd1802751ea9ba0f31,fafc6556b3e813a5dc0f585970171591201d2613f113aec27cf4f9325e6810ea,290c13840553997fa330ff1eeb224867c178fbc41827d1ba5c6fadf33e9fabdf,True,True,0,,,2281.806305615747,0.0,0.0,-1.84130899934883e-05,-2.5303545590594203e-05,2.5303545590594203e-05,True,True,6.548361852765083e-10,3.694822225952521e-13,d9cc41222f13ba3c649676fdd53be96a35fc227f8bdfd2b6dc4106ca84da4001,66204842f55cdb372ac9f229319bfe6c4c839c6a0636afa4aaf898695a3b225b,True,333728.66448015004,427352.312010895,409900.2440268304,0.0,True,True
2016,0.059,59,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,84.4500626314896,0.3859440724801431,2277.408737447509,10,10,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,676,94,582,44,b2abc7ea6f7cb5738aee41c065eb712a5cc8e5390b6867d056f38302eb627bad,65532103ae3ff8439ff9f56d2336f04aea7a69c7fb16cd5eb48fd8f036bae378,cd18f6a907326cebde85401a56573c220ba7fdc843ded50ef41691170c239a80,True,True,0,,,2277.408737447509,0.0,0.0,-5.5410376639998886e-05,0.0002922349109588253,0.0002922349109588253,True,True,6.443769962061197e-10,3.410605131648481e-13,ea327ffc1eae68445f1ff857c5282cddf712abce7f8e3ac1d8906f77151f18ac,c9848cfc0488fa619a425fb7b34fb58219f87f77cdbfc5b1a914373ea8f30f29,True,340218.9595505745,424478.0241506036,408041.066510018,0.0,True,True
2016,0.06,60,v4p9p11p1_uniform_postpolish_max_fixed_lml,powell_lbfgsb__best_prior_source,powell_lbfgsb,79.74334637838771,0.380904969334658,2277.667430963879,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,676,98,578,44,14bbbc97b27dbc5f301597f89874b24e8e70825231b6ae4d56974362950974de,cb5a535dae95057f3415c5fe57973b61da2d575d06aeb479e7155b7c12342408,56814328fe0fb5bf3b1d6eb01977cf78a0e39f605aa900283d801c3e8d1ae23c,True,True,0,,,2277.667430963879,0.0,0.0,-0.0018226062080581211,0.009072997926086296,0.009072997926086296,True,True,4.1654857341200113e-10,3.552713678800501e-13,f7a319cd713258e6be8b478991c5873e4ffc9725550772f96cafe95ed9ac911e,ac3ffe28181a29442145d2516aafd52f8853154e0ac1bb1cbb5fbe26a1618a3a,True,344167.4170654974,422957.9282433725,407056.2971469588,0.0,True,True
2016,0.061,61,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_6043,direct_lbfgsb,82.5772248080984,0.3840404119746321,2269.253795464381,11,11,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,674,101,573,46,90fe53dfd96939e44cb5f80626cd6f39aa351d54f523c018b981b97c050b6b33,8ac6c1ace2e2f85bb1dbac2e6d8dcd6d78a97bfca5f5914c8fba81f82dd77ede,777aa46d3be1e65ac40d140cb0cef600eae628159afb6209a64243e9a60082ed,True,True,0,,,2269.253795464381,0.0,0.0,-0.00024793468247978845,1.7931815555794225e-05,0.00024793468247978845,True,True,5.020410753786564e-10,3.979039320256561e-13,0fea43c42c45ed16b6b62457fcbac5bfb1e3a102e854835c7bec2bdc20084410,433f84d8798d2961952223753097cb39e464f53a16dff5e70b50a6914ff84de4,True,339003.1664728891,424976.04374045116,407935.75022561173,0.0,True,True
2016,0.062,62,v4p9p11p1_uniform_postpolish_max_fixed_lml,powell_lbfgsb__best_prior_source,powell_lbfgsb,75.88398575772327,0.3785390347041629,2271.0256517960456,10,10,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,674,105,569,46,1e0f411a3dff1c7f2778dd7de0b10b72f2a44d02f27b86c7fc67c8319812adba,31bad17ccf87112afc4c3d58d27695f2cf17adae1c8fbc911af0579aee681bc9,de65a25ba37c307561a77bc3608ba2fb881d5a72cf3cde658aacfdd72e57a108,True,True,0,,,2271.0256517960456,0.0,0.0,-0.0006781293626918521,-0.0015377302434034748,0.0015377302434034748,True,True,6.184563972055912e-10,3.836930773104541e-13,fab14423d73f87d8c2d247722e0b3bfad1b53761172816c7429b9b03649d3871,5fffe5daa3b4b68e150b648057c6a2385e79eb821222be15bb93115a77915a50,True,334491.8568134897,421230.0702758886,405240.36748084275,0.0,True,True
2016,0.063,63,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_6043,direct_lbfgsb,72.89455377849563,0.37453031346838356,2267.399481285779,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,674,109,565,46,3762893b7c2a18eae83ce2b43c741d431f6effba75c2692855346a5289229bbd,c7803b2ba8f2422cd21cc677b6cd036c7d8e1200c49ba19c4c83569804285db4,fb9e361576e3eae36e889f323612453f42b283d62d9454c1c34344ba15cfc416,True,True,0,,,2267.399481285779,0.0,0.0,0.0005368020710834323,-0.0075519651171360915,0.0075519651171360915,True,True,4.3655745685100555e-10,3.979039320256561e-13,805ff8caae380f6ec03955f5909d74c3ef8cb24e3f788bf1e1dbc9bb186229b4,5753c584cc2eafe4b655572dee4a81d1bc7d5ee4185e2f04d8a11fc33f855621,True,329561.6705877474,416603.74671239336,401862.9624279926,0.0,True,True
2016,0.064,64,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,84.54471238634568,0.3871467083955703,2256.0309204750647,11,11,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,672,112,560,48,8366d56752f1102b38dafcca61ff8d6cb60f925d02eb4ce8a95fe57753ebbb67,f39e77fec63f515e188708edf268f4c9dbfa4459d71a01f235a7234eb4d8dbae,65cabe7f3fe0aacc8ee00befa4fb31d4b4be9824bac75ab6dd19ec1cf451929d,True,True,0,,,2256.0309204750647,0.0,0.0,0.0004578269129432902,-0.0010173549965720083,0.0010173549965720083,True,True,2.9831426218152046e-10,3.410605131648481e-13,d0c7ddee5000de8222dbdc6131e50254d990887ebb3c097e492d04782dd874ef,52760a8c30181076609de9a3f5fea7cde7f866bd6ec181c0428f0a1be7b4b324,True,322559.1668856029,412512.2319594105,398087.65203416423,0.0,True,True
2016,0.065,65,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_2711,direct_lbfgsb,100.8794652650895,0.40371752948508755,2261.862129182835,9,9,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,672,116,556,48,97b128f3cf89f4620535cea3e8b5a447ad837038a764638b8e7dcda31162987a,21a0ef71774be0f2aadf575469f5963f020db141bcab954ec2f5ef093b06afbb,c0229c3196fbcd2766c0a08ac5dccdd5e258a9f7f7e73fa60a291e6627769723,True,True,0,,,2261.862129182835,0.0,0.0,-0.0001800087089715497,2.319361129538904e-05,0.0001800087089715497,True,True,4.0745362639427185e-10,3.979039320256561e-13,8c85f76e20fd54600dc1a4e823ca4ded3e9222721ff7e010f9f658e2ea38a6a1,7400aa0453e6d07c6173162841ed06a085d2fec5f59906eb329272fc7844a6e5,True,316502.97329561505,400977.9435844589,389568.8066038308,0.0,True,True
2016,0.066,66,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_6043,direct_lbfgsb,98.89106499364357,0.4012956174303309,2260.5694961173676,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source,True,v4p9p11_seed_9151,672,120,552,48,8b072816418d1df9e4266c30f8594d578752e096161325b1dbc789dc16fe8c33,596c8f7b5f19fa4a541d9128e729e97bba12d79ca4e79d413d967633b24f422d,9a141fc8f06d1834e906f33d918e2d4e6c7d92d15cebc051de6ef9e18df6a123,True,True,0,,,2260.5694961173676,0.0,0.0,7.0915363738803894e-06,1.2542540764210969e-05,1.2542540764210969e-05,True,True,3.637978807091713e-10,3.410605131648481e-13,92963327c6ff1a357876388f6507d46f979a1d704c6f842b8e44f4025237f8f6,42452d8697dcce76bbe1068d9aff9676207e903a2b8b697559b13aaf0bc7636c,True,310537.9172390937,395532.80832783546,385560.1962292164,0.0,True,True
