model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,addendum_id,stage,source_family,post_closure_initiated,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
knot_spline,2021_1pct,7,0.065,65,25,0,1701888475,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.0835985970784,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,163.55811009999724,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.004574690194552072,-5.20499593739409e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,False,3
knot_spline,2021_1pct,7,0.065,65,35,0,1701888475,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.712883806403,0.8780502200975652,0.03533208047215282,1.1242025604775896,0.19929981267877409,0.03212007315650256,27.336495026625055,1.1,35.0,0.7810427150464302,24.851359115113684,0.09140323155172833,281.86866201174075,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.010093234524128573,-1.2108247824957786e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3
knot_spline,2021_1pct,7,0.065,65,50,0,1701888475,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.7128823588207,0.8780385280460243,0.03533208047215282,1.606003657825128,0.2382088379486563,0.03212007315650256,27.336131015886853,1.1,50.0,0.546722620317737,24.851028196260774,0.09140140288777433,281.82862988265055,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.008870389720023906,-1.0641222818055717e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,False,3
knot_spline,2021_1pct,7,0.065,65,75,0,1701888475,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.712882855735,0.8780365704458034,0.03533208047215282,2.409005486737692,0.29174505259776695,0.03212007315650256,27.336070069567977,1.1,75.0,0.36448093426090633,24.85097279051634,0.09140109671665315,281.8053125631774,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.010660450234764765,-1.2788679664912802e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,False,3
knot_spline,2021_1pct,7,0.065,65,25,1,1252506757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.0835986355557,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,163.55804217807778,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.0033122158537720893,-3.7685761529893093e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,False,3
knot_spline,2021_1pct,7,0.065,65,35,1,1252506757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.7128832517699,0.8780594943135303,0.03533208047215282,1.1242025604775896,0.19929981267877409,0.03212007315650256,27.336783762454512,1.1,35.0,0.7810509646415575,24.851621602231372,0.09140468207580162,281.8174185029118,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.010223571384048492,-1.22648821696338e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,7,0.065,65,50,1,1252506757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.712883945703,0.8780149807569465,0.03533208047215282,1.606003657825128,0.2382088379486563,0.03212007315650256,27.335397913911553,1.1,50.0,0.546707958278231,24.85036173991959,0.09139772010208834,281.72511158764405,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.00979190832128268,-1.1746655187594263e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,3
knot_spline,2021_1pct,7,0.065,65,75,1,1252506757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.7128843453838,0.8780408754925013,0.03533208047215282,2.409005486737692,0.29174505259776695,0.03212007315650256,27.336204099359158,1.1,75.0,0.36448272132478876,24.85109463578105,0.09140177003212746,281.83664198437344,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.010151306834704076,-1.2177865688040096e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,3
knot_spline,2021_1pct,7,0.065,65,25,2,1512049,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.0835987835774,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,163.55381594288252,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.00387684812968264,-4.4110094312364143e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3
knot_spline,2021_1pct,7,0.065,65,35,2,1512049,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1182.7128831469424,0.8780422527852244,0.03533208047215282,1.1242025604775896,0.19929981267877409,0.03212007315650256,27.336246978860597,1.1,35.0,0.7810356279674456,24.851133617145994,0.09140198544329553,281.847793851405,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,cda78a255d6987abdf4c5c343190b6f96ac86a10eeb3a6e8af7389542f4e4549,True,-0.009842984901704915,-1.1807982333608532e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,False,3
