scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,4,50,0.05,15,20,0.0001,0.001,True,,402,1673.7043875768834,1673.7043865146327,-1.062250703398604e-06,-2.642414685071154e-09,False,False,True
2021_10pct,4,50,0.05,20,25,0.0001,0.001,True,,402,1673.7043865146327,1673.7043889932368,2.4786040739854798e-06,6.165681776083283e-09,False,False,True
2021_10pct,4,70,0.07,15,20,0.0001,0.001,True,,400,1644.2249608448726,1644.2249619163115,1.071438873623265e-06,2.6785971840581622e-09,False,False,True
2021_10pct,4,70,0.07,20,25,0.0001,0.001,True,,400,1644.2249619163115,1644.224960767521,-1.1487904885143507e-06,-2.8719762212858766e-09,False,False,True
2021_10pct,4,90,0.09,15,20,0.0001,0.001,True,,398,1629.4049233493033,1629.9692267001028,0.5643033507994915,0.0014178476150740991,False,False,True
2021_10pct,4,90,0.09,20,25,0.0001,0.001,True,,398,1629.9692267001028,1629.969224892216,-1.8078867469739635e-06,-4.542429012497396e-09,False,False,True
2021_10pct,4,110,0.11,15,20,0.0001,0.001,True,,396,1623.4290119443176,1625.0722769273343,1.6432649830167065,0.0041496590480219865,False,False,True
2021_10pct,4,110,0.11,20,25,0.0001,0.001,True,,396,1625.0722769273343,1625.072277255832,3.2849766284925863e-07,8.29539552649643e-10,False,False,True
2021_10pct,4,130,0.13,15,20,0.0001,0.001,True,,394,1615.343035476641,1617.42767274149,2.0846372648488796,0.005290957524997157,False,False,True
2021_10pct,4,130,0.13,20,25,0.0001,0.001,True,,394,1617.42767274149,1617.4276744624722,1.7209822544828057e-06,4.367975265184786e-09,False,False,True
2021_10pct,4,150,0.15,15,20,0.0001,0.001,True,,390,1598.4662118220324,1601.1197520926742,2.65354027064177,0.0068039494119019744,False,False,True
2021_10pct,4,150,0.15,20,25,0.0001,0.001,True,,390,1601.1197520926742,1601.1197515861875,-5.064866854809225e-07,-1.2986838089254423e-09,False,False,True
2021_10pct,4,170,0.17,15,20,0.0001,0.001,True,,386,1585.2249429329595,1587.8003350267913,2.5753920938318515,0.006672000243087698,False,False,True
2021_10pct,4,170,0.17,20,25,0.0001,0.001,True,,386,1587.8003350267913,1587.800338208765,3.181973625032697e-06,8.243454987131339e-09,False,False,True
2021_10pct,4,190,0.19,15,20,0.0001,0.001,True,,382,1580.9283935070412,1583.0265079795372,2.098114472496036,0.005492446263078628,False,False,True
2021_10pct,4,190,0.19,20,25,0.0001,0.001,True,,382,1583.0265079795372,1583.0265095105774,1.5310401977330912e-06,4.007958632809139e-09,False,False,True
2021_10pct,4,210,0.21,15,20,0.0001,0.001,True,,378,1579.1814511313025,1580.3941676978359,1.212716566533345,0.0032082448850088495,False,False,True
2021_10pct,4,210,0.21,20,25,0.0001,0.001,True,,378,1580.3941676978359,1580.394168006262,3.084260242758319e-07,8.159418631635764e-10,False,False,True
2021_10pct,4,230,0.23,15,20,0.0001,0.001,True,,372,1559.7847495922092,1560.5894925953767,0.8047430031674594,0.002163287642923278,False,False,True
2021_10pct,4,230,0.23,20,25,0.0001,0.001,True,,372,1560.5894925953767,1560.5894928413554,2.4597875381004997e-07,6.61233209166801e-10,False,False,True
2021_10pct,4,250,0.25,15,20,0.0001,0.001,True,,366,1550.2436514390258,1550.3882673142637,0.14461587523783237,0.00039512534217986986,False,False,True
2021_10pct,4,250,0.25,20,25,0.0001,0.001,True,,366,1550.3882673142637,1550.3882661716746,-1.142589098890312e-06,-3.1218281390445685e-09,False,False,True
