scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,18,50,0.05,15,20,0.0001,0.001,True,,402,2134.8495306951095,2134.849606538243,7.584313334518811e-05,1.8866451080892565e-07,False,False,True
2021_10pct_x10,18,50,0.05,20,25,0.0001,0.001,True,,402,2134.849606538243,2134.8495630469315,-4.3491311316756764e-05,-1.0818734158397205e-07,False,False,True
2021_10pct_x10,18,70,0.07,15,20,0.0001,0.001,True,,400,2108.361044047713,2108.3610446893836,6.416703399736434e-07,1.6041758499341085e-09,False,False,True
2021_10pct_x10,18,70,0.07,20,25,0.0001,0.001,True,,400,2108.3610446893836,2108.3610401444203,-4.544963303487748e-06,-1.136240825871937e-08,False,False,True
2021_10pct_x10,18,90,0.09,15,20,0.0001,0.001,True,,398,2095.136700772536,2095.5333008067646,0.3966000342284133,0.00099648249806134,False,False,True
2021_10pct_x10,18,90,0.09,20,25,0.0001,0.001,True,,398,2095.5333008067646,2095.533343176705,4.2369940274511464e-05,1.0645713636811925e-07,False,False,True
2021_10pct_x10,18,110,0.11,15,20,0.0001,0.001,True,,396,2080.6962209273956,2082.966344149936,2.2701232225404055,0.00573263440035456,False,False,True
2021_10pct_x10,18,110,0.11,20,25,0.0001,0.001,True,,396,2082.966344149936,2082.9663358652815,-8.284654541057535e-06,-2.092084480065034e-08,False,False,True
2021_10pct_x10,18,130,0.13,15,20,0.0001,0.001,True,,394,2077.279906236816,2080.2579686655454,2.9780624287295723,0.00755853408306998,False,False,True
2021_10pct_x10,18,130,0.13,20,25,0.0001,0.001,True,,394,2080.2579686655454,2080.257953307477,-1.535806859465083e-05,-3.897986952957064e-08,False,False,True
2021_10pct_x10,18,150,0.15,15,20,0.0001,0.001,True,,390,2053.58024861684,2058.004765232947,4.424516616107212,0.011344914400274903,False,False,True
2021_10pct_x10,18,150,0.15,20,25,0.0001,0.001,True,,390,2058.004765232947,2058.004750961812,-1.4271135114540812e-05,-3.6592654139848234e-08,False,False,True
2021_10pct_x10,18,170,0.17,15,20,0.0001,0.001,True,,386,2036.3311602447275,2039.4201433698076,3.0889831250801763,0.00800254695616626,False,False,True
2021_10pct_x10,18,170,0.17,20,25,0.0001,0.001,True,,386,2039.4201433698076,2039.420162460152,1.9090344267169712e-05,4.945685043308216e-08,False,False,True
2021_10pct_x10,18,190,0.19,15,20,0.0001,0.001,True,,382,2022.4347627609927,2024.9081734978176,2.473410736824917,0.006474897216819154,False,False,True
2021_10pct_x10,18,190,0.19,20,25,0.0001,0.001,True,,382,2024.9081734978176,2024.9081047218137,-6.877600389998406e-05,-1.800418950261363e-07,False,False,True
2021_10pct_x10,18,210,0.21,15,20,0.0001,0.001,True,,378,2018.775890550208,2019.4049522086968,0.6290616584888085,0.0016641842817164245,False,False,True
2021_10pct_x10,18,210,0.21,20,25,0.0001,0.001,True,,378,2019.4049522086968,2019.404950600683,-1.6080139175755903e-06,-4.254005072951297e-09,False,False,True
2021_10pct_x10,18,230,0.23,15,20,0.0001,0.001,True,,372,2000.6921380496615,2001.726408042627,1.0342699929656192,0.0027802956800151053,False,False,True
2021_10pct_x10,18,230,0.23,20,25,0.0001,0.001,True,,372,2001.726408042627,2001.7263988406607,-9.201966349792201e-06,-2.47364686822371e-08,False,False,True
2021_10pct_x10,18,250,0.25,15,20,0.0001,0.001,True,,366,1981.7632011327112,1982.2167777238644,0.4535765911532508,0.0012392803036974066,False,False,True
2021_10pct_x10,18,250,0.25,20,25,0.0001,0.001,True,,366,1982.2167777238644,1982.2168190278824,4.13040179410018e-05,1.1285250803552405e-07,False,False,True
