scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_10pct,1,0.05,50,15,0,2869288093,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.915482165485,0.43509551121938533,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,11.125222111904256,1.1,15.0,0.7416814741269504,10.113838283549324,0.027255531365205435,114.93577318348915,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.01769355663183159,-9.202630866219017e-08,3,2,True,False,3
2021_10pct,1,0.05,50,20,0,2869288093,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154795579145,0.43510449847561183,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,11.125451912532206,1.1,20.0,0.5562725956266102,10.114047193211096,0.02725622568358073,114.97285894271357,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.019375370859957115,-1.0077456726280954e-07,3,1,True,False,3
2021_10pct,1,0.05,50,25,0,2869288093,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.915479481948,0.43510459465661666,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,11.125454371842896,1.1,25.0,0.4450181748737158,10.114049428948086,0.0272562331141625,114.97262016797707,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.018631467757439894,-9.690549600289228e-08,3,1,True,False,3
2021_10pct,1,0.05,50,15,1,33463874,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154828246944,0.4350823637525379,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,11.124885936317252,1.1,15.0,0.7416590624211502,10.113532669379321,0.027254515657345036,114.96248797856727,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.028619538783871867,-1.4883557768054322e-07,3,2,True,False,3
2021_10pct,1,0.05,50,20,1,33463874,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154846531762,0.43510260494036346,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,11.125403495576224,1.1,20.0,0.5562701747788111,10.114003177796567,0.027256079396332747,114.96582959552423,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.020863541744597616,-1.0851447305678178e-07,3,1,True,True,3
2021_10pct,1,0.05,50,25,1,33463874,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154843926246,0.4350980882455296,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,11.125288005455221,1.1,25.0,0.44501152021820883,10.113898186777472,0.027255730454986072,114.9504297327155,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.024961465941178172,-1.2982723188824923e-07,3,1,True,True,3
2021_10pct,1,0.05,50,15,2,2248613064,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154843879326,0.435102269511671,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,11.1253949187957,1.1,15.0,0.74169299458638,10.113995380723365,0.02725605348243139,114.96441339567727,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.0200702888901309,-1.0438860252417272e-07,3,2,True,True,3
2021_10pct,1,0.05,50,20,2,2248613064,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154819562111,0.435104387511782,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,11.12544907523046,1.1,20.0,0.556272453761523,10.114044613845873,0.027256217110934525,114.9847725639771,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.022682742356161512,-1.1797480931593113e-07,3,1,True,False,3
2021_10pct,1,0.05,50,25,2,2248613064,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1661.9154839122264,0.435088212486857,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,11.125035486167103,1.1,25.0,0.4450014194466841,10.113668623788275,0.02725496749980342,114.90952782072787,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,467febc856e5aa627cda5487a8dd9d2149436be0da6df0bb9580903977fea8b5,True,-0.014756508155625805,-7.674938828373268e-08,3,1,True,False,3
2021_10pct,1,0.07,70,15,0,1749723913,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1637.707818461584,0.42785810506091176,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.997006914216213,1.1,15.0,0.9331337942810808,12.724551740196556,0.037377788221978736,158.32460409738363,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,1392fec49f4fdc34cd1687bf99b7125ceacb7b643b28dd400e991b24dcce6035,True,-0.7931301411105474,-3.3514220645263706e-06,3,0,True,True,3
2021_10pct,1,0.07,70,20,0,1749723913,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1637.707811941653,0.42786262586702756,0.0336246112080568,0.6113565674192145,0.14337582393473194,0.030567828370960726,13.99715480846833,1.1,20.0,0.6998577404234165,12.724686189516664,0.03737827365723772,158.34213464810645,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,1392fec49f4fdc34cd1687bf99b7125ceacb7b643b28dd400e991b24dcce6035,True,-0.836306667577677,-3.533908788571511e-06,3,2,True,False,3
