scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_10pct,18,0.05,50,15,0,3752589978,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010671124884,0.4285874785127292,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.95881426005083,1.1,15.0,0.730587617336722,9.962558418228026,0.026754382356205943,93.94065304348337,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.017574454519584864,-9.009899968732686e-08,3,0,True,True,3
2021_10pct,18,0.05,50,20,0,3752589978,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.101067781134,0.4285857549024408,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.958770188009636,1.1,20.0,0.5479385094004818,9.962518352736032,0.026754250061676844,93.94756615374752,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.02472653378631511,-1.2676267352649394e-07,3,0,True,True,3
2021_10pct,18,0.05,50,25,0,3752589978,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.101065861423,0.4285858874408711,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.95877357696548,1.1,25.0,0.4383509430786192,9.962521433604982,0.02675426023456534,93.93713221219127,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.023016979120976357,-1.180006310223826e-07,3,2,True,False,3
2021_10pct,18,0.05,50,15,1,3637128280,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010643448192,0.42854362819341507,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.957693024530194,1.1,15.0,0.7305128683020129,9.961539113209268,0.026751016725823386,93.91641293283281,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.026289882720810166,-1.3474631002661464e-07,3,0,True,False,3
2021_10pct,18,0.05,50,20,1,3637128280,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.101065957275,0.42860093995453347,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.959158463854722,1.1,20.0,0.5479579231927361,9.96287133077702,0.026755415587811627,93.93962790141389,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.018774546333458642,-9.626031952802088e-08,3,0,True,False,3
2021_10pct,18,0.05,50,25,1,3637128280,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010661176763,0.4285873690418187,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.958811460922448,1.1,25.0,0.43835245843689785,9.96255587356586,0.026754373953834287,93.94145460884098,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.01869971922362339,-9.586769694195517e-08,3,2,True,False,3
2021_10pct,18,0.05,50,15,2,1887622050,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010664095031,0.42858482898439004,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.958746512647085,1.1,15.0,0.730583100843139,9.96249682967917,0.02675417899356415,93.94178878167163,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.024227984201298014,-1.242072299562923e-07,3,0,True,False,3
2021_10pct,18,0.05,50,20,2,1887622050,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010663466461,0.42858629001645515,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.95878387066577,1.1,20.0,0.5479391935332885,9.962530791514334,0.026754291133962705,93.93818840279097,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.020715650221093784,-1.0620255651736944e-07,3,0,True,False,3
2021_10pct,18,0.05,50,25,2,1887622050,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010669118007,0.42860609218429535,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.959290204355359,1.1,25.0,0.43837160817421433,9.962991094868507,0.026755811050366965,93.9839140392679,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.014915957985472997,-7.647374290793929e-08,3,2,True,True,3
2021_10pct,18,0.07,70,15,0,2729749179,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1644.5842244552148,0.4111373882000967,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.450003160534461,1.1,15.0,0.896666877368964,12.227275600485873,0.03559728178298731,131.26858284681975,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,a616a00ea02f3db890309796caa2d0938294c63698d6c803086717d37d8de5d6,True,-0.7182433743195622,-2.871415190300936e-06,3,2,True,False,2
