scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,study_id,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,truth_model,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed
2021_10pct,18,0.05,50,15,0,3752589978,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010671124884,0.4285874785127292,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.95881426005083,1.1,15.0,0.730587617336722,9.962558418228026,0.026754382356205943,93.94065304348337,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.017574454519584864,-9.009899968732686e-08,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.05,50,20,0,3752589978,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.101067781134,0.4285857549024408,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.958770188009636,1.1,20.0,0.5479385094004818,9.962518352736032,0.026754250061676844,93.94756615374752,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.02472653378631511,-1.2676267352649394e-07,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.05,50,25,2,1887622050,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1671.1010669118007,0.42860609218429535,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.959290204355359,1.1,25.0,0.43837160817421433,9.962991094868507,0.026755811050366965,93.9839140392679,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,2e03ab6bccdd18a4d524f88a55c9dd53d865aac4a22a9f5825739cb4a0967478,True,-0.014915957985472997,-7.647374290793929e-08,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.07,70,15,2,1623221653,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1644.5842255093105,0.41112668193957613,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.449652914504856,1.1,15.0,0.8966435276336571,12.226957195004413,0.03559615123703025,131.22943308767663,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,a616a00ea02f3db890309796caa2d0938294c63698d6c803086717d37d8de5d6,True,-0.742902148133706,-2.969918046500133e-06,3,2,True,True,2,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,2,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.07,70,20,0,2729749179,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1644.5842268091762,0.41114446033656954,0.0336246112080568,0.6113565674192145,0.14337582393473194,0.030567828370960726,13.450234519346967,1.1,20.0,0.6725117259673484,12.22748592667906,0.035598028584015964,131.27329343779584,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,a616a00ea02f3db890309796caa2d0938294c63698d6c803086717d37d8de5d6,True,-0.74904668196765,-2.9946388490224602e-06,3,0,True,True,2,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,2,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.07,70,25,2,1623221653,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1644.5842270093456,0.4111470214648946,0.0336246112080568,0.7641957092740181,0.160299044324051,0.030567828370960726,13.450318304439385,1.1,25.0,0.5380127321775754,12.227562094944895,0.03559829903446438,131.2816750974133,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,a616a00ea02f3db890309796caa2d0938294c63698d6c803086717d37d8de5d6,True,-0.8535991704156562,-3.4126588045189165e-06,3,2,True,True,2,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,2,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.09,90,15,0,1361303489,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1632.494252035946,0.39802022814265037,0.02918815006379436,0.39802022814265037,0.10778438730842861,0.02653468187617669,15.0,1.1,15.0,1.0,13.636363636363635,0.043998673208517164,86.91585883524102,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,66b4f3f607af02b4100b6c0aa6d1350c9a85f386c743889409894ff87f4bd256,True,-0.4096343638777244,-2.9289698852719003e-06,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.09,90,20,1,3887611350,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1632.8987300345252,0.41708181024185487,0.02918815006379436,0.5306936375235338,0.12445869005392028,0.02653468187617669,15.718364824879183,1.1,20.0,0.7859182412439591,14.289422568071984,0.04657739913717491,132.73507352207537,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,0,,398,71,327,0.04,0.3,0.0006250000000000006,66b4f3f607af02b4100b6c0aa6d1350c9a85f386c743889409894ff87f4bd256,True,-1.0603000530247502,-8.067531148903158e-06,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.09,90,25,0,1361303489,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1632.8987298131024,0.4170848890551248,0.02918815006379436,0.6633670469044173,0.13914904567557138,0.02653468187617669,15.718480854658033,1.1,25.0,0.6287392341863213,14.28952804968912,0.046577819634131046,132.75207140447702,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,66b4f3f607af02b4100b6c0aa6d1350c9a85f386c743889409894ff87f4bd256,True,-0.8823439602937238,-6.713550429843896e-06,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,18,0.11,110,15,0,3187982583,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1619.4855108977958,0.36853818773546987,0.027026133767267792,0.36853818773546987,0.09980061302459649,0.02456921251569799,15.0,1.1,15.0,1.0,13.636363636363635,0.04901818289751632,64.65208077422842,1e-08,1e+18,1.0,20,0.103843803125,0.116156196875,0.0027360875000000005,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.36853818773546987. Increasing the bound and calling fit again may find a better value.,396,102,294,0.04,0.3,0.0006250000000000006,4a30c545cef1ddfd8b6d1af8c10a598eae66358fb95676c9f7ec3a2c3e4b2011,True,-0.19543980665991548,-2.431873538806123e-06,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
