model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
knot_spline,2021_10pct_x10,5,0.065,0.0,0.0,reference_bonly,0,418227443,12,True,False,,2086.2502542554193,0.39343380363275576,255.79292554789419,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,19859.919023040762,19859.76860516682,2285.000666083484,0.11505589038064598,0.11505589038064598,-2321888522.1705055,16,15498891898.661404,31023735120.444736,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,8db481024a188d75d9d1752467a31920d814a24ba9ae6b620694cb93286e6faf,False,False,False,False,True,-61.482148200811736,-1.4967760513057826e-05,,,,,,,,,
knot_spline,2021_10pct_x10,5,0.065,0.0,0.0,reference_bonly,1,3382387214,12,True,False,,2086.250270789262,0.3934345540406816,255.78280970828746,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,19859.901898068943,19859.751517624838,2284.4819951021586,0.115029873099438,0.115029873099438,-2321888522.1705422,16,15498891898.661404,31023735120.444736,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,8db481024a188d75d9d1752467a31920d814a24ba9ae6b620694cb93286e6faf,False,False,False,False,True,-82.823877444641,-2.016345820208682e-05,,,,,,,,,
knot_spline,2021_10pct_x10,5,0.065,0.0,0.0,reference_bonly,2,1944474496,12,True,False,,2086.2502457626783,0.3934346728662309,255.79103456359815,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,19859.897620037602,19859.74724791093,2284.490834141899,0.1150303429478391,0.1150303429478391,-2321888522.1705036,16,15498891898.661404,31023735120.444736,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,8db481024a188d75d9d1752467a31920d814a24ba9ae6b620694cb93286e6faf,False,False,False,False,True,-86.32658732955437,-2.1016273870759956e-05,,,,,,,,,
knot_spline,2021_10pct_x10,5,0.065,1.0,19859.901898068943,injected_refit,0,3437797169,12,True,False,,2086.290924131757,0.3935472358729736,256.0823381179326,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,19858.928305825753,19859.901898068943,21604.54730212544,1.0879009667297905,0.08785194131269879,-2322202973.463024,16,15498891898.661404,31023735120.444736,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,e24fbdca6e6596a1e5c2faa3877ca6d279be6a916e8fcf2da03efe8ee58ec7fe,False,False,False,False,True,-55.123992730890826,-1.3425706674425819e-05,3866484715.0,1.0,2086.250270789262,0.3934345540406816,255.78280970828746,19907.0,19550.0,357.0,387abeed801e28d07d091892c9386f9e7ed76062b96bf284069cbc6e663838ac
knot_spline,2021_10pct_x10,5,0.065,3.0,59579.70569420683,injected_refit,0,1434680276,12,True,False,,2086.3685433764585,0.3937521209553626,256.373723297516,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,19857.10576688875,19859.901898068943,60515.35344004131,3.047541477114415,0.04711903924058519,-2322832253.579406,16,15498891898.661404,31023735120.444736,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,3d388c98d5ba7e5df3903e9acd9b674fecbe0d989a1da4b4629a5b1e080bcae6,False,False,False,False,True,-63.01878960493308,-1.5361225990026203e-05,922981414.0,1.0,2086.250270789262,0.3934345540406816,255.78280970828746,59825.0,58673.0,1152.0,5cbb9d2b69b499cbfa732f572d4c3b2c557c92af50e0318e48701d03a6023155
knot_spline,2021_10pct_x10,5,0.065,5.0,99299.50949034472,injected_refit,0,594128324,12,True,False,,2086.428339789728,0.39393669497153694,256.667724611563,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,19855.61190169672,19859.901898068943,98644.0678478933,4.968069900654327,-0.03301039754888696,-2323447116.7944894,16,15498891898.661404,31023735120.444736,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,a76878e076aaca5b10b64500225f940f103d91ae127c11da500a27841599e522,False,False,False,False,True,-70.45927015059165,-1.7187588840785763e-05,4203269058.0,1.0,2086.250270789262,0.3934345540406816,255.78280970828746,98734.0,96900.0,1834.0,37a3455dfdfe8d8ac8136529b070ba9bfe1542a0445c000666ceadcb8e4ba2f1
knot_spline,2021_10pct_x10,5,0.09,0.0,0.0,reference_bonly,0,2206300039,12,True,False,,2070.459807535523,0.3855119420397093,204.80896593820444,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,18505.96053832984,18504.358001750443,25151.60545570867,1.3591083480165358,1.3591083480165358,-2926589177.630353,18,17154074918.24208,47543362055.668915,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,d3c59a6cf5177cf2e5d7dc384950b0411b061d04018d12d5bede1599a698590c,False,False,False,False,True,-97.81658870958728,-5.572093792398216e-05,,,,,,,,,
knot_spline,2021_10pct_x10,5,0.09,0.0,0.0,reference_bonly,1,1838335009,12,True,False,,2070.4598211527746,0.3854396967260952,204.07093227338638,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,18506.62082129215,18505.017460063154,25164.176259282216,1.3597391172747457,1.3597391172747457,-2926589177.6300626,18,17154074918.24208,47543362055.668915,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,d3c59a6cf5177cf2e5d7dc384950b0411b061d04018d12d5bede1599a698590c,False,False,False,False,True,-102.95723893502101,-5.8639819327076046e-05,,,,,,,,,
knot_spline,2021_10pct_x10,5,0.09,0.0,0.0,reference_bonly,2,2581928913,12,True,False,,2070.459788603369,0.3855004337677954,204.6943406398531,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,18506.088974992042,18504.48630636556,25153.711474563806,1.3592127168822619,1.3592127168822619,-2926589177.630315,18,17154074918.24208,47543362055.668915,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,d3c59a6cf5177cf2e5d7dc384950b0411b061d04018d12d5bede1599a698590c,False,False,False,False,True,-114.38810776991322,-6.515912203890852e-05,,,,,,,,,
knot_spline,2021_10pct_x10,5,0.09,1.0,18506.62082129215,injected_refit,0,391334788,12,True,False,,2070.4590586600284,0.38562500243272424,205.3128177885287,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,18505.080466407806,18506.62082129215,42841.81510936811,2.3151380069456424,1.3150547673786954,-2926877347.2748656,18,17154074918.24208,47543362055.668915,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,44250.0,11570528.0,f61f6e21760e27f68b8d513779630877f30e647c6e686c17dd44c12a81dafe14,False,False,False,False,True,-75.97111851306266,-4.329523938768402e-05,3110824069.0,1.0,2070.4598211527746,0.3854396967260952,204.07093227338638,18194.0,17802.0,392.0,82906a2fe2f9e73d71cd27a1f762174d1778d515015b4566d28fba6d7ceb2fa6
