toy_index,toy_hist,dataset,mass_GeV,strength,n_toys,inj_nsigma,inj_nsigma_xerr,sigmaA_ref,integral_density,A_per_eps2_unit,f_win,f_train_frac,kernel_ls_policy,signal_model,inj_background_mode,extract_background_mode,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,n_train,n_train_low,n_train_high,n_blind,A_hat_mean,A_hat_std,sigma_A_mean,Ahat_over_Ainj,sigmaA_over_sigmaAref,pull_mean,pull_std,pull_std_err,pull_q16,pull_q84,pull_q02,pull_q97,cov_1sigma,cov_2sigma,Zhat_mean,delta_z_minus_pull,ainj_over_sigmaAref,Zhat_q16,Zhat_q84,qmu_tilde_mean,qmu_tilde_q16,qmu_tilde_q84,n_source_toys,source_model,source_label,source_root,container,function_tag,success_rate,refit_ok_rate,refit_fallback_rate
3,fShiftSigPowTail_toy_3,2015,0.045,0.0,1,0.0,0.0,11340.707814398183,393808125.0,972473578.3919573,0.9773923766036258,0.022607623396374232,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05489375833754502,0.5988410000459456,0.18130811658372034,0.14474992659534747,21.15723526510711,0.18130811658372037,1.0,0.18130811658372037,1.0,558,159,399,42,13744.86670691716,,11371.328863022643,,1.0027001003046374,1.2087300325657455,,,1.2087300325657455,1.2087300325657455,1.2087300325657455,1.2087300325657455,0.0,1.0,1.2087300325657455,0.0,0.0,1.2087300325657455,1.2087300325657455,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.045,11340.707814398183,1,1.0,0.0,11340.707814398183,393808125.0,972473578.3919573,0.9773923766036258,0.022607623396374232,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05489375833754502,0.5988410000459456,0.18130811658372034,0.14474992659534747,21.15723526510711,0.18130811658372037,1.0,0.18130811658372037,1.0,558,159,399,42,25240.028316847474,,11390.661190800127,2.225613138961458,1.004404784711808,1.2202382521635644,,,1.2202382521635644,1.2202382521635644,1.2202382521635644,1.2202382521635644,0.0,1.0,2.215852784492707,-0.004385467670857235,1.0,2.215852784492707,2.215852784492707,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.045,22681.415628796367,1,2.0,0.0,11340.707814398183,393808125.0,972473578.3919573,0.9773923766036258,0.022607623396374232,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05489375833754502,0.5988410000459456,0.18130811658372034,0.14474992659534747,21.15723526510711,0.18130811658372037,1.0,0.18130811658372037,1.0,558,159,399,42,35950.91826020351,,11413.024276851778,1.5850385552901802,1.006376715072562,1.1626631390174753,,,1.1626631390174753,1.1626631390174753,1.1626631390174753,1.1626631390174753,0.0,1.0,3.149990518562217,-0.012672620455258299,2.0,3.149990518562217,3.149990518562217,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.045,34022.12344319455,1,3.0,0.0,11340.707814398183,393808125.0,972473578.3919573,0.9773923766036258,0.022607623396374232,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05489375833754502,0.5988410000459456,0.18130811658372034,0.14474992659534747,21.15723526510711,0.18130811658372037,1.0,0.18130811658372037,1.0,558,159,399,42,46214.25318907575,,11433.54625522807,1.3583588709928098,1.0081863003922928,1.0663471746839934,,,1.0663471746839934,1.0663471746839934,1.0663471746839934,1.0663471746839934,0.0,1.0,4.041987687585902,-0.02435948709809166,3.0,4.041987687585902,4.041987687585902,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.045,56703.53907199092,1,5.0,0.0,11340.707814398183,393808125.0,972473578.3919573,0.9773923766036258,0.022607623396374232,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05489375833754502,0.5988410000459456,0.18130811658372034,0.14474992659534747,21.15723526510711,0.18130811658372037,1.0,0.18130811658372037,1.0,558,159,399,42,69152.26655595991,,11479.806091536417,1.2195405734404703,1.0122653964298096,1.0844022437928564,,,1.0844022437928564,1.0844022437928564,1.0844022437928564,1.0844022437928564,0.0,1.0,6.023818347153354,-0.06058389663950203,5.0,6.023818347153354,6.023818347153354,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.075,0.0,1,0.0,0.0,2092.7646196635847,17707076.92307691,72876710.61571863,0.9751707088987387,0.024829291101261364,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05575131397210687,0.608196152422984,0.18414052962441796,0.14406534817350528,21.186410172547195,0.18414052962441796,1.0,0.18414052962441796,1.0,530,265,265,70,2688.188881231982,,2091.1681572592065,,0.9992371514744764,1.2854962772363854,,,1.2854962772363854,1.2854962772363854,1.2854962772363854,1.2854962772363854,0.0,1.0,1.2854962772363854,0.0,0.0,1.2854962772363854,1.2854962772363854,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.075,2092.7646196635847,1,1.0,0.0,2092.7646196635847,17707076.92307691,72876710.61571863,0.9751707088987387,0.024829291101261364,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05575131397210687,0.608196152422984,0.18414052962441796,0.14406534817350528,21.186410172547195,0.18414052962441796,1.0,0.18414052962441796,1.0,530,265,265,70,4530.777886904339,,2100.635896283137,2.1649725173740126,1.0037611858235722,1.1606072578092055,,,1.1606072578092055,1.1606072578092055,1.1606072578092055,1.1606072578092055,0.0,1.0,2.156860165496121,-0.0037470923130846767,1.0,2.156860165496121,2.156860165496121,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.075,4185.529239327169,1,2.0,0.0,2092.7646196635847,17707076.92307691,72876710.61571863,0.9751707088987387,0.024829291101261364,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05575131397210687,0.608196152422984,0.18414052962441796,0.14406534817350528,21.186410172547195,0.18414052962441796,1.0,0.18414052962441796,1.0,530,265,265,70,6889.177803906703,,2106.283276278832,1.6459514221465932,1.0064597119466883,1.2836110864233163,,,1.2836110864233163,1.2836110864233163,1.2836110864233163,1.2836110864233163,0.0,1.0,3.270774582646739,-0.01283650377657719,2.0,3.270774582646739,3.270774582646739,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.075,6278.2938589907535,1,3.0,0.0,2092.7646196635847,17707076.92307691,72876710.61571863,0.9751707088987387,0.024829291101261364,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05575131397210687,0.608196152422984,0.18414052962441796,0.14406534817350528,21.186410172547195,0.18414052962441796,1.0,0.18414052962441796,1.0,530,265,265,70,8713.049337438899,,2119.3357177115668,1.3878052753076353,1.0126966491110947,1.1488295403604885,,,1.1488295403604885,1.1488295403604885,1.1488295403604885,1.1488295403604885,0.0,1.0,4.11121714442068,-0.037612395939808696,3.0,4.11121714442068,4.11121714442068,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
3,fShiftSigPowTail_toy_3,2015,0.075,10463.823098317924,1,5.0,0.0,2092.7646196635847,17707076.92307691,72876710.61571863,0.9751707088987387,0.024829291101261364,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,12.0,0.05575131397210687,0.608196152422984,0.18414052962441796,0.14406534817350528,21.186410172547195,0.18414052962441796,1.0,0.18414052962441796,1.0,530,265,265,70,12687.103839651345,,2135.8681999284295,1.2124730818213867,1.0205964779124437,1.0409259997447038,,,1.0409259997447038,1.0409259997447038,1.0409259997447038,1.0409259997447038,0.0,1.0,5.940021879663022,-0.10090412008168159,5.0,5.940021879663022,5.940021879663022,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
