scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,16,50,0.05,15,20,0.0001,0.001,True,,402,1662.3454924277692,1662.3454927506284,3.2285925044561736e-07,8.03132463795068e-10,False,False,True
2021_10pct,16,50,0.05,20,25,0.0001,0.001,True,,402,1662.3454927506284,1662.34549301727,2.666415639396291e-07,6.632874724866396e-10,False,False,True
2021_10pct,16,70,0.07,15,20,0.0001,0.001,True,,400,1634.9635020794642,1634.9635041245876,2.045123437710572e-06,5.11280859427643e-09,False,False,True
2021_10pct,16,70,0.07,20,25,0.0001,0.001,True,,400,1634.9635041245876,1634.9635034477117,-6.768759703845717e-07,-1.6921899259614292e-09,False,False,True
2021_10pct,16,90,0.09,15,20,0.0001,0.001,True,,398,1628.785208061935,1628.8487418645345,0.06353380259952246,0.00015963266984804638,False,False,True
2021_10pct,16,90,0.09,20,25,0.0001,0.001,True,,398,1628.8487418645345,1628.8487426893548,8.248202902905177e-07,2.0724127896746675e-09,False,False,True
2021_10pct,16,110,0.11,15,20,0.0001,0.001,True,,396,1608.8442549601823,1610.5666933061907,1.7224383460084027,0.004349591782849502,False,False,True
2021_10pct,16,110,0.11,20,25,0.0001,0.001,True,,396,1610.5666933061907,1610.5666944667778,1.1605870895436965e-06,2.9307754786456983e-09,False,False,True
2021_10pct,16,130,0.13,15,20,0.0001,0.001,True,,394,1605.755068500564,1608.2155929234668,2.460524422902836,0.0062449858449310554,False,False,True
2021_10pct,16,130,0.13,20,25,0.0001,0.001,True,,394,1608.2155929234668,1608.2155919320653,-9.914015208778437e-07,-2.516247514918385e-09,False,False,True
2021_10pct,16,150,0.15,15,20,0.0001,0.001,True,,390,1587.5298885558466,1590.1365789557638,2.60669039991717,0.006683821538249154,False,False,True
2021_10pct,16,150,0.15,20,25,0.0001,0.001,True,,390,1590.1365789557638,1590.1365814337798,2.4780160856607836e-06,6.3538873991302145e-09,False,False,True
2021_10pct,16,170,0.17,15,20,0.0001,0.001,True,,386,1584.6275130693666,1586.4981211010631,1.87060803169652,0.004846134797141243,False,False,True
2021_10pct,16,170,0.17,20,25,0.0001,0.001,True,,386,1586.4981211010631,1586.498120949635,-1.5142813936108723e-07,-3.923008791738011e-10,False,False,True
2021_10pct,16,190,0.19,15,20,0.0001,0.001,True,,382,1576.8027321360278,1578.0176878202496,1.2149556842218772,0.003180512262360935,False,False,True
2021_10pct,16,190,0.19,20,25,0.0001,0.001,True,,382,1578.0176878202496,1578.0176865332246,-1.287025042984169e-06,-3.3691755051941594e-09,False,False,True
2021_10pct,16,210,0.21,15,20,0.0001,0.001,True,,378,1564.2910846577881,1565.3060877997002,1.015003141912075,0.0026851934971218916,False,False,True
2021_10pct,16,210,0.21,20,25,0.0001,0.001,True,,378,1565.3060877997002,1565.306086742334,-1.0573662621027324e-06,-2.7972652436580223e-09,False,False,True
2021_10pct,16,230,0.23,15,20,0.0001,0.001,True,,372,1551.620651742715,1551.6989802553517,0.07832851263674456,0.0002105605178407112,False,False,True
2021_10pct,16,230,0.23,20,25,0.0001,0.001,True,,372,1551.6989802553517,1551.6989787592233,-1.4961283341108356e-06,-4.021850360512999e-09,False,False,True
2021_10pct,16,250,0.25,15,20,0.0001,0.001,True,,366,1557.029682818911,1557.0296816586076,-1.1603033271967433e-06,-3.170227669936457e-09,False,False,True
2021_10pct,16,250,0.25,20,25,0.0001,0.001,True,,366,1557.0296816586076,1557.0296811805954,-4.780122253578156e-07,-1.3060443315787313e-09,False,False,True
