scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,study_id,mass_MeV,top_branch_replicates,n_attempts,analytic_mean,analytic_lane,truth_model,truth_function_tag
2016_full,-1,0.044,0.0,0.0,reference_bonly,0,1489094502,12,True,False,,2579.1131649045647,0.19478614485599244,32.881269023462615,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,15958.740570218426,15970.06370122653,-13785.09694415998,-0.8637960422694749,-0.8637960422694749,-81925741.77001527,34,860162701.5271664,1136182079.2973485,0,,678,31,647,0.032,0.21,0.0002500000000000002,0,701.2426974319171,354215.1438503383,e87d4d37569bf314b0b2bc647b0419f342fd06b4cb8d55c2ea8c1f99cb421630,False,False,False,False,True,-0.011830924428807895,-9.258928343826498e-09,v4p9p7_2016_support_combined_100toy_20260902,44.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
2016_full,-1,0.049,0.0,0.0,reference_bonly,1,2047718015,12,True,False,,2553.2708969248847,0.19269602402658306,32.99984731929333,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16518.090600494594,16496.10676372251,33387.72977469922,2.0212826398772448,2.0212826398772448,-128902135.144243,38,1181907664.7197711,1738578404.9151943,0,,674,49,625,0.032,0.21,0.0002500000000000002,0,701.2426974319171,354215.1438503383,7d46af14797820eef15249c7aed098b4fc2b72db9aca340ad4d26e6ebe0728a9,False,False,False,False,True,-0.01800267274608852,-1.3613844697754146e-08,v4p9p7_2016_support_combined_100toy_20260902,49.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
2016_full,-1,0.054,0.0,0.0,reference_bonly,0,2441084178,12,True,False,,2540.9696037563017,0.1906331626376574,33.017171046819186,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17210.49351576346,17232.939935031027,-45883.78913993575,-2.66603564261012,-2.66603564261012,-157477951.63696983,40,1351533588.816075,2190964067.4154196,0,,672,68,604,0.032,0.21,0.0002500000000000002,0,701.2426974319171,354215.1438503383,b25d533bbcd113d8e1691329f1d48bf23ece4d7cb5fc4d7fb28d2d51943c39a2,False,False,False,False,True,-0.04060860673761743,-3.8471109893780774e-08,v4p9p7_2016_support_combined_100toy_20260902,54.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
2016_full,-1,0.059,0.0,0.0,reference_bonly,2,2292443080,12,True,False,,2521.708357516188,0.18994115407472711,33.056995796419635,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,17207.109107790475,17177.137233833444,60823.01355489956,3.5347607302241197,3.5347607302241197,-181287749.1930424,44,1407877699.152787,2493627582.898163,0,,668,86,582,0.032,0.21,0.0002500000000000002,0,701.2426974319171,346725.8830613137,ab1f1d01c6c4efe3fc493fedca410029d8f890a2d4f5a74c195263db1491c5a0,False,False,False,False,True,-0.03156659573516812,-3.2099085236661766e-08,v4p9p7_2016_support_combined_100toy_20260902,59.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
