scope_key,mass_MeV,scope_label,dataset_set,n_toys,toy_id_min,toy_id_max,eps2_observed,n_strong,n_weak,p0_local_asymptotic,Z_local_asymptotic,pvalue_method,p_strong,p_weak,p_two,empirical_p_resolution,diagnostic_definition
individual_2015_full,34,2015 full,2015,100,0,99,3.8926641988458471e-06,5,95,0.49995130099128288,0.0001220703125,fixed-mass local asymptotic one-sided profile LRT,0.050000000000000003,0.94999999999999996,0.10000000000000001,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,35,2015 full,2015,100,0,99,3.5881347811780288e-06,4,96,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.040000000000000001,0.95999999999999996,0.080000000000000002,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,36,2015 full,2015,100,0,99,5.2069444002342802e-06,22,78,0.49995130099128288,0.0001220703125,fixed-mass local asymptotic one-sided profile LRT,0.22,0.78000000000000003,0.44,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,37,2015 full,2015,100,0,99,7.5823118482130796e-06,64,36,0.37559549580828538,0.3170693360638267,fixed-mass local asymptotic one-sided profile LRT,0.64000000000000001,0.35999999999999999,0.71999999999999997,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,38,2015 full,2015,100,0,99,1.2192184480002685e-05,96,4,0.054272249168699403,1.6047696914350191,fixed-mass local asymptotic one-sided profile LRT,0.95999999999999996,0.040000000000000001,0.080000000000000002,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,39,2015 full,2015,100,0,99,1.4949852389226707e-05,99,1,0.0128929255150321,2.2294218308738527,fixed-mass local asymptotic one-sided profile LRT,0.98999999999999999,0.01,0.02,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,40,2015 full,2015,100,0,99,1.317242998300001e-05,99,1,0.037426318815214799,1.7813662524518146,fixed-mass local asymptotic one-sided profile LRT,0.98999999999999999,0.01,0.02,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,41,2015 full,2015,100,0,99,9.396311128623854e-06,78,22,0.2406067994270128,0.70435198643888253,fixed-mass local asymptotic one-sided profile LRT,0.78000000000000003,0.22,0.44,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,42,2015 full,2015,100,0,99,5.9512731721207875e-06,18,82,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.17999999999999999,0.81999999999999995,0.35999999999999999,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
individual_2015_full,43,2015 full,2015,100,0,99,4.280074516821396e-06,8,92,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.080000000000000002,0.92000000000000004,0.16,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))"
