dataset,latent_clip_fallback,latent_draw_attempts,latent_minimum_before_fallback,mass_GeV,mass_MeV,observation_max,observation_min,observation_sha256,observation_sum,seed_descriptor,toy_id
2016,False,1,225580.20159456984,0.049,49,338661,226766,3c73be689ed16d8ff6e5afbbc0c028419d629df4b2b23f0427313736b77c1b53,11129712,"[491204,49,46,1]",46
2016,False,1,225703.0245910908,0.049,49,339960,224375,3db96c5b3d86a1d539277935d1ead85d61d1dcb41620280c0072b57cad84952e,11137200,"[491204,49,47,1]",47
2016,False,1,225505.1186793256,0.049,49,339685,224960,cb86b5338744736a1125ac4eb82e9ac4881eb5ea014b63bea518f51526989f96,11125888,"[491204,49,48,1]",48
2016,False,1,225843.15263169745,0.049,49,339115,225757,11e96c95ee4b80f033c3a80c36e3561b3c22efd442e416044fd81c23bc203f90,11165098,"[491204,49,49,1]",49
2016,False,1,244131.36402749788,0.05,50,345222,243071,2c74885e5b36c725432f754b97a9e77c06c1e1f709c11d4a2b431bae5c70ab5b,11556417,"[491204,50,0,1]",0
2016,False,1,244398.52862196031,0.05,50,344793,243942,07af234158883a8814572e33b5d8d09cff8b5fbd2ed2156490166dbb3b1ec901,11570656,"[491204,50,1,1]",1
2016,False,1,244296.34935706898,0.05,50,344837,243750,fb3b0a571b87eb4498b263cd79b498ba6e1025fb1ebbaae583e435be4f804997,11579817,"[491204,50,2,1]",2
2016,False,1,244104.79574641775,0.05,50,346043,244082,c19faa567d0d0b0e960ed99597b95ac350e70ad68237659d15c59e59a7084d65,11576417,"[491204,50,3,1]",3
2016,False,1,244082.91332003774,0.05,50,344894,243931,21e9ccaf4b476d6139c1e8de16db2b6496d5aee1f328ea01b52c48e38f607b66,11556314,"[491204,50,4,1]",4
2016,False,1,244263.5908619662,0.05,50,346048,243629,4cd57f10f5ac2b1d204fc5eb179e72fec7add2645024aed63cc0431040b30ee8,11564545,"[491204,50,5,1]",5
2016,False,1,244071.18464501444,0.05,50,344626,243945,78cb924e5d0e3c171bb479d261a10123499852031c52bc72008c98e2103b37ef,11552764,"[491204,50,6,1]",6
2016,False,1,244452.57112513986,0.05,50,345410,245188,d69aae2b2c629334d825cd2c3d961b2e2402d0c30796ad7c6862fc502ddcc963,11586547,"[491204,50,7,1]",7
2016,False,1,244301.20435470503,0.05,50,343832,244298,c61bf3f28817e7573732ab26e3ef37255918c39331817c0cf3990b3ff2b9e24b,11577619,"[491204,50,8,1]",8
2016,False,1,244307.3261146515,0.05,50,345583,244596,16180e6a59d0e57e25a3a4aa62dea311a06172ed355bbc4874697b569df7ff3f,11566169,"[491204,50,9,1]",9
2016,False,1,244151.2294907207,0.05,50,345528,244138,b85c08e1f02896987330dd115bb6c48b43b5601b541ef9e23b200c6c5bd5e3a3,11568849,"[491204,50,10,1]",10
2016,False,1,244107.15408034332,0.05,50,345046,244716,5c376ef93ae176dd20ae83115b3d783591aa423bd27f1a6386c759a26cbb9c92,11576659,"[491204,50,11,1]",11
2016,False,1,244134.7497914796,0.05,50,344540,244362,c918b89d07bcdaed7c36a23a22171bb233d0de98045a83d48d50998065535235,11569590,"[491204,50,12,1]",12
2016,False,1,244439.4534131333,0.05,50,346442,244555,0c9886147e66fa54aff7642e1c3b28c11eece3ad96633082c0f460db767fb962,11590489,"[491204,50,13,1]",13
2016,False,1,244229.3041672812,0.05,50,344735,243694,1f2ba24aa734898a9696b09d40cc556b0d69e395cfe4af8a153333ec828e94fd,11574488,"[491204,50,14,1]",14
2016,False,1,244237.87947784553,0.05,50,345508,244286,4cade17f976c68d56e2b33b93120973f3951618c7be6a6c2ff31092c291fd2f3,11567380,"[491204,50,15,1]",15
2016,False,1,244266.6688391487,0.05,50,346112,244019,c91db10db51034396acb0ad6d0448bd289e6e20d169c902a17cca1ead62970ef,11582217,"[491204,50,16,1]",16
2016,False,1,244343.26829877397,0.05,50,345498,244088,7a3c47903c1c6b0029b9200de4e16eee9cd7a15e3cccf9eceebad8cf78f18651,11571833,"[491204,50,17,1]",17
2016,False,1,244244.2372425645,0.05,50,344957,244421,5272ac897b7a87cbdbc3c7d53a56068df74fc22bc1f728f818f22100faa62e06,11575857,"[491204,50,18,1]",18
2016,False,1,244541.60643711424,0.05,50,345118,244902,59ecb4459042ad28e5c9c8d78457d95c8ba5c17f09952608d800e854610f5d50,11589994,"[491204,50,19,1]",19
2016,False,1,244458.9888077633,0.05,50,345672,243994,9b9d2673cf057363114b1c1739f5a6abe25eac2cb444757ef273c5f783251e1b,11586687,"[491204,50,20,1]",20
2016,False,1,244164.48657866238,0.05,50,345688,244211,0a8eb62484f59d25566d94c6c3b5d5b004a8553da5b9f743c0eaef0c4df2422d,11575128,"[491204,50,21,1]",21
2016,False,1,244358.18677428484,0.05,50,345670,244627,8e2e06cf72335f68cfdc549d1444ae2cbae24cdc6c8253e2fd98ea1080ac01e1,11576619,"[491204,50,22,1]",22
2016,False,1,244370.05436910642,0.05,50,344068,244642,442f7807f8eace122be670a3a5398f5f43f92234a8d7bb74f5a2f99deeef0995,11569882,"[491204,50,23,1]",23
2016,False,1,244237.00177228876,0.05,50,345292,244642,79b1c06e93247af9db0827c55ab52c57fc27ffcb8d29ae01239e23169b335f4e,11576738,"[491204,50,24,1]",24
2016,False,1,244426.03212388724,0.05,50,344432,243551,af70e7f70197c55793924284567a810cf9e2c7f61191ced4841945f4e906eb27,11571497,"[491204,50,25,1]",25
2016,False,1,243970.2068790303,0.05,50,344132,244605,bf5bf2431de350f2b9a85c6b9680987bd01ef9d2a77582fa374657a7f98dfd22,11554092,"[491204,50,26,1]",26
2016,False,1,244607.46901680384,0.05,50,345468,244324,fd89e6921d67aa618697c67dda380be560dae85de861c162674100d5e54a2b60,11580284,"[491204,50,27,1]",27
2016,False,1,244350.92041582652,0.05,50,344902,243952,cd5612b8aa880982e968a7401f2dba55c2a78484bbd49b12e7b16923a2a872f5,11572516,"[491204,50,28,1]",28
2016,False,1,244372.9802037359,0.05,50,346455,244110,2b7b4f3306f294addf95a529fd666f092c48d2f237eb3b78b186cc4c85701821,11574929,"[491204,50,29,1]",29
2016,False,1,244010.34825100817,0.05,50,343883,243869,da555e84129f47e316ba5956bb2843c2942d20671785736da74be93cdb8f4241,11559913,"[491204,50,30,1]",30
2016,False,1,244479.99656844922,0.05,50,345030,244039,77d89375b45fceee01aa02cc79786a8ff8655b3b4c27a2b829897c2f5a37797c,11579411,"[491204,50,31,1]",31
2016,False,1,244676.71336530996,0.05,50,344193,244052,b374cdad8e1cd020dc63e8beea757e935cf2a7a75e996940f7d50b0e644880c6,11584695,"[491204,50,32,1]",32
2016,False,1,244219.1779463497,0.05,50,345245,244577,6c7bf60c63ad2b84b8103917d016d61b67702b5b0bb1120a2d267f2329e7d386,11579640,"[491204,50,33,1]",33
2016,False,1,244055.3631595383,0.05,50,345003,244379,8f99d75af31f424cb3449772f165e11998e8851aa1049b957e81a04440b75d51,11567091,"[491204,50,34,1]",34
2016,False,1,244292.02558618961,0.05,50,344905,244473,d449b419e5500f8a444c471cdac7cf9a1e956633835151ed6d10ba2c9abda985,11586680,"[491204,50,35,1]",35
2016,False,1,244400.0394275443,0.05,50,344597,244305,c1623139b37626144209269450e468315b2cfecf80c857682bc7002ddf31621c,11591149,"[491204,50,36,1]",36
2016,False,1,244566.0484044349,0.05,50,345580,244981,de170cfab4f55ba0cefedd8df6e0103c9826310fde36218df6ada827b847fa8f,11581731,"[491204,50,37,1]",37
2016,False,1,244275.3118249455,0.05,50,345166,244864,ec511868bed552412c36f8d6db3c3b3df9186a862c5af94bd4bd7c634a07831b,11571050,"[491204,50,38,1]",38
2016,False,1,244088.90303754818,0.05,50,345287,244122,7b2faabaeb7f3a80197ce88b5254064ab490ea1a662eda4cdce809a8149753d8,11558913,"[491204,50,39,1]",39
2016,False,1,244528.92278441528,0.05,50,345096,243771,e831e0a53223d74744f914c5190452970caf18e43072338fee581e33e087cfc2,11581042,"[491204,50,40,1]",40
2016,False,1,244278.16585364152,0.05,50,344024,244674,697c02df9d4e38c8d7a4677b4082b03c60077ec4c66d10a8dc75f8ac33386722,11576148,"[491204,50,41,1]",41
2016,False,1,244505.82445745432,0.05,50,345075,244539,7623df7412c134546bc5a7d7b60c511007c892caec019d550b0c03ce41e66919,11581493,"[491204,50,42,1]",42
2016,False,1,244173.55950245107,0.05,50,346152,243613,e0d7c8c3e12cb68cce825ffdf8bc3eecd7f058f49993e879baeca4036761196c,11582676,"[491204,50,43,1]",43
2016,False,1,244379.14247219896,0.05,50,344730,243988,0ca65a59536c72a79a237d892c7b7352a033403e5528a4aa3eeaa8e998121e1d,11575795,"[491204,50,44,1]",44
2016,False,1,244221.0973508746,0.05,50,343507,244466,0edb3048c65e929d1dda1cfca01d008e19517d19492fea85651be5d9be09f4aa,11563782,"[491204,50,45,1]",45
2016,False,1,244291.1278015549,0.05,50,344204,244653,e7d2ea66df2bd4cf49ea4c3784cc790c4925509d263ad3d583d16f9acfad4dcf,11573938,"[491204,50,46,1]",46
2016,False,1,244259.05318429365,0.05,50,346215,244009,7dd98dcc581f6a152d8a3dda9901635c118736f1f613d1ca1442c679116936a6,11586484,"[491204,50,47,1]",47
2016,False,1,244406.50500002064,0.05,50,345690,245134,568ed0d32d67e54feca489775aac4fbcd2d9898c759a980b87f874881ea6a2fb,11590573,"[491204,50,48,1]",48
2016,False,1,244255.9302648115,0.05,50,345001,243454,8971442ebed5832876fcd3f7af5b8927c39e8deb365024742b45880ac45ed28e,11572019,"[491204,50,49,1]",49
2016,False,1,261218.85542348237,0.051,51,347963,260786,cd30194ed41d2f07a1b3924762ea81eaca939c38fd15d3b0beacd4888cc55cb0,11944125,"[491204,51,0,1]",0
2016,False,1,261520.63399503817,0.051,51,348374,261396,5d4e68dd0e8d0ccf0b4f0a39486d2b2b0c33d260c02963c636e154d1525b4517,11958209,"[491204,51,1,1]",1
2016,False,1,261462.2837810725,0.051,51,347977,260708,52b0082b74acb0118e76e846e5e3f00c032f409c82148cc04ea9f24123aad5bb,11955386,"[491204,51,2,1]",2
2016,False,1,261498.1521788152,0.051,51,349350,262139,68a3725da99ac543946995151f0f93c2dc3c399d95961f9e51f9d9fd46f3d828,11961307,"[491204,51,3,1]",3
2016,False,1,261612.72291245655,0.051,51,349579,260992,db7ef03a25daf0e555651c9aaec53d2d9b8813a96ba4939a7e7659ead236dc80,11971286,"[491204,51,4,1]",4
2016,False,1,261123.93460732282,0.051,51,348761,260921,32fcee828b671e38ff3c08f325fa2fd59fd7a9aa1dcdef634ae6909139d8a13d,11947358,"[491204,51,5,1]",5
2016,False,1,261335.44166984956,0.051,51,349175,261557,1b1404fced07cb879832bde33d8ec09211c783330de7d49f244b99fca00417e2,11954939,"[491204,51,6,1]",6
2016,False,1,261321.0159667228,0.051,51,349533,261217,e8687293da1477f4cdc50a94fd1720badf03f8a07bf85110f049ae44201b7619,11957688,"[491204,51,7,1]",7
2016,False,1,261203.508061648,0.051,51,349545,261467,0a0e4385c6afea00676b163922363cb1c897c3add62482f48a8ca7005d501cab,11969291,"[491204,51,8,1]",8
2016,False,1,261300.30517303414,0.051,51,350169,261083,0ae6f09b2e8ab89f999f694e62181ee7b3e0a1486465eff17ec793be18c8b000,11948364,"[491204,51,9,1]",9
2016,False,1,261568.68655143297,0.051,51,349569,260975,98a8432807bf86913c32480a07d21d5dea7b8a2fee76b9bcfa1d03d1d53d5191,11972421,"[491204,51,10,1]",10
2016,False,1,261282.24682278757,0.051,51,348911,262037,db08bfdedad49de62198faf8d6700b634eaa1e9f361401d9b62ea773fae7e097,11961024,"[491204,51,11,1]",11
2016,False,1,261089.81902143228,0.051,51,348339,260853,3c281a69da0b29f40439dc009c8b3a58a75f86cd4db334736f3f7fb9eb3f1424,11943658,"[491204,51,12,1]",12
2016,False,1,261276.54925863942,0.051,51,349257,261017,92452feeefe733ee909d1750b264d7d67a253789eb87bfebf24b71973dd8d4b4,11951201,"[491204,51,13,1]",13
2016,False,1,261185.4155506458,0.051,51,348079,261481,fd7a0f4e957c36eef44ad07fe4e0f878b4a4e5aa57ed48904bf8686921f4d909,11945974,"[491204,51,14,1]",14
2016,False,1,261409.10657187784,0.051,51,348720,261891,e41b5434b53b7562f103f322afa852cd589cfa8cc1618bf3ef0692a519624cf0,11966231,"[491204,51,15,1]",15
2016,False,1,261299.97349198192,0.051,51,349294,261349,c8c5cc06f18b5a8889837ffb26ea78abd1bacbfe2df9448a2636fb7070f0371d,11962358,"[491204,51,16,1]",16
2016,False,1,261280.40271818827,0.051,51,349757,260682,acd17a5f004f339908715fd3d29eab01a6795cecb783420790904baf6f7f7f2d,11951289,"[491204,51,17,1]",17
2016,False,1,261343.1058195808,0.051,51,348509,261628,82da24c70e566d5ac601935b16a59453f5568729916da8cf6dba301c497f606b,11960272,"[491204,51,18,1]",18
2016,False,1,261466.524951645,0.051,51,348732,261805,da9e848e2de74dc4edb3f9e75c8a15fa4d07274f14a2e6adac891bcfceb8054a,11962238,"[491204,51,19,1]",19
2016,False,1,261430.14994678486,0.051,51,349273,261711,b7ddca894ccb3c0a1488b2c05171fa2057ae1e75007241b4705db4e86d4150ac,11962173,"[491204,51,20,1]",20
2016,False,1,261626.58346275936,0.051,51,348955,261032,51d555e5434bea77468e9d488c06511eec33d50659d1db6f46af032f7298183e,11967295,"[491204,51,21,1]",21
2016,False,1,261548.3551687729,0.051,51,349044,262011,b665af0b285ba1984c9ea28dc5985d7003a85ba800fa28052b5aabd8e4fb73c4,11963476,"[491204,51,22,1]",22
2016,False,1,261251.99648016086,0.051,51,349076,261375,5fa902afe0381bcd62fcb7d653250327da829af22835ab4b87440e50e66a12a0,11959419,"[491204,51,23,1]",23
2016,False,1,261168.9745010825,0.051,51,349145,261364,1f0b89ae84e5633708ab48af9e01c37c8db5300f5bc68e80733d936a3fa6fd1d,11945340,"[491204,51,24,1]",24
2016,False,1,261346.4965402579,0.051,51,348684,261410,b71d11e3a1bca7fdbae2f07a7109e4ff27cf3e955b51e0d678cdfbb89f460468,11957921,"[491204,51,25,1]",25
2016,False,1,261652.6765763707,0.051,51,349565,261766,1838a0315ea94f2e76417067bf4374c93e907749356e7b92ecc07da32a44e58e,11966735,"[491204,51,26,1]",26
2016,False,1,261570.0145683369,0.051,51,348982,262494,b6d4e74b5a5a301cead6ecdb75a6a1ea34984056e8750d4196b34f0ad4a51371,11962558,"[491204,51,27,1]",27
2016,False,1,261477.1756504876,0.051,51,349129,262422,a5719eb769986f3b898686a741ae5450f481c694cb419526c7fe34b0f072a41f,11959964,"[491204,51,28,1]",28
2016,False,1,261323.75917173867,0.051,51,348950,262023,b23e16ef72ac9f3183155310bfb1cd6c33385fb1d99f229e8b5943b2b6758426,11952353,"[491204,51,29,1]",29
2016,False,1,261517.22375584315,0.051,51,349013,260965,3754e5edfb96ffdacfe08980d9b47f3d59a5cec9eb637129f66ee5720cbc6b70,11962524,"[491204,51,30,1]",30
2016,False,1,261528.21581938252,0.051,51,348672,261837,8061c580a23496bf35c05a7662c70757b6d77d0e83f4414dbe628efabce5faf7,11966626,"[491204,51,31,1]",31
2016,False,1,261640.40887314244,0.051,51,349299,261878,316604e7dfb52b9d312c166bb47059e1172ae97c134034a60a97b7141593f9ab,11988595,"[491204,51,32,1]",32
2016,False,1,261183.51320652734,0.051,51,348918,261656,d0a950652a2da37a6223578a7572a52ca03b948c0bd5918170fd101822496969,11949674,"[491204,51,33,1]",33
2016,False,1,261665.42894312445,0.051,51,349486,261215,298081a465eb96e5029b5a17aa040a4982ebbcd0162fb3af636f7b8283ab40ad,11963257,"[491204,51,34,1]",34
2016,False,1,261366.3482449069,0.051,51,348945,261287,459a09a15e6dd5198dcefa63c7ce5746d770913443e42ced003fb8d4d9277d75,11967085,"[491204,51,35,1]",35
2016,False,1,261560.19018809995,0.051,51,349206,261761,da2a0ddfd4f49ec0f4a39446b20d21c25ace5e18c24d7a6deda50291ceb5d544,11963597,"[491204,51,36,1]",36
2016,False,1,261036.854463732,0.051,51,348631,260561,ef09eab17db88045246cda0601ba62ff2689988685c4b9722aab4b4d586a0fe7,11943453,"[491204,51,37,1]",37
2016,False,1,261092.82178727625,0.051,51,349293,261169,724e96b6d1a6b76d723b3b0fa464b2d2e1be6a07fbbe87ec6289011f6d223954,11947166,"[491204,51,38,1]",38
2016,False,1,261355.2857720666,0.051,51,350492,260359,a1840783bd02590a69e08d660794c8a1ec9f0b49cc10be971212cd73c643a5ee,11962652,"[491204,51,39,1]",39
2016,False,1,261414.53094420192,0.051,51,347825,260749,a82fe35cfeb672499a6781642e8272c3ddc535a92bb75e7a5abadc560afd9b95,11951833,"[491204,51,40,1]",40
2016,False,1,261159.57887313733,0.051,51,349810,261270,99a6e1e463720508edf0bf37194e175c12a96e96ddc839d262d731bf5d40fdc5,11956098,"[491204,51,41,1]",41
2016,False,1,261152.79695277265,0.051,51,348553,261636,bae438f568b0af24ac1a3385b6d96717a83f9dcae0494d6ef1388cc5141ab4d2,11948475,"[491204,51,42,1]",42
2016,False,1,261280.16242181137,0.051,51,348505,261541,56a2537dd5488cbc63b1ec2e1a9be92498eb75ea32c51261cb24f1f46b75f516,11949533,"[491204,51,43,1]",43
2016,False,1,261126.49503450212,0.051,51,348956,261351,533f953a9be5106e3cb2c09d770e6e9c10a8f13b0339f8ad586853110504a41c,11948262,"[491204,51,44,1]",44
2016,False,1,261647.82857638554,0.051,51,348901,262044,5ab93016401d821edde5954d3a5284b911523bc1d2be528105f39f0aa65c1558,11968447,"[491204,51,45,1]",45
2016,False,1,261457.9492227015,0.051,51,349707,261288,5320689db298cc739379f5826129d8ae6bf93ef77afdf485508d508d4d94ffab,11969678,"[491204,51,46,1]",46
2016,False,1,261340.00866783253,0.051,51,349358,261367,534b696d589a61534b612b81b5c1783a40ada7028593364a11580589a779da10,11969582,"[491204,51,47,1]",47
2016,False,1,261458.82800313493,0.051,51,350140,260514,39c6c4747d3cd36d5033fd4448cdf0c07974dfffb4f734820dbeca39b39b986a,11965128,"[491204,51,48,1]",48
2016,False,1,261590.74148289938,0.051,51,349725,261796,277cb6911d2f8438e4598f37afb183e7b68fc899a2878f287e4d0f5ff5517c26,11967855,"[491204,51,49,1]",49
2016,False,1,273096.79197944864,0.052,52,352171,273048,c5d51fdef071e274dbd3a0365bbf8759f11befafd0008aebe6bdcebd03674b17,12914469,"[491204,52,0,1]",0
2016,False,1,272998.0824659352,0.052,52,352204,272161,41303a2e9e7d11cb7cf010822107f4b8b3333cc22cffddc0867ddae5cfe13b06,12914844,"[491204,52,1,1]",1
2016,False,1,273314.8645204942,0.052,52,353178,273202,401bbb32aaf3dce94f8ae7dc96e43d9460a45f98b13660a31aa5f548d32b9cee,12922733,"[491204,52,2,1]",2
2016,False,1,273087.1483738204,0.052,52,352843,273215,33888c552d73e95b3096637cb0c335c03fbd1af740a8d301a799af759c3097f8,12919310,"[491204,52,3,1]",3
2016,False,1,272899.79387440503,0.052,52,351362,272763,0ecf9967eaf520d89e3e0e920267c3101b8d3c2704a211de3e9bb97b782e5e08,12899600,"[491204,52,4,1]",4
2016,False,1,273338.1952707786,0.052,52,352743,272610,a6fd58d2aaf8f58de34735a1a6ec1491adb225f891473960be93c17d151374fd,12920640,"[491204,52,5,1]",5
2016,False,1,273296.6880304041,0.052,52,352503,272046,843c0a21f32c5ced107aa079266ff76c134c353c7033dd80cae02b8fd216cdf1,12919235,"[491204,52,6,1]",6
2016,False,1,272988.6388653229,0.052,52,351912,272555,7ed4123ef5fec9e810e2738fc2d60f7188d9ccf9a9d6f8ac789023c6dd9b6dfc,12892282,"[491204,52,7,1]",7
2016,False,1,273452.6112840262,0.052,52,353656,273545,5a14efbbb63a352e59ce98a81827785a47a437510641c434b1ad10c30c0c72df,12929856,"[491204,52,8,1]",8
2016,False,1,273173.92397263006,0.052,52,353317,272381,c4783177923c9d987741fd99cec334d20c9c04a3cc96867463c9424d999962ad,12917234,"[491204,52,9,1]",9
2016,False,1,272958.58005777537,0.052,52,352747,272714,785deec45a5af24922c32ab30bdf627cb64b8ceaa54d254dd489d474a9781542,12923838,"[491204,52,10,1]",10
2016,False,1,273064.9965987789,0.052,52,353672,273726,1a4ea647437491766e72fa43e482c0189ba687adaac18290fa2cbf576693ac6e,12916261,"[491204,52,11,1]",11
2016,False,1,273277.6577437776,0.052,52,352861,273340,984bb329d5951e85912955104c181a407ebb7f0768688a4d1342f1b52dfc5d41,12920896,"[491204,52,12,1]",12
2016,False,1,273469.6868093027,0.052,52,352425,273472,240a1f964a1c26bea4759c29c64e0422014c69e0b00ccb15fad0bffd93400e50,12930437,"[491204,52,13,1]",13
2016,False,1,273194.10827368265,0.052,52,352142,272426,bfbbe3ffe7a92d7e66585581def3751bb41eb56c0277b5ef04fed595b03686d5,12908593,"[491204,52,14,1]",14
2016,False,1,272899.31592079106,0.052,52,352893,273453,75c983c287205b35e7b597995f6ef065a90b262c8c84b7c971a9036800c2e08a,12903859,"[491204,52,15,1]",15
2016,False,1,273290.80326066015,0.052,52,352033,272743,5a960aea2a393f9e34a6109733e7606569136d74cb641c6e10f56a3d3ca81eda,12918528,"[491204,52,16,1]",16
2016,False,1,272975.13608124363,0.052,52,353808,272652,76130540b659db09bc783e64ae51138ce2663c277084bfe215166cdc68fb4d44,12907973,"[491204,52,17,1]",17
2016,False,1,273476.9260925193,0.052,52,352694,273728,9f96a0db3157ed263502b3a1ccb0968c3f77d4df53e356aef28ce0c4d7cf928d,12918554,"[491204,52,18,1]",18
2016,False,1,272990.96599276736,0.052,52,352206,273392,c2e6eb60d48c75dc3e9c481ebec0200dbd530e5714e65a2e22cbf8ab049963a6,12908391,"[491204,52,19,1]",19
2016,False,1,273195.96037919883,0.052,52,353277,273887,1a13a04c3fb9f3ad11b2f6efd2067b2e30febbc697fec4410fa09a9f52a1f85e,12921042,"[491204,52,20,1]",20
2016,False,1,273467.9342309325,0.052,52,352559,273418,a922aab07052561ebac0d6b04e7c58074a55db504e6b65632b3a7cb2b103ee9f,12932679,"[491204,52,21,1]",21
2016,False,1,273141.84125783265,0.052,52,353033,273704,203fd4f438ee3d76ea80f6d145aeb1ab456797343888ec10d866709df96b4d91,12912268,"[491204,52,22,1]",22
2016,False,1,273413.9172925276,0.052,52,352825,272814,39135213d07710d65f8c6158b686cf9a14c1a0c821da4e1522b20bccdd3d1473,12919999,"[491204,52,23,1]",23
2016,False,1,273159.123697872,0.052,52,353622,272361,e20d0e90652a7ac59cfb574b3b52d03baa60838cc81acabdb2cbecd2584619b7,12917400,"[491204,52,24,1]",24
2016,False,1,273228.03083812003,0.052,52,352319,273548,1f3df7c393d633cbdef7d714449305a1cd51634f78c6048abce8c1935a85120e,12910883,"[491204,52,25,1]",25
2016,False,1,273155.17743579525,0.052,52,352563,272985,21de6abd28e2dd8c1a6beb3e262012f8dd4f48dfe9d9e02f520bbe667186ebd9,12922041,"[491204,52,26,1]",26
2016,False,1,273036.5315274377,0.052,52,352745,273144,d7ce04295690ffcec479cbc7e9e4e6cdbf38694d060516e6f79dfeba4dd88f58,12907378,"[491204,52,27,1]",27
2016,False,1,273504.2887836344,0.052,52,353398,274113,5a0743f0c2348f8d8b0c2bc5015b682d5d2e7255e79089190f1192524584b214,12940889,"[491204,52,28,1]",28
2016,False,1,272793.6855678316,0.052,52,352611,272725,8edf8b13afd5b3ec569bd45e711bdf5739c4ca3b90e04f9525c357397dbdd6b5,12892182,"[491204,52,29,1]",29
2016,False,1,273069.4307662549,0.052,52,352107,274222,bf2fb615769d939f9455d7c6009b5666aab4acdff8fb6ee345230429f83ad33b,12911529,"[491204,52,30,1]",30
2016,False,1,272860.07029023196,0.052,52,352214,273270,e7b604301ef247e2f7809ce8a3660f7574359d77aa76173cb30b5d83b5d53ec2,12906398,"[491204,52,31,1]",31
2016,False,1,273296.3510728084,0.052,52,353231,272971,0ea03e74ed46b1ac72db5c6f6dec42659656a0b08a8e90c0a33e65664550c83d,12920170,"[491204,52,32,1]",32
2016,False,1,272939.087170208,0.052,52,352133,272999,3547f1cb1525fbb37f3ea65b69d26f466d41f453c20f81b56c53fd12cb9bb6a7,12903770,"[491204,52,33,1]",33
2016,False,1,273145.2911179052,0.052,52,352582,273283,c58a63e6ca1acef0ca55e61a10e731ccc519ca5e013261067f20c0b76a21d6ce,12920358,"[491204,52,34,1]",34
2016,False,1,273140.9055438656,0.052,52,352494,273228,49884f43a7e80d62baaf85edc6a58d95965c56966420647599f939340f8bac91,12911559,"[491204,52,35,1]",35
2016,False,1,273403.729055315,0.052,52,352429,272616,e5cc2844242f6c8683e1b2aa2ee241907fafc6f282cfd55dab2a80c0822448c6,12922387,"[491204,52,36,1]",36
2016,False,1,273508.1518232801,0.052,52,351795,273946,a901ed1d4366124be4984ca5844061ada2b2404c896d23a23c50e1aff3060d86,12930256,"[491204,52,37,1]",37
2016,False,1,272984.18744969805,0.052,52,352367,273155,68f74d074e46d6237ad15c4df02f5940e7d4bbe693c2b29c9a9d918f8a50f6d2,12902326,"[491204,52,38,1]",38
2016,False,1,273439.9452443729,0.052,52,353824,273670,d96fb3ccf38830e2a7ca3fecb7984a2253789e56cfd77a1ab99ac312ee95bd18,12936279,"[491204,52,39,1]",39
2016,False,1,273502.3754203738,0.052,52,352583,273695,b205c04fbd9363be655f762920349463c802ba598e2f9d7ab2fcf25ac9bb126f,12934172,"[491204,52,40,1]",40
2016,False,1,272907.9275945935,0.052,52,353564,272595,ada297b0a7b486de90ad8e6bd44b37fdae8e05b3639d37396615f96e902e067d,12907574,"[491204,52,41,1]",41
2016,False,1,272978.18574251543,0.052,52,352337,273794,418a32d5deb8332adb764fee2499e8201c85c7d825e44db8e977af24092baab4,12905651,"[491204,52,42,1]",42
2016,False,1,273242.4271932406,0.052,52,351801,273361,e30fb89fb61d54061425edb32fbc70064b769441fa1ef451fe907b549228af2a,12901706,"[491204,52,43,1]",43
2016,False,1,273227.40601226815,0.052,52,352651,273340,7dad2cb377eefb58f745930cf880dc5c79f98d4672507267a939052437fe0248,12911829,"[491204,52,44,1]",44
2016,False,1,273309.81240525347,0.052,52,352317,273061,099dae9dd21883cf82ccba491d0ea5970ce036941b4042cef0a530908403db23,12922991,"[491204,52,45,1]",45
2016,False,1,273321.3020715416,0.052,52,351969,273203,0bc0af1bcdb0ffc83f3f1f5336e608a745cfc539238d02a80a92b98a6575e5f5,12931936,"[491204,52,46,1]",46
2016,False,1,273274.84962487663,0.052,52,352645,272821,42949bf68bd179d7017d59f5c2953baae60e75a54d9f4b1fa883a3a235c4873f,12914579,"[491204,52,47,1]",47
2016,False,1,272757.78059552825,0.052,52,352023,272954,2d00106f761a74bc30a58336b557cc0197b0962cdab2f491b553c0de1d17baff,12903413,"[491204,52,48,1]",48
2016,False,1,273143.4974755876,0.052,52,351668,273252,4bbf310ae7dc799d35d9d4912b7ea329f968eaee1137af2a0cc302e09120158b,12914520,"[491204,52,49,1]",49
2016,False,1,287350.7999380075,0.053,53,355214,287933,4869d46358fc7e91ef18fcd764af5f003fcf00b5dd4922661cf2d65c0bf22314,13228509,"[491204,53,0,1]",0
2016,False,1,287646.3997595095,0.053,53,355447,288119,2a464240765955bd14a6e2aedf931897139a164b41152dbf9a2fd3571fdff968,13234064,"[491204,53,1,1]",1
2016,False,1,287821.4265590088,0.053,53,356063,287481,1a23146f7989a456aecb8ae6749b6d21222fc49851dcd52fafdbfd45d1d84d14,13236034,"[491204,53,2,1]",2
2016,False,1,287583.59327277646,0.053,53,354015,286990,4deec750ae05843ddbdaba3d03d745091a321641a1fcaf8cb96959ddce7ee7a1,13225263,"[491204,53,3,1]",3
2016,False,1,287577.1785350525,0.053,53,354336,286954,475bcab0d07538cc76ffbce4f75b5f5e94d9587261fae29a9efcd7f3248bb074,13219152,"[491204,53,4,1]",4
