scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy,selected_scope_key,active_scope_short_label,n_strong,n_weak,p0_local_asymptotic,Z_local_asymptotic,pvalue_method,p_strong,p_weak,p_two,empirical_p_resolution,diagnostic_definition,construction
individual_2015_full,2015 full,2015,19,0.019,300,0,299,6.0287203111420068e-06,8.5685925686918706e-06,1.1719767592486948e-05,1.6456056291410752e-05,2.4191855279580902e-05,3.2224701499131917e-05,1.7716555679460997e-05,6.4012009979834391e-06,0.0033333333333333002,linear,True,False,individual_2015_full,2015,1,299,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.0033333333333333335,0.9966666666666667,0.0066666666666666671,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,20,0.02,300,0,299,1.3250739100729953e-05,7.1342261840937525e-06,9.2456971388678825e-06,1.3274003348935836e-05,1.8351160938334343e-05,2.6756918660987223e-05,1.3913658782222637e-05,4.8460065218595285e-06,0.49666666666666659,linear,True,False,individual_2015_full,2015,149,151,0.48337914502860518,0.041674364888798603,fixed-mass local asymptotic one-sided profile LRT,0.49666666666666665,0.5033333333333333,0.99333333333333329,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,21,0.021000000000000001,300,0,299,2.62940119494728e-05,5.9509828762308415e-06,8.1652133518104013e-06,1.1985673773660613e-05,1.7215851824621277e-05,2.2468104856249323e-05,1.2577481021539786e-05,4.4839377648477518e-06,0.99666666666666681,linear,True,False,individual_2015_full,2015,299,1,0.0059409128074690001,2.515634723312826,fixed-mass local asymptotic one-sided profile LRT,0.9966666666666667,0.0033333333333333335,0.0066666666666666671,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,22,0.021999999999999999,300,0,299,1.6849498786461963e-05,5.6434705438507394e-06,7.1570930076441095e-06,1.0006966422286602e-05,1.4478601517401426e-05,2.0242720869336531e-05,1.0809161891332006e-05,3.8730042610388857e-06,0.93000000000000005,linear,True,False,individual_2015_full,2015,279,21,0.077045792451907194,1.425227031378324,fixed-mass local asymptotic one-sided profile LRT,0.93000000000000005,0.070000000000000007,0.14000000000000001,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,23,0.023,300,0,299,5.9671222119670213e-06,4.9084245008305969e-06,6.7135402376247312e-06,9.1012982539376078e-06,1.3423185383637623e-05,1.7866975452835301e-05,9.8131504029446008e-06,3.4638480501200108e-06,0.10000000000000001,linear,True,False,individual_2015_full,2015,30,270,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.10000000000000001,0.90000000000000002,0.20000000000000001,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,24,0.024,300,0,299,5.0861911376302358e-06,4.8994521716375114e-06,6.3566385015464888e-06,8.6388154472834528e-06,1.2646667198761777e-05,1.7753625637510028e-05,9.3554295134559308e-06,3.2536495804338193e-06,0.036666666666666597,linear,True,False,individual_2015_full,2015,11,289,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.036666666666666667,0.96333333333333337,0.073333333333333334,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,25,0.025000000000000001,300,0,299,6.9821181425801129e-06,3.8662506798335067e-06,5.5663271666632963e-06,7.9146313577429916e-06,1.1262486158023023e-05,1.4263447964166604e-05,8.3475785440521921e-06,2.8435122224855507e-06,0.36333333333333329,linear,True,False,individual_2015_full,2015,109,191,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.36333333333333334,0.63666666666666671,0.72666666666666668,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,26,0.025999999999999999,300,0,299,8.504925358416046e-06,3.9782551574006012e-06,5.2883954908607926e-06,7.274481133263332e-06,1.0784172339649228e-05,1.4334698691643701e-05,7.9965709300901082e-06,2.8573896611496763e-06,0.6333333333333333,linear,True,False,individual_2015_full,2015,190,110,0.38342490317973138,0.29649798395941368,fixed-mass local asymptotic one-sided profile LRT,0.6333333333333333,0.36666666666666664,0.73333333333333328,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,27,0.027,300,0,299,7.7211668935564625e-06,3.6125693345972216e-06,5.2666532048611106e-06,7.0875767206282121e-06,1.0110163289943959e-05,1.362480985782683e-05,7.6132406103896207e-06,2.710581235098599e-06,0.59999999999999998,linear,True,False,individual_2015_full,2015,180,120,0.443594676918176,0.14186156507562631,fixed-mass local asymptotic one-sided profile LRT,0.59999999999999998,0.40000000000000002,0.80000000000000004,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,28,0.028000000000000001,300,0,299,7.5277366317360169e-06,3.7026396557328303e-06,5.1784952383639755e-06,7.2604772510975553e-06,1.0075027029979996e-05,1.4783536936810103e-05,7.7016887397235375e-06,2.6701251227595907e-06,0.53333333333333333,linear,True,False,individual_2015_full,2015,160,140,0.47155998823420359,0.071349027314001806,fixed-mass local asymptotic one-sided profile LRT,0.53333333333333333,0.46666666666666667,0.93333333333333335,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,29,0.029000000000000001,300,0,299,8.3979586448133704e-06,3.5515418233641225e-06,4.802484152432425e-06,6.7311070713408805e-06,1.0185695033997117e-05,1.372346652796594e-05,7.4165380565142888e-06,2.841872972651938e-06,0.69999999999999996,linear,True,False,individual_2015_full,2015,210,90,0.2958487306022029,0.53637781433953102,fixed-mass local asymptotic one-sided profile LRT,0.69999999999999996,0.29999999999999999,0.59999999999999998,0.0033333333333333335,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
