scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,60,0.06,300,0,299,2.011726660298597e-06,1.6878600897930157e-06,2.3416019724505763e-06,3.3803532296754956e-06,4.753412708980194e-06,6.631552447964595e-06,3.5813553686138914e-06,1.2974389596129866e-06,0.08666666666666667,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,61,0.061,300,0,299,2.06768804084532e-06,1.6778104861895266e-06,2.2421888983907758e-06,3.3344296886442083e-06,4.67342909132609e-06,6.372722026494131e-06,3.4756651811048964e-06,1.245783910551856e-06,0.11666666666666667,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,62,0.062,300,0,299,2.5999139101415995e-06,1.6696566684100787e-06,2.2240647186569636e-06,3.189270543173649e-06,4.701011284637154e-06,6.061541515559397e-06,3.373332933154039e-06,1.1498346088026653e-06,0.29,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,63,0.063,300,0,299,3.157580846576684e-06,1.5515303390863458e-06,1.978124674569726e-06,2.9466806382886082e-06,4.2288287183212875e-06,5.848269322600635e-06,3.1536572064199386e-06,1.1615951123952945e-06,0.5833333333333334,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,64,0.064,300,0,299,5.109031108563609e-06,1.46804264402488e-06,2.1403615711060234e-06,2.9126012792136856e-06,4.074278215745959e-06,5.36029690982763e-06,3.030582390064931e-06,1.0068489112576633e-06,0.9666666666666667,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,65,0.065,300,0,299,6.471517366791821e-06,1.473967606419951e-06,2.000807870430241e-06,2.7469547895335595e-06,4.131252648861254e-06,5.2212209586265825e-06,2.9755956944882274e-06,1.0639111999038629e-06,0.9966666666666667,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,66,0.066,300,0,299,6.635650984800362e-06,1.425285676642184e-06,1.9528028985883583e-06,2.7322436447478016e-06,3.891986869114959e-06,5.596536210233872e-06,2.9035236601715505e-06,1.0541516683654172e-06,0.9933333333333333,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,67,0.067,300,0,299,5.386693215302956e-06,1.4105933544379062e-06,1.7819838333821423e-06,2.5964890745521338e-06,3.897633698871325e-06,5.473742873854127e-06,2.8296662489170772e-06,1.0656298442100185e-06,0.97,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,68,0.068,300,0,299,3.7484556326456616e-06,1.3679690754560794e-06,1.811095136387278e-06,2.6142475636999183e-06,3.7488157538095863e-06,5.267121487349894e-06,2.804784933366994e-06,1.0577195351741808e-06,0.84,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,69,0.069,300,0,299,2.0508788261056015e-06,1.269392427723342e-06,1.7818898401781501e-06,2.4851917184747634e-06,3.8085310583106894e-06,5.0745970653586485e-06,2.738344565323968e-06,1.0531486245051375e-06,0.2866666666666667,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,70,0.07,300,0,299,1.34400194810712e-06,1.3397101882721923e-06,1.7750762415929219e-06,2.5759177339004134e-06,3.4992869475521807e-06,4.823233836008001e-06,2.673329953454622e-06,9.02576756524231e-07,0.03333333333333333,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,71,0.071,300,0,299,9.587545144076227e-07,1.303408286482976e-06,1.7041142076308431e-06,2.4273634725938615e-06,3.4595496699342546e-06,4.446607091159681e-06,2.585145531441204e-06,8.568462522106395e-07,0.0,linear,True,False
