scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,60,0.06,100,0,99,2.011726660298597e-06,1.7622759470563376e-06,2.3013705199746164e-06,3.511190760387769e-06,4.697752960604884e-06,7.095977861706415e-06,3.5909906684842657e-06,1.3195712250424568e-06,0.1,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,61,0.061,100,0,99,2.06768804084532e-06,1.669300104080943e-06,2.3558752775560684e-06,3.4807606412445948e-06,4.6909765892333925e-06,6.372722026494133e-06,3.5498736025710733e-06,1.226170294493359e-06,0.11,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,62,0.062,100,0,99,2.5999139101415995e-06,1.5856703048658949e-06,2.045456557466534e-06,3.2988989205731798e-06,4.89384135091036e-06,6.210487533801807e-06,3.4529916896625103e-06,1.2987776280943424e-06,0.29,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,63,0.063,100,0,99,3.157580846576684e-06,1.4563151450199547e-06,1.9067334381019625e-06,2.8442017339182007e-06,4.135769634711985e-06,5.216111770821163e-06,2.9626682837528563e-06,1.0599028474758954e-06,0.59,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,64,0.064,100,0,99,5.109031108563609e-06,1.5262246975284071e-06,2.033001122295238e-06,2.951571801617311e-06,4.098632680656364e-06,4.957346990684886e-06,3.029087950356928e-06,9.421726905950954e-07,0.98,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,65,0.065,100,0,99,6.471517366791821e-06,1.518587595493829e-06,1.985979896193958e-06,2.7544538367484306e-06,3.886236174252911e-06,5.053631507417962e-06,2.8961985867384264e-06,9.666034158411763e-07,1.0,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,66,0.066,100,0,99,6.635650984800362e-06,1.3330078038248538e-06,1.839002165590089e-06,2.5417409780347126e-06,3.4915413733491656e-06,4.923878212282073e-06,2.6714308652930734e-06,9.671242372008075e-07,0.99,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,67,0.067,100,0,99,5.386693215302956e-06,1.3696302903364165e-06,1.7750732633678654e-06,2.576168691960065e-06,3.914796968531836e-06,5.090300265366267e-06,2.8039653593759903e-06,1.0475661829083423e-06,0.98,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,68,0.068,100,0,99,3.7484556326456616e-06,1.3875146422805316e-06,1.8176722350638607e-06,2.612880817885335e-06,3.6235519174958204e-06,5.5073804788526036e-06,2.7701096005426983e-06,1.0513866180064194e-06,0.86,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,69,0.069,100,0,99,2.0508788261056015e-06,1.3224888809316758e-06,1.764020319721092e-06,2.481250183621715e-06,3.8064351573586944e-06,4.6673832786383995e-06,2.6991178641650534e-06,9.637267775327645e-07,0.28,linear,True,False
