scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy,selected_scope_key,active_scope_short_label,n_strong,n_weak,p0_local_asymptotic,Z_local_asymptotic,pvalue_method,p_strong,p_weak,p_two,empirical_p_resolution,diagnostic_definition,construction
pair_2015_2016,2015 full + 2016 full,2015+2016,39,0.039,100,0,99,1.1291577977114103e-05,2.9128416929624733e-06,4.5590782518963109e-06,6.4268776212461811e-06,9.6610293999624022e-06,1.1615493985597056e-05,6.7492868348134669e-06,2.3911786248647906e-06,0.95999999999999996,linear,True,False,pair_2015_2016,15+16,96,4,0.053266999623903903,1.613969697527772,fixed-mass local asymptotic one-sided profile LRT,0.95999999999999996,0.040000000000000001,0.080000000000000002,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,40,0.040000000000000001,100,0,99,9.7200667850522844e-06,3.4256387973486708e-06,4.3755540449949832e-06,5.7487547374181738e-06,7.9722717325416897e-06,1.1108333832444669e-05,6.2472215364284355e-06,2.121487561027025e-06,0.92000000000000004,linear,True,False,pair_2015_2016,15+16,92,8,0.1064884073083731,1.2454216080064828,fixed-mass local asymptotic one-sided profile LRT,0.92000000000000004,0.080000000000000002,0.16,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,41,0.041000000000000002,100,0,99,6.5512917374971366e-06,3.0150021594075455e-06,4.0421260269530577e-06,5.3595655002802503e-06,8.376349743548466e-06,1.1941244007109588e-05,5.9875970760918049e-06,2.3580120844228087e-06,0.70999999999999996,linear,True,False,pair_2015_2016,15+16,71,29,0.41298743470977489,0.219866830770552,fixed-mass local asymptotic one-sided profile LRT,0.70999999999999996,0.28999999999999998,0.57999999999999996,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,42,0.042000000000000003,100,0,99,4.9914821770157959e-06,3.2500507670692473e-06,4.3684463298941206e-06,6.0747947478137847e-06,8.2987692601581952e-06,1.1089061149112553e-05,6.3813174501210289e-06,2.2124860532959712e-06,0.28999999999999998,linear,True,False,pair_2015_2016,15+16,29,71,0.49990260198329139,0.000244140625,fixed-mass local asymptotic one-sided profile LRT,0.28999999999999998,0.70999999999999996,0.57999999999999996,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,43,0.042999999999999997,100,0,99,3.8891010733318444e-06,2.7984188855214669e-06,3.9069304984822499e-06,6.1553983904755131e-06,8.3184946904287004e-06,1.3200342276359029e-05,6.2645455927117238e-06,2.5613868378246867e-06,0.16,linear,True,False,pair_2015_2016,15+16,16,84,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.16,0.83999999999999997,0.32000000000000001,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,44,0.043999999999999997,100,0,99,3.5593170678946893e-06,2.8690332991637088e-06,4.5003634096253169e-06,6.2745718503775668e-06,8.5333838477671847e-06,1.3032035415212219e-05,6.5284613411494265e-06,2.446041852639236e-06,0.080000000000000002,linear,True,False,pair_2015_2016,15+16,8,92,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.080000000000000002,0.92000000000000004,0.16,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,45,0.044999999999999998,100,0,99,4.6537094832689971e-06,3.0759440409967153e-06,3.73734003279604e-06,5.800256605608186e-06,8.0951910829939776e-06,1.061384965221745e-05,5.9524638601592464e-06,2.1183397460788017e-06,0.34999999999999998,linear,True,False,pair_2015_2016,15+16,35,65,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.34999999999999998,0.65000000000000002,0.69999999999999996,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,46,0.045999999999999999,100,0,99,3.9525907015606292e-06,2.7640947467419468e-06,4.1414328690055485e-06,5.3661674485874716e-06,7.7022789435169242e-06,1.1028265541890107e-05,5.8362994969547393e-06,2.0475583259360218e-06,0.14000000000000001,linear,True,False,pair_2015_2016,15+16,14,86,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.14000000000000001,0.85999999999999999,0.28000000000000003,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,47,0.047,100,0,99,4.9677458787824989e-06,2.618712686000665e-06,3.7096703381670438e-06,5.05532069649369e-06,6.8761201213168951e-06,9.8474261503631164e-06,5.383130817745481e-06,1.8171183525121127e-06,0.48999999999999999,linear,True,False,pair_2015_2016,15+16,49,51,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.48999999999999999,0.51000000000000001,0.97999999999999998,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,48,0.048000000000000001,100,0,99,5.9151219283534747e-06,2.5458274161604528e-06,3.5706593286121344e-06,4.8025693015432868e-06,7.0936201922351869e-06,1.0163761421779334e-05,5.4262772511672117e-06,2.0705229052902772e-06,0.67000000000000004,linear,True,False,pair_2015_2016,15+16,67,33,0.34690594573697547,0.39368733709743459,fixed-mass local asymptotic one-sided profile LRT,0.67000000000000004,0.33000000000000002,0.66000000000000003,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
