toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands,repair_attempt_id,repair_row_id,repair_variant,repair_reason,repair_warm_start,repair_source_factor,repair_source_attempt_path,repair_base_seed,repair_kernel_constant_init,repair_kernel_ls_init,repair_config_path,repair_config_sha256,repair_fit_is_actual,repair_interpolation_used
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.17,0.0040962875,0.160783353125,0.179216646875,4278.648611227753,3.2163331272863768e-06,0.4999156508430427,0.0002114319833458,-1390.9565733177062,3018.9321974683344,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,14**2 * RBF(length_scale=0.281),0.026191094099248,0.2857210265372512,0.0865063367168607,0.2806692058647293,0.0238100855447709,196.31482222132192,1528.1491162991774,386,1.1,12.0,11.787828537490016,6.39386129495257,69.7512141267553,68.51794603399524,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f12__gengamma__2021_1pct_x10__t0007,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,12,7,2487682614,,c45dd5401c26b3c553cf079dcd320a3c9d9df75d45218cdea20ee60a05b2f01c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f12__gengamma__2021_1pct_x10__t0007__m170__warm,repair__f12__gengamma__2021_1pct_x10__t0007__m170,warm,lower_factor_optimizer_miss;unresolved_exact_initialization_state,True,25,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/gengamma/2021_1pct_x10/toy_0007/grid_050_020_250/attempt_001,1590151983,1.0,0.1248611419752198,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f12/gengamma/2021_1pct_x10/toy_0007/m170MeV/warm/attempt_002/repair_config.yaml,c45dd5401c26b3c553cf079dcd320a3c9d9df75d45218cdea20ee60a05b2f01c,True,False
