scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,study_id,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,truth_model,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed
2021_10pct_x10,10,0.05,50,15,0,2208153057,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2109.859851651659,0.3804483813610691,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.727916366901306,1.1,15.0,0.6485277577934203,8.843560333546641,0.0231470198801899,173.13492560762793,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,da19e7a2c3f3309bc888aee4a64a90941e1efefbae534159e70bee35e7fdc2ec,True,-2.9870572568485705,-7.279294465466182e-07,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.05,50,20,0,2208153057,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2109.8598457763987,0.38044647102477835,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.727867520349237,1.1,20.0,0.4863933760174619,8.843515927590216,0.02314688014491674,173.1559205810373,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,da19e7a2c3f3309bc888aee4a64a90941e1efefbae534159e70bee35e7fdc2ec,True,-4.598328475530003,-1.1205647475692968e-06,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.05,50,25,2,980729355,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2109.859859422372,0.38044286661374094,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.727775356968234,1.1,25.0,0.38911101427872935,8.843432142698394,0.023146616493969742,173.09976671069123,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,da19e7a2c3f3309bc888aee4a64a90941e1efefbae534159e70bee35e7fdc2ec,True,-3.9248981983063107,-9.564642116412609e-07,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.07,70,15,2,407097073,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2078.531956237529,0.38305072060583206,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,12.531172183946447,1.1,15.0,0.8354114789297631,11.391974712678588,0.032672669592727445,196.89815617336274,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,421c61561d13a65c208478f080ba9c766782b3f11286ac57b0aebcce0cdc75d8,True,-80.03396783790342,-2.3372568296941125e-05,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.07,70,20,1,323912636,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2078.5320118502395,0.38305342244368606,0.0336246112080568,0.6113565674192145,0.14337582393473194,0.030567828370960726,12.531260572229096,1.1,20.0,0.6265630286114547,11.392055065662813,0.03267294699800748,196.91510903564586,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,421c61561d13a65c208478f080ba9c766782b3f11286ac57b0aebcce0cdc75d8,True,-60.57157123250388,-1.7689252149307554e-05,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.07,70,25,0,4103293583,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2078.531983418169,0.383050054051754,0.0336246112080568,0.7641957092740181,0.160299044324051,0.030567828370960726,12.531150378207748,1.1,25.0,0.5012460151283099,11.39195488927977,0.03267260115586364,196.89333765585064,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,421c61561d13a65c208478f080ba9c766782b3f11286ac57b0aebcce0cdc75d8,True,-72.55161634649787,-2.118751562235572e-05,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.09,90,15,2,3003269138,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2066.6011397430593,0.38103468303508126,0.02918815006379436,0.39802022814265037,0.10778438730842861,0.02653468187617669,14.359873798870789,1.1,15.0,0.9573249199247192,13.05443072624617,0.04174185361497008,189.1746255380241,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,d78c5f3e4598f08c437eaaa868624863fe290597d1323ff3968d784a4c966710,True,-92.35058902302657,-5.165309199031714e-05,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.09,90,20,1,3214347480,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2066.6011215355493,0.38103884272854227,0.02918815006379436,0.5306936375235338,0.12445869005392028,0.02653468187617669,14.360030563269941,1.1,20.0,0.718001528163497,13.05457323933631,0.041742401621836886,189.25722013864944,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,d78c5f3e4598f08c437eaaa868624863fe290597d1323ff3968d784a4c966710,True,-90.08258777311039,-5.038456413608975e-05,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.09,90,25,0,2475324511,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2066.6011567461846,0.3810395145316311,0.02918815006379436,0.6633670469044173,0.13914904567557138,0.02653468187617669,14.360055881195061,1.1,25.0,0.5744022352478024,13.054596255631873,0.04174249012681895,189.26042228426934,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,d78c5f3e4598f08c437eaaa868624863fe290597d1323ff3968d784a4c966710,True,-81.62692664693223,-4.5655525274597136e-05,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,10,0.11,110,15,2,1788307418,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2059.3531366079933,0.36853818773546987,0.027026133767267792,0.36853818773546987,0.09980061302459649,0.02456921251569799,15.0,1.1,15.0,1.0,13.636363636363635,0.04901818289751632,129.56397062863653,1e-08,1e+18,1.0,20,0.103843803125,0.116156196875,0.0027360875000000005,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.36853818773546987. Increasing the bound and calling fit again may find a better value.,396,102,294,0.04,0.3,0.0006250000000000006,abaa7cb57de042a754f274d67c7335f2fcc5502c3d217458a4117b6b75ad5c38,True,-62.11221737816266,-6.588307657702108e-05,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
