mass_MeV,mass_GeV,old_A_up_events,old_eps2_up,old_p0_local_asymptotic,old_Z_local_asymptotic,old_gp_const,old_gp_length_scale_log_mass,old_gp_log_marginal_likelihood,old_selected_attempt,old_v4p2_attempt_selection_applied,new_A_up_events,new_eps2_up,new_p0_local_asymptotic,new_Z_local_asymptotic,new_A_hat_events,new_sigma_A_events,new_gp_const,new_gp_length_scale_log_mass,new_gp_log_marginal_likelihood,delta_Z_new_minus_old,p0_ratio_new_over_old,relative_eps2_up_change
126,0.126,9943.6223138402383,2.9198964638843941e-06,0.2384137172294305,0.71141447059578655,51.799564113805559,0.29821107870284153,1615.0147965823269,attempt_02,True,11367.247353055704,3.3379370517812952e-06,0.1628703112109465,0.98272942948531761,4728.2973127015248,4813.8632489448137,51.862667016514507,0.276168083677928,1640.9682009138262,0.27131495888953105,0.68314152853131771,0.1431696613450375
127,0.127,10197.276633337848,3.041974218624991e-06,0.20896046046690081,0.81003350235684124,52.075884535456623,0.29871862838356722,1615.0503699689752,attempt_03,True,11007.39361134406,3.2836421707435603e-06,0.17877970690716549,0.92002553821445476,4382.411079471849,4764.8608201108455,51.783819092030853,0.27588254205166318,1640.6089537735445,0.10999203585761352,0.85556715613901546,0.079444444544900295
128,0.128,10305.49073283876,3.1240656880592965e-06,0.19346611026518751,0.86519417766255646,52.318849282445143,0.29900782917612451,1614.8606549535973,attempt_02,True,10492.524620611939,3.1807642157125813e-06,0.20663051312402539,0.81816841756317704,3843.0656759849057,4724.8256264470347,51.073082134367453,0.27452128747702698,1641.7785294505136,-0.047025760099379421,1.068045007163235,0.018148955020374835
129,0.129,10705.518749335301,3.2998629860790804e-06,0.1610679284849198,0.99007828364419515,51.944222130789555,0.29839573194935132,1609.9017460987984,attempt_02,True,10532.378939331311,3.2464944699121824e-06,0.1953854970357084,0.85822000048527225,4003.5394776646331,4668.8917271057417,51.500438078739307,0.27531441457447281,1642.4336249771857,-0.1318582831589229,1.2130627051182423,-0.016172949116990742
130,0.13,10451.213578718674,3.2764656624829151e-06,0.16599111669045191,0.97012892382476679,52.241123963958223,0.29890466552656692,1615.5032132642873,attempt_03,True,9688.9934262440129,3.0375089003781738e-06,0.26409432122672272,0.63077348531877031,2938.0263040729201,4657.34729687249,50.859031027098133,0.2741480491169378,1637.5466195515601,-0.33935543850599648,1.5910147873709308,-0.072931257861454046
131,0.13100000000000001,9722.5885853993332,3.0989096278002085e-06,0.21690434783550491,0.78269081768967586,53.309226988985216,0.30053115914875611,1608.6598753218414,attempt_02,True,8283.1525754401518,2.6401138996169191e-06,0.40387962125021432,0.24331776613797571,1111.6397016580715,4600.6579319804023,49.49978878578159,0.27132350639592318,1640.2441681229759,-0.53937305155170012,1.8620171761448829,-0.14805069630538725
132,0.13200000000000001,8631.4873251659628,2.7986241613588363e-06,0.31084317096383263,0.49346177585599982,54.367742472201016,0.3019741624768747,1607.7524232125816,attempt_02,True,7322.1404839088691,2.3740890183995065e-06,0.5,0,-377.02999706291041,4585.6925242446014,49.190567474358829,0.27073566682720701,1635.9832271215312,-0.49346177585599982,1.6085281798202227,-0.15169423205193877
133,0.13300000000000001,7834.8019356835939,2.5846046168650307e-06,0.39702319603748693,0.26105979977216542,53.29397188609974,0.30052451352556703,1605.1016163316126,attempt_03,True,6708.9649849265998,2.2132048795582204e-06,0.5,0,-1357.2745701492674,4516.6500743017823,50.542276484411616,0.27346482768754682,1634.6701166557189,-0.26105979977216542,1.2593722608408755,-0.14369692558906588
134,0.13400000000000001,7098.5517395350416,2.3834683418343575e-06,0.49235860121342612,0.019155317622981401,53.43853543863564,0.300860773447506,1607.0516732346682,attempt_02,True,6131.2994870153398,2.058695739331683e-06,0.5,0,-2587.6774200004829,4466.0085184858308,50.626545878032879,0.2735458308894318,1635.7597042309155,-0.019155317622981401,1.015519986383383,-0.13626050608783158
135,0.13500000000000001,6373.6142215752252,2.1782019220451466e-06,0.5,0,53.325497539591829,0.30058072388609502,1601.6711911224927,attempt_01,False,5612.3618229564136,1.9180416142216893e-06,0.49993112920156918,0.00017263349150060001,-4047.3639184111535,4427.2793224176557,50.181300511066567,0.27281794774378049,1636.6246550123135,0.00017263349150060001,0.99986225840313836,-0.119438104057492
136,0.13600000000000001,5921.8457560532042,2.0598953264111034e-06,0.5,0,53.310890526319795,0.30034790985804621,1606.662669969508,attempt_03,True,5438.4904932243189,1.8917617261936905e-06,0.49993112920156918,0.00017263349150060001,-4592.2343906924807,4406.8231014438525,50.131699154227285,0.2727569115340473,1631.5911969797708,0.00017263349150060001,0.99986225840313836,-0.081622399964539571
137,0.13700000000000001,5815.7014344525305,2.0601543731119161e-06,0.5,0,52.766977488898362,0.29950610285181511,1602.7514898876193,attempt_01,False,5303.8044842471172,1.878819971331779e-06,0.49993112920156918,0.00017263349150060001,-4705.8383472222513,4333.3903165261663,50.127384951442664,0.27280304424356211,1637.5758265507482,0.00017263349150060001,0.99986225840313836,-0.088019812566874189
138,0.13800000000000001,5916.6437208029683,2.1344892832035012e-06,0.5,0,53.664305923960541,0.3010068244675187,1602.0119712054384,attempt_03,True,5395.3851013063368,1.9464399448292763e-06,0.5,0,-4196.4832666065704,4308.6420702012956,50.480890237872657,0.27338167636997651,1631.3223381167072,0,1,-0.088100390034282605
139,0.13900000000000001,5903.0208153759359,2.1690462024959365e-06,0.49990260198329117,0.000244140625,53.467210876733397,0.30066058184432842,1602.0944247733603,attempt_02,True,5419.0615053877455,1.9912168950406505e-06,0.5,0,-3871.87951255813,4267.0712721100126,50.247884052369628,0.27302869910598609,1632.4281330197678,-0.000244140625,1.0001948339863054,-0.08198502514637851
140,0.14000000000000001,5951.1857040963769,2.2269963763257477e-06,0.5,0,53.104226211226603,0.29992821405232262,1601.5851434267879,attempt_01,False,5534.1186179637989,2.0709254795861846e-06,0.5,0,-3215.6806126745478,4219.4609772393442,50.125386853175314,0.27279554229245939,1632.5357352494584,0,1,-0.070081342923898116
141,0.1409999999999999,5786.3512123930414,2.205836448216041e-06,0.5,0,51.682743969932389,0.2976593496345864,1599.0701237053215,attempt_01,False,5420.1213751050818,2.0662246110043976e-06,0.5,0,-3326.5981653417957,4164.7230077616487,51.043088199572829,0.27453044186990511,1634.9823320030432,0,1,-0.06329201665180284
142,0.1419999999999999,5820.9415974469048,2.2608029313501263e-06,0.5,0,52.65779080838815,0.29937344151369732,1604.1419067217598,attempt_03,True,5689.8988015064515,2.2099070526963301e-06,0.49993112920156918,0.00017263349150060001,-2401.1062999433625,4149.1048163624491,50.490653789462478,0.27343817551068078,1630.8005175653891,0.00017263349150060001,0.99986225840313836,-0.022512302133031015
143,0.1429999999999999,5913.299413641018,2.3406237503819289e-06,0.5,0,53.397131903618941,0.30052676364388792,1604.6579029043039,attempt_02,True,5940.4759437230277,2.3513808636808402e-06,0.5,0,-1518.049870689508,4083.763039199413,50.196600992220823,0.27274078132289309,1634.7179786352394,0,1,0.0045958319004308912
144,0.14399999999999991,5876.1055948314861,2.3701189060837463e-06,0.5,0,53.525694949011168,0.3007967040193209,1599.6024145392048,attempt_02,True,5901.4214295617285,2.3803300123256447e-06,0.5,0,-1488.9736806671915,4052.6652118276352,50.855255491165899,0.2740065509113922,1630.3349368799099,0,1,0.0043082674948029531
145,0.14499999999999991,5886.2096330720269,2.4197320974370781e-06,0.5,0,54.055931692838861,0.30156683235956983,1605.4260751014244,attempt_03,True,6401.311200564387,2.6314825912180667e-06,0.5,0,-371.22004721686903,4023.2464266310908,49.885084709310213,0.2720585858418752,1630.590464039029,0,1,0.087509891696386344
146,0.14599999999999991,5744.0412775008645,2.4072242357217406e-06,0.5,0,53.538250086629603,0.30084113387172601,1600.4513979411661,attempt_03,True,6302.8308045218328,2.6414028613839862e-06,0.49993112920156918,0.00017263349150060001,-443.53998608734344,3988.1829564521959,50.715318124957506,0.27370116939225531,1626.1816813325477,0.00017263349150060001,0.99986225840313836,0.097281600187958173
147,0.14699999999999991,5611.5772591965306,2.3974387438659097e-06,0.5,0,53.610241415614709,0.30099612487315502,1601.6851548553368,attempt_01,False,6471.5274089484583,2.7648359499597549e-06,0.49784181462311378,0.0054097948745507997,18.743988973273861,3927.3317395757422,50.451270666867785,0.27317046926590638,1630.8934144552809,0.0054097948745507997,0.99568362924622755,0.15324571150519195
148,0.14799999999999991,5399.6892322671083,2.3521808760659752e-06,0.5,0,53.564683172237437,0.30098426942619311,1602.4113626563708,attempt_01,False,6597.3956625686333,2.8739187093585881e-06,0.46688507341589508,0.083102363142894195,323.15867826595894,3888.4868501467981,50.208009910639923,0.27267791280466669,1631.0125088734662,0.083102363142894195,0.93377014683179016,0.22181025217976424
149,0.14899999999999991,5205.3034903265334,2.3121334950742085e-06,0.5,0,53.281907035261533,0.30056795194446573,1601.4340336926612,attempt_02,True,6318.7051706022503,2.8066931923563163e-06,0.5,0,-53.216375475137497,3860.4319383425918,50.864743425969891,0.2739362466847069,1625.9271695788329,0,1,0.21389755320604231
150,0.14999999999999991,5106.8126398971299,2.3131239758477667e-06,0.5,0,53.597384156805319,0.30102100776046892,1596.4751128837868,attempt_02,True,6381.4559160531135,2.890471948180847e-06,0.47993454948637249,0.050317850716908002,193.40765294963495,3806.8127171430287,50.062570226875778,0.2724121097544796,1630.8124897434586,0.050317850716908002,0.95986909897274497,0.24959664002509019
151,0.151,5073.1025214796355,2.3438203022160545e-06,0.5,0,53.837308592489613,0.30123814262248783,1597.3333142770214,attempt_01,False,6331.188042843567,2.9250674531285145e-06,0.48348806943779771,0.041401096239180701,157.94668236075913,3790.4028383078889,49.834831293473741,0.27201012268367331,1626.1918516397004,0.041401096239180701,0.96697613887559541,0.24799134573708481
152,0.152,4892.312448467841,2.3053916648739879e-06,0.5,0,53.778772197765022,0.30124556591392332,1597.8775023705518,attempt_03,True,6202.852075179665,2.922953843032644e-06,0.49458383819603641,0.0135767213998039,52.636926094377657,3751.9266110736999,49.800418645295402,0.2719432817345051,1628.3621207117649,0.0135767213998039,0.98916767639207281,0.26787733623232812
153,0.153,4924.6866939254878,2.3666510175684805e-06,0.5,0,53.762455112145631,0.30117230868321571,1596.8645324988299,attempt_03,True,6270.4564698307322,3.0133860501722101e-06,0.47052114527590638,0.073959903073554198,273.94354933005332,3710.2690561963841,49.901250516168346,0.27221011996849492,1629.638453829431,0.073959903073554198,0.94104229055181277,0.27327013057809912
154,0.154,5158.8018878440944,2.5287947757547483e-06,0.5,0,52.987690044030622,0.29989957155743913,1593.8338720643803,attempt_02,True,6290.0357149100873,3.083314653477175e-06,0.45516673933372948,0.11261791831052979,412.63774233382787,3666.6264332704714,50.617974011849626,0.2735291671296789,1629.1251325999588,0.11261791831052979,0.91033347866745895,0.21928227748608964
155,0.155,5508.5919110142431,2.7542815346887142e-06,0.5,0,52.704795884589608,0.29947484537707852,1599.2752710204084,attempt_01,False,7102.7309909353935,3.5513469013885797e-06,0.32555137717605698,0.45223075496367537,1648.1461734747345,3647.514952923118,50.582681438178767,0.27355867340761381,1626.0325940023267,0.45223075496367537,0.65110275435211395,0.28939139178811257
156,0.156,6214.8731662100918,3.1706423866916896e-06,0.40680809401625567,0.2357635058582648,52.694879033715651,0.29944033609097842,1595.2455645356983,attempt_03,True,7916.4772065359666,4.0387498687488178e-06,0.21231381533517099,0.79841856962035007,2841.6958979977176,3589.2781725232367,50.596737314959235,0.27360906116398481,1631.095742724568,0.56265506376208529,0.52190164959374463,0.2737954572552499
157,0.157,7059.3135215037237,3.6745557309389433e-06,0.27217969350761401,0.60623398690852925,52.705229209382829,0.2993156434536467,1593.687885677831,attempt_03,True,8663.8114670228642,4.5097385150761799e-06,0.1464978175641479,1.05157270724145,3760.975359582143,3575.0104780911665,50.233074261175936,0.27294997374395158,1626.2691385583107,0.44533872033292077,0.53823933621282349,0.2272880982876877
158,0.158,7758.1048852162221,4.1196754610283031e-06,0.1848108549759313,0.89718218470652833,52.726208687831686,0.29938621590108633,1593.7812406563869,attempt_01,False,9243.1647162016161,4.908265539969838e-06,0.1004221691961172,1.2791497182292779,4515.7407989112453,3530.6815126190604,51.009746202860995,0.27428080810892058,1626.1728441523385,0.38196753352274959,0.54337808896125506,0.19142043745958004
159,0.159,8408.8316207765856,4.5575658887928069e-06,0.12397236050902,1.1553558810330993,52.700902438196017,0.29945085571827962,1593.6774479517237,attempt_01,False,9616.5683320168591,5.2121561917061543e-06,0.076884616217586493,1.426343435993122,4980.3736449071966,3492.8264171722499,50.868279052319949,0.27398537201937051,1626.5931020157625,0.27098755496002269,0.62017546412688107,0.14362717268070768
160,0.16,8741.1316192677696,4.8338716664253722e-06,0.099168577046731501,1.2863035211836835,52.923172409518976,0.29975696226721782,1588.8054366111098,attempt_01,False,9728.5791313461123,5.3799330642650218e-06,0.068386945700539395,1.4879128007545694,5151.947051608422,3458.5962306649726,50.684984180823712,0.27368014351556891,1626.6150226939585,0.20160927957088592,0.6896029744211537,0.11296563821344874
161,0.161,8445.5924836405648,4.7660250406361827e-06,0.1088459388061655,1.2326888386212802,53.3908835274501,0.30054839335450212,1594.1229183597827,attempt_03,True,9399.8715337785688,5.3045447309388014e-06,0.0803330704066956,1.4028346867972712,4826.5759615105844,3437.0265799620051,50.831813170490882,0.27393988621347659,1621.7494236256302,0.17014584817599099,0.73804380106228817,0.1129913682179764
162,0.16200000000000001,8160.5978667772924,4.7000692439672511e-06,0.12554426631045471,1.1477094405528927,53.143916509184777,0.30015010901822842,1589.3661399582461,attempt_01,False,8520.1905468602781,4.9071754540274747e-06,0.1260055647581303,1.1454781791060604,3896.7674500638532,3403.3286517716074,50.593367103084631,0.27345402908015609,1622.8450162557192,-0.0022312614468322778,1.003674388813065,0.04406450188495703
163,0.16300000000000001,7661.7245168400414,4.5038887381071816e-06,0.16005964938231601,0.99421275688450161,52.280413210189309,0.29869784594077681,1589.6334843687134,attempt_02,True,7672.192524345186,4.5100422797816731e-06,0.1880741656653247,0.88501538926015,2975.0961433843995,3361.9563045273685,50.829083497154564,0.27392242005421241,1622.4370362204254,-0.10919736762435162,1.175025475759313,0.001366273021450759
164,0.16400000000000001,6862.6187241010712,4.117863267455939e-06,0.2419980460470228,0.6998898572780643,52.400305776085709,0.29895529975934032,1584.8507393201753,attempt_02,True,6766.8779426176197,4.0604147243970549e-06,0.28363268374014861,0.57208355816334056,1900.820090909423,3324.0257009211823,51.080713383752297,0.27437010277783952,1622.8538726147467,-0.12780629911472374,1.1720453465357143,-0.013951056489152514
165,0.16500000000000001,6190.2725946588544,3.792210912414322e-06,0.32180305572391171,0.46266276549827751,52.123005898807001,0.29851908543435002,1590.3472806788116,attempt_01,False,5851.7842375734162,3.5848502151532453e-06,0.42228556932084071,0.1960498623920201,647.74734582300903,3306.5714905107739,50.875431690005932,0.27399786744216498,1618.2445608924709,-0.2666129031062574,1.3122484756115464,-0.054680686821044988
166,0.16600000000000001,5457.2159398783624,3.4128422979531482e-06,0.44516191735008231,0.13789445261195091,52.32800116186958,0.29881139695832831,1587.3670423404035,attempt_02,True,5134.1171810601991,3.2107822873801802e-06,0.5,0,-381.85388352986621,3255.7606236371121,50.778630092508749,0.27381002283164851,1623.0241975521471,-0.13789445261195091,1.1231868237434879,-0.059205785949779544
167,0.16700000000000001,4676.9341677282764,2.9854814610170449e-06,0.49995130099128282,0.0001220703125,53.120462618021087,0.29989395234947952,1590.6772651521458,attempt_03,True,4472.9819917098248,2.8552903104469418e-06,0.5,0,-1834.8203272320909,3246.3156056027287,49.942304423376754,0.27228554311402442,1620.6276823704952,-0.0001220703125,1.0000974075047322,-0.043608092118499253
168,0.16800000000000001,4258.4153407038557,2.7756490199173678e-06,0.5,0,53.566931926878262,0.30054199629274542,1590.7482176814958,attempt_02,True,4069.6878177045978,2.652635804358705e-06,0.5,0,-2988.5873745157801,3218.763736968815,49.435317587139096,0.27129523753672008,1622.8721393786582,0,1,-0.044318721378657888
169,0.16900000000000001,3932.1708600956481,2.6178557044838093e-06,0.49995130099128282,0.0001220703125,53.320403675248791,0.29999141234754301,1591.3429555582595,attempt_01,False,3748.9967194745327,2.4959069169056313e-06,0.5,0,-4152.9836671484309,3189.5188954194364,48.879739999099165,0.27019825280713011,1624.461176936004,-0.0001220703125,1.0000974075047322,-0.046583464233458938
170,0.17000000000000001,3787.0230965598848,2.5752272363731062e-06,0.5,0,53.898944042391037,0.30106617103697603,1588.0569577653964,attempt_02,True,3613.8347203928738,2.4574567839737904e-06,0.5,0,-4577.3937448505167,3154.7395200219598,49.221930615601721,0.2708822981002445,1623.5957391058628,0,1,-0.045732062295667952
171,0.17100000000000001,3633.5581968993647,2.5228733361865999e-06,0.5,0,54.017531481290817,0.301297428786646,1593.7040819140564,attempt_02,True,3493.6264412356977,2.4257151028188512e-06,0.5,0,-5099.2642789041347,3137.0621744776813,49.353783697723493,0.27117227998266608,1620.2638115628631,0,1,-0.038510943840964429
172,0.1719999999999999,3471.5068276667425,2.460680235189829e-06,0.5,0,54.673423942626115,0.3020951218810588,1589.4524118929239,attempt_03,True,3385.2695059938414,2.3995533287741385e-06,0.5,0,-5548.0831957738019,3112.5853600170585,48.857361812469549,0.27009366190251599,1620.7212293955729,0,1,-0.024841466819428004
173,0.1729999999999999,3430.0612643507047,2.4821470648526445e-06,0.49995130099128282,0.0001220703125,55.194111916750792,0.3028519572850018,1590.4256662038792,attempt_01,False,3351.4918994570048,2.4252907280620682e-06,0.49995130099128288,0.0001220703125,-5477.1272963283072,3080.2332953616201,48.968070312230999,0.27032618153939492,1620.8622870285535,0,1.0000000000000002,-0.022906111243634841
174,0.1739999999999999,3534.3963208511295,2.6122853890013415e-06,0.5,0,55.18071867567437,0.30303357947147602,1586.1687358255144,attempt_02,True,3419.9836553051587,2.5277225648609908e-06,0.5,0,-4838.3700284605429,3052.5864913092332,48.960598442321228,0.27020922465583669,1622.7674693007511,0,1,-0.032371204347117044
175,0.17499999999999991,3707.344540298699,2.7973929748705142e-06,0.5,0,55.123346555132258,0.30305073713777042,1591.927847219064,attempt_01,False,3612.0071429775753,2.7254557263602741e-06,0.5,0,-3746.1793509737663,3036.6848842763184,49.080863922731787,0.27035549572087691,1618.1110793318062,0,1,-0.025715817962104537
176,0.17599999999999991,3942.9445703520705,3.0380116308139212e-06,0.5,0,54.840977976376877,0.30260502566780972,1588.0797518169609,attempt_02,True,3809.4291777443191,2.935138940519212e-06,0.5,0,-2679.3152915708338,2992.3412557358192,49.113507973786199,0.27049689151583778,1622.3527316137097,0,1,-0.033861848733985345
177,0.17699999999999991,4457.2489948889424,3.507316990019247e-06,0.5,0,55.064376441955055,0.30290728378402432,1588.4513195918785,attempt_03,True,4287.5597613758891,3.3737920439356587e-06,0.5,0,-1191.76757026992,2974.0721299008419,49.46752017917985,0.2712036050403237,1617.1260236661799,0,1,-0.038070395822094039
178,0.17799999999999991,5330.8836896003122,4.2838692908163093e-06,0.34433302733247362,0.40066598867016773,55.032954238336359,0.3029236447035471,1588.3354993554726,attempt_03,True,5183.9902385521473,4.1658265083044965e-06,0.42814233851875599,0.1811056153933443,533.64649648754107,2945.3986367171065,49.479684206003817,0.27119369857661618,1618.3018551241453,-0.21956037327682343,1.2433960861539999,-0.02755517839091659
179,0.17899999999999991,6159.9391019875493,5.0566664786424668e-06,0.20603423394491441,0.82025901075085994,54.787556908761005,0.30259581489142662,1588.9311091272211,attempt_03,True,6305.3246637007578,5.1760128364914558e-06,0.23066043163279529,0.73667360290833461,2148.4281072036379,2915.506230046351,49.308268942622611,0.27078868215770052,1618.7866769544239,-0.083585407842525328,1.1195247858395463,0.023601785554389521
180,0.17999999999999991,6988.0910720947631,5.8594155051572042e-06,0.115523389659326,1.1976667482098875,55.053359879569797,0.30295501817667392,1585.3078498954133,attempt_01,False,7090.6336709197294,5.9453960236271808e-06,0.13707584829716271,1.0935515768719224,3155.9257249610064,2885.2463837278938,49.488085637902962,0.2712227110694172,1620.9933918705892,-0.10411517133796511,1.1865635928913969,0.01467390704658178
181,0.18099999999999991,7614.8079261849198,6.5234080295928598e-06,0.067090167939714201,1.4978187964339085,55.214601180074808,0.30321215729757572,1590.6941864459045,attempt_02,True,8281.5518927219473,7.0945902560064612e-06,0.058781822823802503,1.5650821616540087,4500.8953031578549,2874.770497497414,48.956101412826833,0.2699613181235338,1617.637594756475,0.067263365220100235,0.87616150963614514,0.087558868588701433
182,0.182,7709.2470417313234,6.7462703563682481e-06,0.060667952609681601,1.5491906135147049,54.92175285282903,0.30277325909652902,1586.1897651112181,attempt_03,True,8192.8068957368487,7.1694278308853195e-06,0.058178852308895003,1.5702468042248521,4458.6469930754083,2837.0562924478272,49.704988212034053,0.27160849529317221,1619.8930956823715,0.021056190710147193,0.95897174383317862,0.062724654092409127
183,0.183,7406.8399293712364,6.6172289111449429e-06,0.073050794956957502,1.4534401346813099,54.455754449686467,0.30210284336635412,1586.9058815516855,attempt_02,True,8043.9520326585234,7.1864212616904304e-06,0.061096279570692802,1.5456357625531834,4342.4335824135833,2805.6246710153582,49.688129959827577,0.27160294240118837,1620.073198349746,0.092195627871873409,0.83635338406230264,0.086016723644974036
184,0.184,6756.1590651527222,6.1664215763396359e-06,0.1163398240042369,1.1934845791580777,53.858256240982278,0.3012066261933295,1585.2154413613805,attempt_01,False,7345.738153186403,6.7045369721362501e-06,0.095167506552145398,1.3095887002927011,3633.6928863954931,2773.6963322420902,49.99770541868358,0.27219892215665892,1621.9361110074231,0.11610412113462343,0.81801315556983789,0.087265424385083445
185,0.185,6091.1875062378504,5.6805800301164002e-06,0.17317679064945291,0.94168569445726524,54.292974454876081,0.30190265509170072,1588.4756630343168,attempt_02,True,6603.3590783120326,6.1582260722614565e-06,0.15424315450330789,1.0184033538370765,2812.0651900122398,2756.8678516021641,49.930209751041858,0.2720540618154173,1617.3900341484448,0.076717659379811232,0.89066874333945378,0.084084026562912362
186,0.186,5228.1053872686971,4.9821620098950979e-06,0.29580947007762731,0.536491454746989,54.205521209035801,0.30186245544870582,1582.6905494826919,attempt_03,True,5811.6224817653183,5.5382289758374618e-06,0.2411294141176083,0.70267417017925404,1911.509013689373,2720.8725142986546,49.28058850081802,0.2706253448095029,1620.8753454383002,0.16618271543226504,0.81515109727328983,0.11161157843481528
187,0.187,4407.0294784323451,4.2926481191678302e-06,0.45890855236440442,0.103183790268459,54.408141876047608,0.30216727867732002,1582.9388481597321,attempt_01,False,4885.9386109505685,4.759127501032081e-06,0.40234390783557789,0.24728480742233849,669.31942324306681,2708.4690932274698,48.884677415392851,0.26972529926763272,1618.0908871464801,0.14410101715387949,0.87674092313731733,0.10866937352290651
188,0.188,3778.4868862888879,3.760199364324596e-06,0.5,0,54.652417129192486,0.30250416734051783,1583.4635050052025,attempt_02,True,4165.0728920770434,4.144914330121163e-06,0.5,0,-436.06158686820891,2682.2341700678726,48.691354299971621,0.26931291780820232,1617.63804113836,0,1,0.10231238520132813
189,0.189,3414.8988824301732,3.4743421825922618e-06,0.5,0,54.782119849331295,0.30266446165985272,1584.6020392537607,attempt_01,False,3676.356979862901,3.7403514930185762e-06,0.5,0,-1491.250028698151,2664.2747892825128,48.8303459546608,0.2696532574083127,1614.6836705858475,0,1,0.076563935400237648
190,0.19,3234.5810074443452,3.363089652183404e-06,0.5,0,54.857423214162125,0.30266887181949281,1581.0406466103973,attempt_01,False,3365.3920304409667,3.4990977462206137e-06,0.5,0,-2226.9679260719945,2616.5238689094022,49.684667502500751,0.27162064930062041,1620.2446176783335,0,1,0.040441411946574135
191,0.191,3051.932407398047,3.2424626019392952e-06,0.5,0,54.535975441174557,0.30228835132715542,1582.5824775059696,attempt_02,True,3224.4523484805281,3.4257528529595096e-06,0.5,0,-2678.0798277426056,2604.6459638435263,49.532191829707806,0.27121583598942017,1616.6287772926189,0,1,0.056528100250281987
192,0.192,2948.7361224891779,3.2026760402855744e-06,0.5,0,54.078448321011955,0.30164666873806822,1582.0426605500588,attempt_03,True,3101.7665291074709,3.3688851537337595e-06,0.5,0,-3007.6970368133598,2575.3864794388296,50.236535884935883,0.2726540617927235,1615.443062652975,0,1,0.051896948476051419
193,0.193,2933.742357598745,3.2559819505246829e-06,0.5,0,53.710953957768886,0.30108243467171081,1581.9022004564458,attempt_03,True,3072.0434157169211,3.4094738711103132e-06,0.49995130099128288,0.0001220703125,-2973.924475413407,2549.9348712460728,50.324883447462092,0.2727795626416466,1616.5649422164631,0.0001220703125,0.99990260198256575,0.047141514577774712
194,0.19400000000000001,2937.8192528240806,3.3333526855093793e-06,0.5,0,53.432849685331227,0.30067772521434061,1578.2434015050401,attempt_03,True,3141.284210533534,3.5642111573285338e-06,0.5,0,-2611.3661834954883,2537.7885001398358,50.314528993212697,0.27275586136430219,1613.7780158175617,0,1,0.069257139462839845
195,0.19500000000000001,2948.9230808850843,3.420263928789005e-06,0.5,0,52.870268245669536,0.2997893190496681,1582.442358004027,attempt_01,False,3226.6483225313432,3.742379358748544e-06,0.49996556460065628,8.6316745750310983e-05,-2163.7502869932455,2514.5844407973182,50.668589488297663,0.27341872299926528,1612.7357004204405,8.6316745750310983e-05,0.99993112920131255,0.094178530273126837
196,0.19600000000000001,3060.9018190271618,3.6286335845701393e-06,0.5,0,53.04368731004503,0.30005635156029481,1577.9901475403765,attempt_03,True,3341.2322521433134,3.9609593122557333e-06,0.49996556460065628,8.6316745750310983e-05,-1719.9949512148532,2500.6055176466175,51.000829415382363,0.27400794301986398,1608.772103517872,8.6316745750310983e-05,0.99993112920131255,0.091584261662220889
197,0.19700000000000001,3172.0807645601208,3.8445514421158676e-06,0.5,0,53.389101136842527,0.30058380079335872,1577.3318708428023,attempt_01,False,3522.1093455176369,4.268784929717057e-06,0.49996556460065628,8.6316745750310983e-05,-1090.2856399572436,2470.3875778389129,50.538104688636736,0.27316734053935648,1612.9906032321971,8.6316745750310983e-05,0.99993112920131255,0.11034667996735403
198,0.19800000000000001,3344.7286795552186,4.1445511359117992e-06,0.49996556460065622,8.6316745750310969e-05,53.266241415686899,0.30035085258724081,1573.7980270415628,attempt_01,False,3788.1492404236128,4.694006522373262e-06,0.5,0,-453.7737366075242,2457.5056649553771,50.625429056276083,0.27339013689362462,1609.2752114463583,-8.6316745750310969e-05,1.0000688755422011,0.13257295384789192
199,0.19900000000000001,3587.1999050087989,4.5451374247097189e-06,0.5,0,52.880459358292327,0.29962302031728982,1576.6010980128435,attempt_01,False,4176.9057626080521,5.2923202508472918e-06,0.45477661713072398,0.1136020852537243,276.12302436010606,2433.7696283185569,50.987343343186858,0.27406145204533072,1610.8320619161309,0.1136020852537243,0.90955323426144796,0.16439169079366023
200,0.20000000000000001,3709.7728522589614,4.8050996672343356e-06,0.5,0,53.361595213487341,0.30043115905674272,1577.5112413598868,attempt_02,True,4305.3571495879523,5.5765328581271137e-06,0.41279028649328808,0.22037312640661089,531.04706093091352,2410.6300226495482,50.856795636274086,0.27381279210684611,1612.0284944700879,0.22037312640661089,0.82558057298657617,0.16054468050957005
201,0.20100000000000001,3880.291940015858,5.1375911420918031e-06,0.46580389594303973,0.085822158050486902,53.487870777979168,0.30059758032330952,1573.5919363914954,attempt_01,False,4462.6454756783551,5.9086399220898518e-06,0.36762410439196258,0.3381525799296804,808.29119893775783,2391.1867226004715,50.639866183529811,0.2734035447289872,1610.6431063265991,0.25233042187919352,0.78922505284695399,0.15007982509174744
202,0.20200000000000001,3921.8714777363361,5.3065665636957098e-06,0.4387510538936607,0.1541365019396205,53.503686764720719,0.3007127032475303,1578.2510120135516,attempt_01,False,4632.6715059909056,6.26832874402773e-06,0.32449549164490987,0.45516438137429649,1080.7058204728096,2376.5230155320205,50.884967043439879,0.27379809336923511,1604.9934156950508,0.30102787943467602,0.73958908762771258,0.18124001061473716
