scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x100,14,50,0.05,15,20,0.0001,0.001,True,,402,2079.195344520707,2079.1953707388707,2.6218163839075714e-05,6.521931303252665e-08,False,False,True
2021_1pct_x100,14,50,0.05,20,25,0.0001,0.001,True,,402,2079.1953707388707,2079.1953761487125,5.409841833170503e-06,1.345731799296145e-08,False,False,True
2021_1pct_x100,14,70,0.07,15,20,0.0001,0.001,True,,400,2057.6528538517587,2057.6528228860643,-3.096569435001584e-05,-7.741423587503959e-08,False,False,True
2021_1pct_x100,14,70,0.07,20,25,0.0001,0.001,True,,400,2057.6528228860643,2057.652818114445,-4.771619387611281e-06,-1.1929048469028203e-08,False,False,True
2021_1pct_x100,14,90,0.09,15,20,0.0001,0.001,True,,398,2044.3595697812802,2044.4426854650274,0.08311568374710987,0.00020883337624901977,False,False,True
2021_1pct_x100,14,90,0.09,20,25,0.0001,0.001,True,,398,2044.4426854650274,2044.442655412262,-3.0052765396249015e-05,-7.550946079459551e-08,False,False,True
2021_1pct_x100,14,110,0.11,15,20,0.0001,0.001,True,,396,2027.775547534351,2029.409502655728,1.6339551213768573,0.004126149296406205,False,False,True
2021_1pct_x100,14,110,0.11,20,25,0.0001,0.001,True,,396,2029.409502655728,2029.4095065867095,3.9309816202148795e-06,9.926721263168887e-09,False,False,True
2021_1pct_x100,14,130,0.13,15,20,0.0001,0.001,True,,394,2023.2233008619555,2026.08854236682,2.8652415048645707,0.007272186560569977,False,False,True
2021_1pct_x100,14,130,0.13,20,25,0.0001,0.001,True,,394,2026.08854236682,2026.0885384201565,-3.946663582610199e-06,-1.001691264621878e-08,False,False,True
2021_1pct_x100,14,150,0.15,15,20,0.0001,0.001,True,,390,2006.3602120963785,2009.9729188002896,3.6127067039110443,0.009263350522848832,False,False,True
2021_1pct_x100,14,150,0.15,20,25,0.0001,0.001,True,,390,2009.9729188002896,2009.9729186625907,-1.37698862090474e-07,-3.530740053601897e-10,False,False,True
2021_1pct_x100,14,170,0.17,15,20,0.0001,0.001,True,,386,1987.8325435050265,1991.033945353135,3.201401848108617,0.008293787171265847,False,False,True
2021_1pct_x100,14,170,0.17,20,25,0.0001,0.001,True,,386,1991.033945353135,1991.0338609480746,-8.44050605337543e-05,-2.1866595993200593e-07,False,False,True
2021_1pct_x100,14,190,0.19,15,20,0.0001,0.001,True,,382,1976.8058514945028,1979.5302205709472,2.724369076444418,0.007131856221058686,False,False,True
2021_1pct_x100,14,190,0.19,20,25,0.0001,0.001,True,,382,1979.5302205709472,1979.5301949994168,-2.5571530386514496e-05,-6.694117902228925e-08,False,False,True
2021_1pct_x100,14,210,0.21,15,20,0.0001,0.001,True,,378,1965.0553121675723,1966.3825660544337,1.3272538868613992,0.0035112536689455008,False,False,True
2021_1pct_x100,14,210,0.21,20,25,0.0001,0.001,True,,378,1966.3825660544337,1966.3826113247535,4.5270319787960034e-05,1.1976275076179904e-07,False,False,True
2021_1pct_x100,14,230,0.23,15,20,0.0001,0.001,True,,372,1946.0458955145423,1946.3374753786889,0.2915798641465699,0.0007838168391036825,False,False,True
2021_1pct_x100,14,230,0.23,20,25,0.0001,0.001,True,,372,1946.3374753786889,1946.3374353384202,-4.0040268686425406e-05,-1.0763513087748765e-07,False,False,True
2021_1pct_x100,14,250,0.25,15,20,0.0001,0.001,True,,366,1940.5122928012468,1940.5252446630827,0.012951861835972522,3.538760064473367e-05,False,False,True
2021_1pct_x100,14,250,0.25,20,25,0.0001,0.001,True,,366,1940.5252446630827,1940.5252003421213,-4.432096147866105e-05,-1.2109552316574056e-07,False,False,True
