model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,optimizer_selection_pull_blind,selected_extraction_upper_factor,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,optimizer_trigger_reasons
regional_blend,2021_10pct,7,0.065,0.0,0.0,reference_bonly,0,153718441,12,True,False,,1621.2743419723477,0.23570196866799326,47.164117905468146,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8479.622387942074,8484.146088717844,-100.20778395630414,-0.011817481884429012,-0.011817481884429012,-196620137.52585548,16,1549512757.1579955,3101620016.329779,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,429264d85a4dc09ec9b614486d5be41e934ca813a61b26dd851f763bf69aadec,False,False,False,False,True,-0.1637128100024473,-1.307263839361002e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,7,0.065,1.0,8479.622387942074,injected_refit,0,2627924927,12,True,False,,1621.340859008243,0.2357127619362825,47.17908024365695,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8481.17548479333,8479.622387942074,8233.774607829992,0.9708294118654984,-0.02898746530512019,-196733234.31818822,16,1549512757.1579955,3101620016.329779,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,5a9eedf17e17f9b265a1581b69d742420e43e5202f05f5eea58f7fbcc4e93352,False,False,False,False,True,-0.1322512867211938,-1.0560665020275323e-07,True,25.0,2160942010.0,0.0,1621.2743419723477,0.23570196866799326,47.164117905468146,8343.0,8206.0,137.0,d2ee1f072ce3f8761e74ce850e8c09edf3125605106391605381ef70f692972d,
regional_blend,2021_10pct,7,0.065,3.0,25438.867163826224,injected_refit,0,3396323671,12,True,False,,1303.6589682633905,0.5479099455384397,2005.6682446686632,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5396.459360006077,8479.622387942074,-24981.57389153756,-4.629252668273486,-9.343244837353321,-196962423.90591416,16,1549512757.1579955,3101620016.329779,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,d0a9500a06a3b8f0f79a50c76c0ee92feca6c669f2836bd8596c67328f751bcf,False,False,False,False,True,-5.0493123895393435,-2.3842295860550797e-05,True,25.0,3410450521.0,0.0,1621.2743419723477,0.23570196866799326,47.164117905468146,25307.0,24837.0,470.0,a5273eb6f3b7d04c47fb04edc68545d77f5f92c4d41562f2ac0cbeff3dcc52e1,reference_relative_lml;reference_relative_length;reference_relative_constant
regional_blend,2021_10pct,7,0.065,5.0,42398.11193971037,injected_refit,0,3594607204,12,True,False,,1621.484864025702,0.2357603098973334,47.25079728499467,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8487.569823556027,8479.622387942074,41564.27952106321,4.897076593786309,-0.09824159753395802,-197196612.05696282,16,1549512757.1579955,3101620016.329779,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,4e030f3f1ee224ac169a1851a760643fc8a0cd0e78958bb3571e04b66d54bccb,False,False,False,False,True,-0.18150261425982378,-1.4494637461256352e-07,True,25.0,144462196.0,0.0,1621.2743419723477,0.23570196866799326,47.164117905468146,42636.0,41825.0,811.0,e75b785842679e980f9b40a68e9955c75ca7713f1d9e194743d5289b750ce334,
regional_blend,2021_10pct,7,0.09,0.0,0.0,reference_bonly,0,1111036116,12,True,False,,1604.3886780561606,0.23536541484254897,46.534745939093604,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7316.684329770494,7316.062071613326,3583.4105854191334,0.4897588065729134,0.4897588065729134,-248038359.25731662,18,1713675971.4296749,4749537211.659238,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,91b5e62d972b658de01d78ee67437408e57a66806af368fd9ce23028eb24c83d,False,False,False,False,True,-0.20980937840078692,-4.571386309144348e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,7,0.09,1.0,7316.679512952859,injected_refit,0,1872067999,12,True,False,,1604.4093700478834,0.2353433681656297,46.53022907625465,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7318.389214847839,7316.679512952859,10881.683858072653,1.4868960284314285,0.48712964567216116,-248138701.5221401,18,1713675971.4296749,4749537211.659238,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,19b406a5bcdd06259fb980132e88371e32d793a4058f8c4f6d3d89c667e6d790,False,False,False,False,True,-0.20867011711666458,-4.545112684236164e-07,True,25.0,2148288550.0,2.0,1604.3886781056335,0.23536518490560485,46.531561326216725,7383.0,7227.0,156.0,0e4032a7bd29918c4888742daf8d5d957f93775e24d61c9c8e2b7fed92c821be,
regional_blend,2021_10pct,7,0.09,3.0,21950.03853885858,injected_refit,0,2692544078,12,True,False,,1604.4316542534852,0.2352863358330249,46.512934422778194,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7322.04326580359,7316.679512952859,25004.712614931057,3.4149911038782705,0.4171887498041478,-248338300.14096308,18,1713675971.4296749,4749537211.659238,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,2780ec8a55f5a290e91b9a5a6c134f72bd74bbda97af51758426c31218664036,False,False,False,False,True,-0.17052724210051592,-3.711400481014203e-07,True,25.0,2222528873.0,2.0,1604.3886781056335,0.23536518490560485,46.531561326216725,22052.0,21602.0,450.0,765600ef763ea9fd3d465a910a14e894e91454f80c6a9516dfd881b02add6f48,
regional_blend,2021_10pct,7,0.09,5.0,36583.397564764295,injected_refit,0,2528137953,12,True,False,,1604.4769439754446,0.23522805155219112,46.50070964937821,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7325.694034807978,7316.679512952859,38951.488206413145,5.317105522198369,0.3232581964789802,-248534886.0765116,18,1713675971.4296749,4749537211.659238,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,5adbfc5d693bcf512d3cabeccb3b0b2d98f4a1f5a48b047a65e0ace72d3b6676,False,False,False,False,True,-0.20698191024445708,-4.501187873647938e-07,True,25.0,2319739947.0,2.0,1604.3886781056335,0.23536518490560485,46.531561326216725,36479.0,35760.0,719.0,de263cf81a8c307d193cf9732ad8b7dd2845a0e897a0e4cc1876bf5bc278eda3,
regional_blend,2021_10pct,7,0.12,0.0,0.0,reference_bonly,0,1271709426,12,True,False,,1595.9465614779037,0.23342745223560402,45.85517077392333,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5597.232883144558,5596.1771635274645,2727.70084693178,0.48733024047399315,0.48733024047399315,-169253312.98983142,22,995049865.513473,3677106168.264285,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,30d89f71331ced422ffdf8b541c7d27b7a167dfbf1d31f140744fa8e70d123a6,False,False,False,False,True,-0.07766967540317564,-4.838180859435552e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,7,0.12,1.0,5597.243082082889,injected_refit,0,2223609100,12,True,False,,1595.9471461769508,0.23349237623894165,45.877930323745886,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5597.2782718418475,5597.243082082889,8032.48973746485,1.4350706445798467,0.4350769315209722,-169325181.2624091,22,995049865.513473,3677106168.264285,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4194.0,1155145.0,a70075e6296c28164f0a3895f168733cfe9ae7ad71da12c10d40edf2d741ef9f,False,False,False,False,True,-0.07167896306520723,-4.46810122723197e-07,True,25.0,2018726848.0,2.0,1595.94656164785,0.23342630907328307,45.8515003120764,5489.0,5388.0,101.0,dd469d426d33a46bd45d4ccd7b78f3819734b39f9554348373a6a515a3295eb3,
