scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,16,50,0.05,15,20,0.0001,0.001,True,,402,2113.6634790447665,2113.6635934928718,0.00011444810525063076,2.846967792304248e-07,False,False,True
2021_10pct_x10,16,50,0.05,20,25,0.0001,0.001,True,,402,2113.6635934928718,2113.6635242621774,-6.923069440745167e-05,-1.7221565772997928e-07,False,False,True
2021_10pct_x10,16,70,0.07,15,20,0.0001,0.001,True,,400,2085.9672784077607,2085.9672842072505,5.799489827040816e-06,1.449872456760204e-08,False,False,True
2021_10pct_x10,16,70,0.07,20,25,0.0001,0.001,True,,400,2085.9672842072505,2085.967283496125,-7.111252671165857e-07,-1.7778131677914643e-09,False,False,True
2021_10pct_x10,16,90,0.09,15,20,0.0001,0.001,True,,398,2067.6750711161894,2067.7959311322156,0.12086001602619945,0.0003036683819753755,False,False,True
2021_10pct_x10,16,90,0.09,20,25,0.0001,0.001,True,,398,2067.7959311322156,2067.7959305138656,-6.183499863254838e-07,-1.553643181722321e-09,False,False,True
2021_10pct_x10,16,110,0.11,15,20,0.0001,0.001,True,,396,2061.210033715258,2063.2989045372615,2.088870822003628,0.00527492631819098,False,False,True
2021_10pct_x10,16,110,0.11,20,25,0.0001,0.001,True,,396,2063.2989045372615,2063.2988912590754,-1.3278186088427901e-05,-3.353077295057551e-08,False,False,True
2021_10pct_x10,16,130,0.13,15,20,0.0001,0.001,True,,394,2048.0651031917373,2051.654461750537,3.5893585587996313,0.009110047103552364,False,False,True
2021_10pct_x10,16,130,0.13,20,25,0.0001,0.001,True,,394,2051.654461750537,2051.654432074699,-2.967583805002505e-05,-7.531938591376916e-08,False,False,True
2021_10pct_x10,16,150,0.15,15,20,0.0001,0.001,True,,390,2031.7230852377963,2034.9269508421073,3.2038656043109768,0.008215040011053786,False,False,True
2021_10pct_x10,16,150,0.15,20,25,0.0001,0.001,True,,390,2034.9269508421073,2034.9268961911964,-5.465091089718044e-05,-1.4013054076200113e-07,False,False,True
2021_10pct_x10,16,170,0.17,15,20,0.0001,0.001,True,,386,2010.462806798751,2013.708904181195,3.246097382444077,0.008409578710995019,False,False,True
2021_10pct_x10,16,170,0.17,20,25,0.0001,0.001,True,,386,2013.708904181195,2013.7089697485803,6.556738526342087e-05,1.6986369239228207e-07,False,False,True
2021_10pct_x10,16,190,0.19,15,20,0.0001,0.001,True,,382,2002.5961216638657,2004.5115129905766,1.9153913267109601,0.0050141134207093195,False,False,True
2021_10pct_x10,16,190,0.19,20,25,0.0001,0.001,True,,382,2004.5115129905766,2004.5115259993113,1.3008734640607145e-05,3.405427916389305e-08,False,False,True
2021_10pct_x10,16,210,0.21,15,20,0.0001,0.001,True,,378,1994.9800602051585,1996.224826720317,1.244766515158517,0.0032930331088849656,False,False,True
2021_10pct_x10,16,210,0.21,20,25,0.0001,0.001,True,,378,1996.224826720317,1996.2248684803046,4.175998765276745e-05,1.104761578115541e-07,False,False,True
2021_10pct_x10,16,230,0.23,15,20,0.0001,0.001,True,,372,1982.8786971170016,1983.6071368139847,0.7284396969830595,0.0019581712284490846,False,False,True
2021_10pct_x10,16,230,0.23,20,25,0.0001,0.001,True,,372,1983.6071368139847,1983.6072084237767,7.160979203035822e-05,1.9249944094182318e-07,False,False,True
2021_10pct_x10,16,250,0.25,15,20,0.0001,0.001,True,,366,1965.6290000723327,1965.7733448952947,0.14434482296201168,0.0003943847621912887,False,False,True
2021_10pct_x10,16,250,0.25,20,25,0.0001,0.001,True,,366,1965.7733448952947,1965.773347707696,2.8124013624619693e-06,7.684156728038167e-09,False,False,True
