scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,11,50,0.05,15,20,0.0001,0.001,True,,402,1656.441008175506,1656.4410079151965,-2.60309661825886e-07,-6.475364722036965e-10,False,False,True
2021_1pct_x10,11,50,0.05,20,25,0.0001,0.001,True,,402,1656.4410079151965,1656.441006912388,-1.0028084034274798e-06,-2.4945482672325368e-09,False,False,True
2021_1pct_x10,11,70,0.07,15,20,0.0001,0.001,True,,400,1630.8998088475503,1630.8998088349165,-1.2633790902327746e-08,-3.1584477255819365e-11,False,False,True
2021_1pct_x10,11,70,0.07,20,25,0.0001,0.001,True,,400,1630.8998088349165,1630.8998095005124,6.65595962345833e-07,1.6639899058645825e-09,False,False,True
2021_1pct_x10,11,90,0.09,15,20,0.0001,0.001,True,,398,1615.504448626516,1615.9874891932814,0.48304056676533946,0.0012136697657420589,False,False,True
2021_1pct_x10,11,90,0.09,20,25,0.0001,0.001,True,,398,1615.9874891932814,1615.9874905183347,1.3250532902020495e-06,3.32927962362324e-09,False,False,True
2021_1pct_x10,11,110,0.11,15,20,0.0001,0.001,True,,396,1607.3373259254513,1610.2334656166004,2.8961396911490738,0.007313484068558267,False,False,True
2021_1pct_x10,11,110,0.11,20,25,0.0001,0.001,True,,396,1610.2334656166004,1610.2334665032186,8.866181815392338e-07,2.238934801866752e-09,False,False,True
2021_1pct_x10,11,130,0.13,15,20,0.0001,0.001,True,,394,1600.0734752217918,1604.8525605536802,4.779085331888382,0.01212965820276239,False,False,True
2021_1pct_x10,11,130,0.13,20,25,0.0001,0.001,True,,394,1604.8525605536802,1604.8525594695443,-1.084135874407366e-06,-2.7516138944349387e-09,False,False,True
2021_1pct_x10,11,150,0.15,15,20,0.0001,0.001,True,,390,1583.938989342176,1588.988470950869,5.049481608692986,0.012947388740238425,False,False,True
2021_1pct_x10,11,150,0.15,20,25,0.0001,0.001,True,,390,1588.988470950869,1588.988470772186,-1.7868296708911657e-07,-4.581614540746579e-10,False,False,True
2021_1pct_x10,11,170,0.17,15,20,0.0001,0.001,True,,386,1577.3881639210163,1582.1656746949484,4.777510773932136,0.01237697091692263,False,False,True
2021_1pct_x10,11,170,0.17,20,25,0.0001,0.001,True,,386,1582.1656746949484,1582.1656747378424,4.289404387236573e-08,1.1112446599058479e-10,False,False,True
2021_1pct_x10,11,190,0.19,15,20,0.0001,0.001,True,,382,1568.642641491369,1572.0729934727715,3.4303519814025094,0.008979979008907093,False,False,True
2021_1pct_x10,11,190,0.19,20,25,0.0001,0.001,True,,382,1572.0729934727715,1572.0729914605004,-2.012271124840481e-06,-5.2677254576975945e-09,False,False,True
2021_1pct_x10,11,210,0.21,15,20,0.0001,0.001,True,,378,1563.2497846774174,1565.472605204019,2.222820526601481,0.005880477583601802,False,False,True
2021_1pct_x10,11,210,0.21,20,25,0.0001,0.001,True,,378,1565.472605204019,1565.4726064085864,1.20456752483733e-06,3.1866865736437303e-09,False,False,True
2021_1pct_x10,11,230,0.23,15,20,0.0001,0.001,True,,372,1553.3377367004318,1554.4587435408785,1.1210068404466256,0.003013459248512434,False,False,True
2021_1pct_x10,11,230,0.23,20,25,0.0001,0.001,True,,372,1554.4587435408785,1554.4587441999283,6.590498742298223e-07,1.771639446854361e-09,False,False,True
2021_1pct_x10,11,250,0.25,15,20,0.0001,0.001,True,,366,1541.101915498243,1541.17314576891,0.0712302706670016,0.0001946182258661246,False,False,True
2021_1pct_x10,11,250,0.25,20,25,0.0001,0.001,True,,366,1541.17314576891,1541.173144808711,-9.60199031396769e-07,-2.6234946213026477e-09,False,False,True
