scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2016_full,18,0.044,0.0,0.0,reference_bonly,1,3845105911,12,True,False,,2252.363295911674,0.25146490177087794,33.34865066203614,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,10188.207181115244,10171.000220501332,33016.20544313805,3.240629568697479,3.240629568697479,-81932468.63138972,34,860095595.9736062,1136093440.104739,0,,670,23,647,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,5085afb4ca5954e5d25d4f45b167163f9fb4b53d2372c0d0a10af207718c2147,False,False,False,False,True,-0.012859048742920605,-2.794882303486739e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,10188.207181115244,matched_refit_bonly_multistart_v1,2,2.9061170743221806e-05,0.0,8.967754606677396e-06,46076.38094725768,4.055685854766471e-05,4.522521001797489,4.522521001797489,0.0005963302854365441,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.240629568697479,0.0,0.49140023887713563,6.552003185028475,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,18,0.044,2.0,20376.414362230487,injected_refit,0,1634757232,12,True,False,,2252.2061937969547,0.25139277757986744,33.32025841252612,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,10205.689351732708,10188.207181115244,52840.35237672252,5.177538778186635,3.1809647438446036,-82176673.92880918,34,860095595.9736062,1136093440.104739,0,,670,23,647,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,ec6f22ab48e13c8796e2f37bb7c126907cad7bf460d99522762a0b436c22b277,False,False,False,False,True,-0.013465297459224554,-2.9194001391024866e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,10188.207181115244,matched_refit_bonly_multistart_v1,2,4.6510569035458077e-05,1.793550921335479e-05,8.983142575659819e-06,65919.47021603391,5.802293005930626e-05,6.470173706147394,4.470173706147394,1.1241611085444007e-07,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.1775387781866353,0.0,0.4912592973602807,6.550123964803742,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,858215462.0,1.0,2252.363295911674,0.25146490177087794,33.34865066203614,20425.0,19911.0,514.0,71d43e2cf59dd93569c3b052a01f7cc1b58eaaab42d187ad02a1dbb5b1068d59
2016_full,18,0.044,5.0,50941.03590557622,injected_refit,0,655166816,12,True,False,,2251.7875449851417,0.25123205394890685,33.28040734487626,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,10236.874180035878,10188.207181115244,82420.58969821146,8.051343432446348,3.0751138715788064,-82542355.19912912,34,860095595.9736062,1136093440.104739,0,,670,23,647,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,6d91389471b3430a5197729d51ffbc79b86446ba0b483ad29a2beeb539cbd255,False,False,False,False,True,-0.013136382191104638,-2.8338635964952036e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,10188.207181115244,matched_refit_bonly_multistart_v1,2,7.254736871873226e-05,4.4838773033386984e-05,9.010591751231412e-06,95539.6718537346,8.409490670496837e-05,9.377476346459263,4.377476346459264,4.0945062912395035e-16,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.051343432446348,0.0,0.49094521921223283,6.545936256163104,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1976203370.0,1.0,2252.363295911674,0.25146490177087794,33.34865066203614,51075.0,49704.0,1371.0,74c6b81d502eaaea30156c0559bd3090e51c303e48b50ad04d934ff69f02df22
2016_full,18,0.049,0.0,0.0,reference_bonly,2,4276865014,12,True,False,,2233.7456998048133,0.19037465324472896,34.494482391649434,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,17866.74190551373,17840.724542723245,30716.16905982985,1.7191813270863194,1.7191813270863194,-128945781.29030594,38,1182106305.248711,1738870603.8273973,0,,666,41,625,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,5e6236b6fa9b9d58ce302c7973c67429e2c71c0e50758759435505cd799592db,False,False,False,False,True,-0.02314536006164113,-1.4777335588643391e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,17866.74190551373,matched_refit_bonly_multistart_v1,3,1.7664436325636326e-05,0.0,1.0274911696239823e-05,54055.950920055024,3.108681623639702e-05,3.0255069002464965,3.0255069002464965,0.04279067990222352,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7191813270863194,0.0,0.38030626485204555,5.070750198027273,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,18,0.049,2.0,35733.48381102746,injected_refit,0,422923829,12,True,False,,2233.557068732929,0.19038261181334573,34.46249233713589,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,17894.520837792938,17866.74190551373,67232.48967357102,3.757155069029683,1.7602598107024008,-129383494.2678105,38,1182106305.248711,1738870603.8273973,0,,666,41,625,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,9b3d0816dfb15d108e6211482c7d776d3d53db9a7595618570bf90de665e5b5f,False,False,False,False,True,-0.025596985186117777,-1.6319810309437523e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,17866.74190551373,matched_refit_bonly_multistart_v1,3,3.866445814058089e-05,2.0549823392479645e-05,1.0290886969050845e-05,90166.11702157641,5.185326431024446e-05,5.0465897754839615,3.0465897754839615,8.592800504737781e-05,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7571550690296829,0.0,0.3803221634680253,5.0709621795736695,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2549675552.0,2.0,2233.7456998048133,0.19037465324472896,34.494482391649434,35507.0,34749.0,758.0,7dd7cce4fe86d969e411ea59b30d97e81b53f39a726b4d3b31b8264ffe85f531
2016_full,18,0.049,5.0,89333.70952756864,injected_refit,1,882139080,12,True,False,,2233.317251853403,0.19031874485305217,34.39798391867445,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,17958.137973980407,17866.74190551373,119286.09973775488,6.642453683705338,1.6679006617269747,-130048639.3029264,38,1182106305.248711,1738870603.8273973,0,,666,41,625,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,5e2a3d7c8e9a7e7405fa152cb407ed9bb625ef4f0ee73a1c5155eb387bb4c32a,False,False,False,False,True,-0.023822675303594745,-1.5113928358419228e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_trigger_replicated_after3,reference_relative_length,True,17866.74190551373,matched_refit_bonly_multistart_v1,3,6.859975634483461e-05,5.137455848119912e-05,1.0327472288307747e-05,142300.37958221574,8.183494462957789e-05,7.964539944370127,2.9645399443701277,1.5425181246096855e-11,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.6424536837053383,0.0,0.3801945781792133,5.069261042389511,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3883765098.0,2.0,2233.7456998048133,0.19037465324472896,34.494482391649434,89612.0,87535.0,2077.0,bc382eba9c471e8172733c4d77c5d27a4926a9144ae0d3e93e90d63b47f7c88e
2016_full,18,0.054,0.0,0.0,reference_bonly,0,949039216,12,True,False,,2215.196652625984,0.1920778306964264,34.626458601057735,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17383.992577911216,17407.372360136673,-57289.89988024629,-3.2955547825671005,-3.2955547825671005,-157433803.38095042,40,1351037782.481751,2190160318.347035,0,,664,60,604,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354407.0,08feb73b5ba4128b5d7dfe662fe9a2fb22742d2cb3188d49f69b45641066586d,False,False,False,False,True,-0.04035713730064041,-3.717093948972203e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,17383.992577911216,matched_refit_bonly_multistart_v1,3,-2.6157856756113778e-05,0.0,7.937315105330426e-06,15888.194065186864,7.254352081941679e-06,0.9139554100693202,0.9139554100693202,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.2955547825671005,0.0,0.39010669295024963,5.201422572669995,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,18,0.054,2.0,34767.98515582243,injected_refit,0,1342746537,12,True,False,,2215.393287963929,0.19185489866828406,34.66394076059614,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17456.3418779578,17383.992577911216,-23190.975846912297,-1.328512927224211,-3.3202237563827603,-157862280.8019372,40,1351037782.481751,2190160318.347035,0,,664,60,604,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354483.0,4512b298305c91d0b96c998c3b05909ff04d6276351b1b16b76b3f6db0481600,False,False,False,False,True,-0.0420059818875968,-3.8373542387766697e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17383.992577911216,matched_refit_bonly_multistart_v1,3,-1.0588711544374554e-05,1.5874630210660852e-05,7.970348897167723e-06,20410.273103084954,9.319077207320176e-06,1.1740843199058337,-0.8259156800941662,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.328512927224211,0.0,0.3896539219254209,5.195385625672278,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3736565921.0,0.0,2215.196652625984,0.1920778306964264,34.626458601057735,34567.0,33654.0,913.0,b6515e136bb4a94ee720fb8226a1a156232856aee809beef08d9ff34da2b0758
2016_full,18,0.054,5.0,86919.96288955607,injected_refit,0,4158415967,12,True,False,,2215.8335836841325,0.19152823938464378,34.70063272362308,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17564.125411556714,17383.992577911216,26021.224944487603,1.481498471160218,-3.4672229056733315,-158511000.52134067,40,1351037782.481751,2190160318.347035,0,,664,60,604,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,354582.0,c7eaac6452f3c48921a18509496b9c325037fa525158b3f23ff5ff5baa15be0b,False,False,False,False,True,-0.044730625961930344,-4.0372750336876187e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17383.992577911216,matched_refit_bonly_multistart_v1,3,1.1880968131194354e-05,3.968657552665213e-05,8.019561519958854e-06,49241.81792912727,2.248320249281624e-05,2.8325954298724136,-2.167404570127586,0.06923689600662651,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.5185015288397823,0.0,0.38899048267061276,5.186539768941503,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3234744741.0,0.0,2215.196652625984,0.1920778306964264,34.626458601057735,86911.0,84592.0,2319.0,c0aaf939b4cb8c8b4d2e709b471e5ed8ce62ec532edffe0c6267dc66dbc6dde7
2016_full,18,0.059,0.0,0.0,reference_bonly,2,3596103675,12,True,False,,2191.9720298807288,0.2743755795767325,34.68897259005896,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,9446.683345745227,9459.92822319471,-30343.749092438222,-3.212106088652268,-3.212106088652268,-181161244.6831428,44,1407173295.3586674,2492379945.598722,0,,660,78,582,0.033999999999999996,0.21,0.0002500000000000002,0,682.0,346716.0,4f32b94f58107f06fdaf8233489543d65b3b0f8225ed4d11bd7473037ab9e29d,False,False,False,False,True,-0.046116222128889585,-2.4027013309056384e-07,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,9446.683345745227,matched_refit_bonly_multistart_v1,3,-1.2174608107412377e-05,0.0,3.7902260297139145e-06,8700.364429376179,3.4907857627165144e-06,0.9209967256174424,0.9209967256174424,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.212106088652268,0.0,0.5639397391814066,7.5191965224187545,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
