model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_1pct,7,0.065,0.0,0.0,reference_bonly,0,1763935184,12,True,False,,1179.916241166168,0.3793757271786525,33.42941275526379,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1672.0990931734336,1673.2994208291846,-2160.3279861955275,-1.2919856215551777,-1.2919856215551777,-14118337.214093542,16,137200768.10054412,274631264.9771088,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,5edae933450a5931595d150c15fc6559b3495a6d4939b30955893eb8c0b144dc,False,False,False,False,True,-0.0011180298139169538,-4.9576266769883445e-08,,,,,,,,,
regional_blend,2021_1pct,7,0.065,0.0,0.0,reference_bonly,1,1275188003,12,True,False,,1179.916241268433,0.3793754412866761,33.42929450598201,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1672.099470299003,1673.2997927018087,-2160.3213122850657,-1.2919813388247525,-1.2919813388247525,-14118337.21409304,16,137200768.10054412,274631264.9771088,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,5edae933450a5931595d150c15fc6559b3495a6d4939b30955893eb8c0b144dc,False,False,False,False,True,-0.001292861253728855,-5.7328677096109285e-08,,,,,,,,,
regional_blend,2021_1pct,7,0.065,0.0,0.0,reference_bonly,2,3579209809,12,True,False,,1179.91624115039,0.37937744245125365,33.429511181073366,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1672.0964367623524,1673.2968001142046,-2160.3737374329185,-1.2920150356973477,-1.2920150356973477,-14118337.214096798,16,137200768.10054412,274631264.9771088,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,5edae933450a5931595d150c15fc6559b3495a6d4939b30955893eb8c0b144dc,False,False,False,False,True,-0.0012709850904409565,-5.635908882808356e-08,,,,,,,,,
regional_blend,2021_1pct,7,0.065,1.0,1672.099470299003,injected_refit,0,1565384938,12,True,False,,1179.9660928813284,0.37977256655916314,33.4591375888507,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1672.3850284441219,1672.099470299003,-550.016434519338,-0.3288814627998897,-1.328710713755703,-14136309.839899173,16,137200768.10054412,274631264.9771088,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,0437b82802cc3c91050093723862151e34f6f8f1742077cd8a2de7937288854a,False,False,False,False,True,-0.0013593362691056295,-6.036979394579035e-08,3284340402.0,1.0,1179.916241268433,0.3793754412866761,33.42929450598201,1610.0,1582.0,28.0,55cefec71b38da7b1cfdf147065b846cfc9a16cc382aa3fe9fb29c2be5d69d65
regional_blend,2021_1pct,7,0.065,3.0,5016.2984108970095,injected_refit,0,1980752073,12,True,False,,1180.0494201009349,0.3805566326987666,33.52810423674351,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1673.0349800988233,1672.099470299003,2736.79283853029,1.635825234430324,-1.3624972576676628,-14173760.246035496,16,137200768.10054412,274631264.9771088,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,dd9713c13309e35427a33aeb1f3560c577bda38727e46dc3b9f501134d69f979,False,False,False,False,True,-0.001012562348380489,-4.510452106469116e-08,2453347851.0,1.0,1179.916241268433,0.3793754412866761,33.42929450598201,4970.0,4879.0,91.0,30d52291cadc1809b8d2f235ddcd7fd8c30f813d8b9f7a4b3a09bdc81b07cbc9
regional_blend,2021_1pct,7,0.065,5.0,8360.497351495016,injected_refit,0,1857173267,12,True,False,,1180.1672345479299,0.3812196663243775,33.57682163720259,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1673.80710902155,1672.099470299003,5852.54754934235,3.496548388280862,-1.4983505498544136,-14210099.499498768,16,137200768.10054412,274631264.9771088,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,5617ccd42718ff94982f0aa98335c884bf1789df02d336c0297d5341ed8a60ed,False,False,False,False,True,-0.0010571173494149896,-4.7209400040278744e-08,3999117061.0,1.0,1179.916241268433,0.3793754412866761,33.42929450598201,8220.0,8077.0,143.0,fbbdd6a1c4c51f8dda7cebfe78cbf00f91077b69cb4f2e478a3f80dbd49ef19e
regional_blend,2021_1pct,7,0.09,0.0,0.0,reference_bonly,0,1430817998,12,True,False,,1183.7043366716734,0.40224647082132287,36.87005647460848,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1598.9350019962164,1602.785659565872,-6847.377561885809,-4.282461484261142,-4.282461484261142,-17836799.463920195,18,151675569.1190866,420376297.29364365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,672c5d309edc29b344506755b1393f077d2b200ce341f4aa1d4af71e9f2e081e,False,False,False,False,True,-0.0017573789281496459,-1.7274051285170336e-07,,,,,,,,,
regional_blend,2021_1pct,7,0.09,0.0,0.0,reference_bonly,1,1654183647,12,True,False,,1183.704336723733,0.4022471031805014,36.872548157263836,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1598.9353993482162,1602.7860550013002,-6847.373698023152,-4.282458003503074,-4.282458003503074,-17836799.463922944,18,151675569.1190866,420376297.29364365,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,672c5d309edc29b344506755b1393f077d2b200ce341f4aa1d4af71e9f2e081e,False,False,False,False,True,-0.001563314562026348,-1.536648563080027e-07,,,,,,,,,
regional_blend,2021_1pct,7,0.09,0.0,0.0,reference_bonly,2,2416253286,12,True,False,,1183.7043366674716,0.40224735449510013,36.87349609151142,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1598.9355440928946,1602.7861991785483,-6847.3724139411215,-4.282456812745233,-4.282456812745233,-17836799.4639239,18,151675569.1190866,420376297.29364365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,672c5d309edc29b344506755b1393f077d2b200ce341f4aa1d4af71e9f2e081e,False,False,False,False,True,-0.0016183970284727517,-1.59079067660584e-07,,,,,,,,,
regional_blend,2021_1pct,7,0.09,1.0,1598.9353993482162,injected_refit,0,2735506798,12,True,False,,1183.7604743447341,0.4023879249037938,36.914310150358155,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1599.546533225395,1598.9353993482162,-5312.680099428389,-3.3213663929586787,-4.320984326001272,-17854757.511057455,18,151675569.1190866,420376297.29364365,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,1c102b83f12a137950bd3a34d2258ac924b57a9743cd5c39b547012a41f7097f,False,False,False,False,True,-0.0017133817718642877,-1.6848891261539145e-07,3922763134.0,1.0,1183.704336723733,0.4022471031805014,36.872548157263836,1606.0,1567.0,39.0,9af0b8246c1964dec9f76744aa7042d34fce9446febacdeff4dfe8431ecd4016
regional_blend,2021_1pct,7,0.09,3.0,4796.806198044648,injected_refit,0,1714212346,12,True,False,,1183.8406784005192,0.402612382589161,36.9810765732517,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1600.7594743702286,1598.9353993482162,-2336.352539175314,-1.459527540884606,-4.456109022891333,-17889119.47351412,18,151675569.1190866,420376297.29364365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,a6ee517d9941a3ee993a47ed5ee5485922ef8d77f160997c2ac3811c3a4b8c4e,False,False,False,False,True,-0.0012767542011955662,-1.2563958356265254e-07,1324192110.0,1.0,1183.704336723733,0.4022471031805014,36.872548157263836,4664.0,4565.0,99.0,bed2d1900c4aa81496d01f82103afc5993bc5acac8dd02c6824bba33aa1e4726
regional_blend,2021_1pct,7,0.09,5.0,7994.676996741081,injected_refit,0,525913953,12,True,False,,1183.9259221275238,0.4028034697098613,37.03668391940195,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1602.1821454454464,1598.9353993482162,1024.9470779937708,0.639719448195954,-4.350148289044597,-17927465.18030987,18,151675569.1190866,420376297.29364365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,1eb060cba670f289160fdcbf9eed543b550485df365a674171bbb7776ce73266,False,False,False,False,True,-0.0014810011272354533,-1.458246456902201e-07,2596220199.0,1.0,1183.704336723733,0.4022471031805014,36.872548157263836,8065.0,7910.0,155.0,dc7ec56c604c8a6116f04e9bbcb77bae6f6bad67204f8a7919f67f1bb03ddd3d
regional_blend,2021_1pct,7,0.12,0.0,0.0,reference_bonly,0,2945768927,12,True,False,,1161.2370680258728,0.36159716346159,34.62426402544959,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,1308.5733036788567,1311.3056406936082,-3902.4967136175374,-2.9822530405031613,-2.9822530405031613,-12014315.405694151,22,87883144.05392532,324763272.96460694,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,363.0,102534.0,df5dd06c677e05e4393004aa758a1518639a0a08b061636b1b97e4bd84270edc,False,False,False,False,True,-0.0007162437312529681,-1.5433712009043035e-07,,,,,,,,,
