dataset,source,selection,lane,n_points,std,rms,peak_to_peak,retained_std,correlation,max_abs_change,rms_change,sign_transitions,substantial_persistence
2015,reference,remote,reference_second_mean,40,0.5276843793812774,0.528243598229278,2.9904943765827854,1.1784826868510712,0.9148713747761132,0.7330884582354176,0.21963483548066495,5,True
2016,observed,full,observed_both_mean,142,0.9164223133829744,0.9173039268172652,4.626176506256305,0.506646760622164,0.5590961311557728,3.6096351954854895,1.5027258950716875,14,True
2016,observed,full,observed_both_poly_mean,142,1.013911363178287,1.014858012641977,4.182214662655347,0.5605438673966546,0.8426238485409152,2.5509863696762203,1.099618134883142,14,True
2016,observed,full,observed_both_rep00,142,1.1554107882491453,1.155983983873815,5.750406514599398,0.638772239071068,0.16364780179865723,4.960368578150313,1.9806463856026986,16,True
2016,observed,full,observed_both_rep01,142,1.0728395437388816,1.0738695520151462,4.770505280602946,0.5931224846502772,0.7394273227710492,3.1900421944871566,1.246183158631136,18,True
2016,observed,full,observed_both_rep02,142,1.4237719581359323,1.4247119726904272,6.326091900670903,0.7871364980097251,0.37895183267852844,5.009451812198919,1.8294914481522548,14,True
2016,observed,full,observed_both_rep03,142,1.0253758465827474,1.0258356346124413,4.642581464642994,0.56688204063213,0.29222589332428195,4.925513143949095,1.7998967030544182,16,True
2016,observed,full,observed_both_rep04,142,1.1390529539828513,1.1392392668830214,4.672460661544838,0.6297287624765072,0.22958294174251553,5.248994809023003,1.9037237606917037,16,True
2016,observed,full,observed_both_rep05,142,1.0939742759163213,1.0961073010273912,6.083146609915913,0.6048068832489852,0.47321719720718763,4.43252777743091,1.6112143256146434,14,True
2016,observed,full,observed_both_rep06,142,1.0869453491384182,1.087622236027747,4.3412109240576005,0.6009209204885098,0.8040453384820674,2.973115429103051,1.1365662408165826,14,True
2016,observed,full,observed_both_rep07,142,1.1750798809268308,1.1768811977788565,6.688628173059136,0.6496463545787312,0.5866927106800026,4.965254548933446,1.4692595003418953,16,True
2016,observed,full,observed_both_rep08,142,1.1619080231222418,1.1624076956669296,4.400170916222375,0.6423642544043743,0.8146294505360246,2.9078527251067343,1.0945163989172442,12,True
2016,observed,full,observed_both_rep09,142,1.3545484004572794,1.3545739579246554,6.449354482082075,0.7488660513559732,0.31448087038717387,4.5705980668403905,1.889230084566172,12,True
2016,observed,full,observed_both_wide_mean,142,0.6432797077490541,0.6443314996416157,2.9291786395983452,0.35563907092344,0.44581268949754416,3.977347434636247,1.6273709851565445,16,False
2016,observed,full,observed_first_mean,142,1.1229034069643773,1.124291927353682,5.1510154009033275,0.6208004380970834,0.8925110581695557,2.896565514625075,0.9524232264109213,12,True
2016,observed,full,observed_first_rep00,142,1.211207511401629,1.2130602620501563,6.137941717114244,0.6696196209229803,0.7401778547120168,4.089336602125966,1.2230249226029313,12,True
2016,observed,full,observed_first_rep01,142,1.252678951908061,1.2536356068678827,5.470239628194299,0.6925472282979634,0.9429965957372674,2.049945668608572,0.753393489175352,14,True
2016,observed,full,observed_first_rep02,142,1.3130556398310138,1.3152218511893288,7.229905720472756,0.7259266570902826,0.6332559535418822,4.789405497466664,1.41009882918051,14,True
2016,observed,full,observed_first_rep03,142,1.0511616606993264,1.0527617950202532,5.005717440943895,0.5811378035062826,0.7922670694291724,3.6388404051108143,1.1679003936766132,14,True
2016,observed,full,observed_first_rep04,142,1.2480864246131131,1.2491609840309958,5.229427893735592,0.6900082361290966,0.9718010138555792,1.6837899488770143,0.6646199111092693,14,True
2016,observed,full,observed_first_rep05,142,1.0586845054925365,1.0608078490110433,5.82551783967089,0.5852968302884582,0.629785692460962,4.267069751926034,1.4074009232849993,14,True
2016,observed,full,observed_first_rep06,142,1.3909479157341829,1.3921211090012555,5.843271881260339,0.7689896300095554,0.9782161685766352,1.565294272692087,0.5331402678797388,12,True
2016,observed,full,observed_first_rep07,142,1.2051904972619198,1.2070148800019624,6.637619072562359,0.6662930970289387,0.6352058566878361,4.859335161687222,1.3982164287206802,16,True
2016,observed,full,observed_first_rep08,142,1.6118490503006506,1.6125387553950112,7.268902698053155,0.8911154693867233,0.9592747460021063,1.9357341720388763,0.5256274748163859,12,True
2016,observed,full,observed_first_rep09,142,1.8384001295617103,1.8392034466546077,7.867921763097679,1.016364897239866,0.9940868228741739,0.7867399012622052,0.20051730666924195,12,True
2016,observed,full,observed_original,142,1.8087993146499244,1.8095510099643901,7.923872829054377,1.0,1.0,0.0,0.0,14,True
2016,observed,full,observed_second_mean,142,1.4200176922682277,1.4205003101012004,6.527743065160877,0.785060941126605,0.9287589713747996,2.2390449910492913,0.719269766064755,14,True
2016,observed,full,observed_second_rep00,142,1.3370956297234118,1.3372790382741584,5.443339961451533,0.7392172359276871,0.823524621647093,3.181062427919147,1.0378002614475579,18,True
2016,observed,full,observed_second_rep01,142,1.5960938777295979,1.596895356912573,8.05321197483227,0.8824051760758802,0.8901797854385702,2.5883360085546974,0.8242274799047116,12,True
2016,observed,full,observed_second_rep02,142,1.813196552904901,1.8134132294271115,7.35401822541416,1.0024310260510176,0.8364816902486745,3.349793059160976,1.0359468972538854,12,True
2016,observed,full,observed_second_rep03,142,1.4317938536205974,1.4320184666919518,5.402708240883175,0.7915714264286458,0.8907399014843572,2.1768720448400503,0.8418910286818633,14,True
2016,observed,full,observed_second_rep04,142,1.3394929976450245,1.339669656077065,5.274156504361764,0.7405426278062641,0.6399411619451673,4.353278549060521,1.4021151229198625,16,True
2016,observed,full,observed_second_rep05,142,1.6894034287256816,1.690260010214775,8.035033064231532,0.9339916346953334,0.9824417996775833,1.174038624651993,0.34866389995095176,12,True
2016,observed,full,observed_second_rep06,142,1.4309358943672799,1.4313311667091673,6.155860910348141,0.7910971011420489,0.9238915903258953,2.331636142708296,0.7328729445337356,14,True
2016,observed,full,observed_second_rep07,142,1.7343976881356291,1.7351483891950292,7.69777177469372,0.9588668428212584,0.9990022553832474,0.3576567666422701,0.10861424538302805,14,True
2016,observed,full,observed_second_rep08,142,1.3712901649856355,1.371853091165692,6.650074281075359,0.7581217849206425,0.8817673710620432,2.7192743567504127,0.882102772543525,12,True
2016,observed,full,observed_second_rep09,142,1.329914211308969,1.3299561852950685,6.373364777496582,0.7352469677192248,0.30622865672884475,4.699938006558026,1.8897261742951537,14,True
2016,observed,remote,observed_both_mean,74,0.9666072644599009,0.9781312065247807,4.342438127785382,0.7783788705812289,0.9117018720793838,1.2567328716634951,0.5565299892878346,8,True
2016,observed,remote,observed_both_poly_mean,74,0.9719563000652087,0.9785704177060459,4.182214662655347,0.7826862831636128,0.9468477645069922,1.122168980207414,0.4623088768643705,8,True
2016,observed,remote,observed_both_rep00,74,1.0148967281523278,1.0320000073565356,4.752158786124835,0.8172648789859834,0.8727038902445133,1.3553129223276272,0.6378582629028643,10,True
2016,observed,remote,observed_both_rep01,74,0.9460255365040751,0.9562308311864003,4.344579899184342,0.7618050429783323,0.9368393717111348,1.1739285064422207,0.5049078070507887,8,True
2016,observed,remote,observed_both_rep02,74,1.1923071231510873,1.1973939587209113,5.333867861997649,0.9601279713357646,0.9444554124494176,1.22308389394276,0.42283727545166566,8,True
2016,observed,remote,observed_both_rep03,74,1.0000578311881767,1.011416335803867,4.046700309815224,0.8053155751846294,0.869336269946164,1.3493417520172226,0.6367319759124861,8,True
2016,observed,remote,observed_both_rep04,74,1.0044041461539355,1.0167992180933045,3.691117635607421,0.808815527914788,0.8227561654441536,1.3270793309588997,0.7232837883292367,8,True
2016,observed,remote,observed_both_rep05,74,0.969028849720285,0.9862219079846158,5.4147727556083,0.7803288981356433,0.8240191493579757,1.7274162793565364,0.728746536014858,8,True
2016,observed,remote,observed_both_rep06,74,1.0708446375654974,1.075698992840961,4.3412109240576005,0.8623179963601189,0.955220265956022,0.7863093273741946,0.3980863687228959,8,True
2016,observed,remote,observed_both_rep07,74,1.0396306456624484,1.0505351703103034,5.546960550826055,0.8371823361420027,0.8926716136827095,1.467436861423137,0.5834323293837013,10,True
2016,observed,remote,observed_both_rep08,74,1.098935658618612,1.1028772657593522,4.328551092651627,0.8849388249476366,0.9574159147284015,0.7638337435225118,0.38088111459953394,8,True
2016,observed,remote,observed_both_rep09,74,1.3610501234798216,1.366759193729419,5.190256799085531,1.0960114793991544,0.7300791347520147,2.091828616716067,0.9705054419115395,8,True
2016,observed,remote,observed_both_wide_mean,74,0.7751145827494912,0.7883117243352586,2.9291786395983452,0.6241757492156923,0.7836889415347593,1.6013986813344978,0.8089995263889799,8,True
2016,observed,remote,observed_first_mean,74,1.017909070942729,1.0229619678139124,4.703438594397404,0.8196906252690989,0.9552141806260381,1.0812162428942789,0.41641100262291614,8,True
2016,observed,remote,observed_first_rep00,74,1.0796500611887139,1.086981073381431,5.5169032688821416,0.8694087310843795,0.9224225119407602,1.2857117045400193,0.4998628232500253,8,True
2016,observed,remote,observed_first_rep01,74,1.0292959823606915,1.0320668687342645,4.291428793178609,0.8288601521026,0.9717493353845804,0.9199966242680395,0.35056350019040394,8,True
2016,observed,remote,observed_first_rep02,74,1.102673447223827,1.1114829668156891,5.8486658624208765,0.8879487502606068,0.8912882594241586,1.4381140985723204,0.5798380068244925,10,True
2016,observed,remote,observed_first_rep03,74,0.9933971557275207,1.0007207932476554,4.834113704536839,0.7999519396803272,0.93214818232792,1.2656751388820442,0.49335404297933827,8,True
2016,observed,remote,observed_first_rep04,74,1.0164296229343097,1.0187825684691674,4.141612828533738,0.8184992716426387,0.9741804497671517,0.8854178464533737,0.3472513280852952,8,True
2016,observed,remote,observed_first_rep05,74,0.9968007599279703,1.008824438969741,5.320821540659882,0.8026927566500112,0.8709466114957545,1.5853106569910578,0.6350006115312855,8,True
2016,observed,remote,observed_first_rep06,74,1.1069663503848375,1.1087309212129,4.737468175714397,0.8914056921198725,0.9855615595799165,0.6473104731431143,0.24823938944515533,8,True
2016,observed,remote,observed_first_rep07,74,1.0628129104846442,1.071959384720932,5.575168879409171,0.8558502954811021,0.9021065822473359,1.4290252727707795,0.5564124586590236,10,True
2016,observed,remote,observed_first_rep08,74,1.1990863851009177,1.1993308793362858,4.871077978033024,0.9655871008642725,0.9973792152018288,0.23471108458390733,0.10076459959224543,8,True
2016,observed,remote,observed_first_rep09,74,1.2899856604508133,1.2900046908351368,5.279804360391294,1.038785469927884,0.9993404459064622,0.1958441572284073,0.06710433086926514,8,True
2016,observed,remote,observed_original,74,1.2418210475550533,1.2418217944715992,4.995396633201128,1.0,1.0,0.0,0.0,8,True
2016,observed,remote,observed_second_mean,74,1.1746190772062026,1.1756700552646797,4.533666408912403,0.9458843361681133,0.9795838618023404,0.551041829672298,0.25770789577921555,8,True
2016,observed,remote,observed_second_rep00,74,1.213960168148909,1.2155650666244413,4.591946059594363,0.977564497347667,0.9319792786536145,0.9836020138061212,0.4578127340951434,8,True
2016,observed,remote,observed_second_rep01,74,1.1343110829754528,1.136191674165501,4.860952334461709,0.9134255577393615,0.99423637717541,0.32336263057229053,0.17857643991851216,8,True
2016,observed,remote,observed_second_rep02,74,1.4371205654075563,1.43741108537657,5.81344831753828,1.1572686485198624,0.9637052108809631,1.1308242246160143,0.4106145718201115,8,True
2016,observed,remote,observed_second_rep03,74,1.2539276788640974,1.2543287302316732,4.735797920934264,1.0097490949544463,0.9450893541431391,0.8768068535313245,0.41482117665320467,8,True
2016,observed,remote,observed_second_rep04,74,1.1759546875883509,1.1794531804117743,4.401407396948481,0.9469598618123096,0.9165790239486566,1.0766474474601329,0.5059415514453045,8,True
2016,observed,remote,observed_second_rep05,74,1.1742424212864135,1.1746178478100902,4.981226373124514,0.9455810268301611,0.9982056747453862,0.22909549372394578,0.10296905064954379,8,True
2016,observed,remote,observed_second_rep06,74,1.2071076825299387,1.207802273413776,4.500313588659711,0.9720464030679302,0.9722879801804349,0.6300243997689681,0.2930084780302876,8,True
2016,observed,remote,observed_second_rep07,74,1.2113577885515494,1.211424182673912,4.933072760839175,0.9754688817173125,0.9997728129628871,0.08247440332331157,0.0417095328322142,8,True
2016,observed,remote,observed_second_rep08,74,1.1254504017630136,1.12765196961769,4.465291208521033,0.90629032579118,0.9755861063973432,0.6244331162851499,0.2942016205865463,8,True
2016,observed,remote,observed_second_rep09,74,1.3228499250034131,1.329531478662656,5.001787432369732,1.065250043561343,0.715431247476309,2.0733423033746,0.9792208707288842,8,True
2016,reference,full,reference_both_mean,142,4.3556548265291575,4.3557470987347395,27.30338995501117,0.8768463371076813,0.9918504717574617,3.279628886626364,0.8528335447608806,15,True
2016,reference,full,reference_both_poly_mean,142,4.95514191704462,4.9552519127798,27.914823489387828,0.9975303858665908,0.8644313885331081,6.952667530525958,2.583529812707819,11,True
2016,reference,full,reference_both_wide_mean,142,2.8618513827273064,2.861852684676505,16.440038752642998,0.5761255200955933,0.8923821760590057,9.938401541179065,2.737383700149779,15,True
2016,reference,full,reference_first_mean,142,4.389103892481277,4.389176459428748,27.413103936176576,0.8835800412527274,0.9892639418471083,3.3867112135379767,0.8960429619363525,15,True
2016,reference,full,reference_original,142,4.967409501756589,4.967415351946697,31.30852405691931,1.0,1.0,0.0,0.0,11,True
2016,reference,full,reference_second_mean,142,4.9516300660511865,4.9516418073951165,31.418863434080194,0.996823407512543,0.9987827976838425,0.6735239842794959,0.24522943206463055,11,True
2016,reference,remote,reference_both_mean,74,4.867440924327019,4.86756975660325,27.30338995501117,0.9279087932926974,0.9982139919229583,1.9544181980598108,0.4844551336646291,7,True
2016,reference,remote,reference_both_poly_mean,74,5.129544222471126,5.138381442733455,27.56669765041527,0.9778750813031802,0.9819235955039933,2.5114261327431304,1.0339897294136229,7,True
2016,reference,remote,reference_both_wide_mean,74,3.5185317008631674,3.519242783528798,16.440038752642998,0.6707583215632866,0.9456045787184109,8.848755116681374,2.2347264928985195,6,True
2016,reference,remote,reference_first_mean,74,4.90000273402728,4.900412470159064,27.413103936176576,0.9341162419327799,0.9984329698850677,1.9281598910318731,0.4499983957862416,9,True
2016,reference,remote,reference_original,74,5.245602756985238,5.24561971679078,30.06480856355872,1.0,1.0,0.0,0.0,7,True
2016,reference,remote,reference_second_mean,74,5.212991651075725,5.213012175580968,29.955232270228954,0.9937831537346042,0.9998187008096597,0.22437912801584886,0.10844820249707807,7,True
2021,observed,full,observed_both_mean,201,0.7701548077852696,0.7701650492534895,3.2373355381428377,0.6921795451168559,0.6810314492541837,3.303419207101383,0.8148864866369568,22,True
2021,observed,full,observed_both_poly_mean,201,1.366569395752962,1.366610139279736,11.13888437717324,1.2282094108365753,0.44505383415704053,6.921435823772717,1.3236748687215794,18,True
2021,observed,full,observed_both_rep00,201,0.9001207668357307,0.9001222370603397,4.701974306508329,0.8089869421581352,0.9564904276672215,1.6463649778670035,0.36377406102353804,24,True
2021,observed,full,observed_both_rep01,201,0.7988480420792936,0.7988576497522816,3.589100574251634,0.7179676979152299,0.6389407436520682,3.7111698677434743,0.8604637910157219,24,True
2021,observed,full,observed_both_rep02,201,0.8669587452702665,0.8669588315975532,4.355478584812668,0.7791824499050162,0.5917189784980655,4.611325299341495,0.9209058487819989,22,True
2021,observed,full,observed_both_rep03,201,0.7990298479080357,0.7990351026965387,3.262910520134545,0.7181310965911405,0.7233864573264597,2.907505385367274,0.7682847425562385,24,True
2021,observed,full,observed_both_rep04,201,0.8454337443766271,0.8454612198623738,3.885685329315921,0.7598367739752058,0.6498144860081363,3.493412578788229,0.8546126817244992,24,True
2021,observed,full,observed_both_rep05,201,0.8052208382414382,0.805220857565121,3.3471102153414627,0.7236952725587236,0.707783416192548,3.162191149933361,0.7862235243987434,22,True
2021,observed,full,observed_both_rep06,201,0.8251164640429874,0.8251166390257239,3.4902282040487216,0.7415765414645605,0.86170349429236,2.605140868372896,0.5802042713077084,22,True
2021,observed,full,observed_both_rep07,201,0.8642046961668849,0.8642159001486514,4.357026313351065,0.776707237861492,0.6506350492268599,3.7819792818345466,0.8565525012403881,30,True
2021,observed,full,observed_both_rep08,201,0.7962394311939135,0.7962523313945098,3.2827252007968384,0.7156231990199731,0.5096529989853286,4.171481467108733,0.9843977069952812,22,True
2021,observed,full,observed_both_rep09,201,0.8394780899214526,0.8394869905657321,3.2175407699082488,0.7544841070178825,0.8096973791045305,2.900271959637913,0.6558990783967601,22,True
2021,observed,full,observed_both_wide_mean,201,0.7059890011742972,0.7059925529738983,3.4021482679062975,0.6345102838422806,0.6108862814633216,3.909069954085006,0.8813277351297564,25,True
2021,observed,full,observed_first_mean,201,0.8039416785627551,0.8039478521205365,3.2177049581131794,0.7225456229615617,0.7929530060449915,2.5403819522731506,0.6824782627668751,22,True
2021,observed,full,observed_first_rep00,201,0.9973769599551783,0.9973805627224512,5.710558551233881,0.8963963134075394,0.9716722881250899,1.242874400199037,0.2759810949986497,24,True
2021,observed,full,observed_first_rep01,201,0.8548230988143768,0.8548231511168068,4.251722940462136,0.7682754917731924,0.8967769076027553,2.249742417771828,0.5126965224221802,22,True
2021,observed,full,observed_first_rep02,201,0.9182024960809669,0.9182043605871842,3.7762498012509464,0.825237964676433,0.8673052133738793,2.247902642179586,0.5558672873204619,22,True
2021,observed,full,observed_first_rep03,201,0.8077413035292971,0.8077446219478135,3.3817672192232338,0.7259605502649681,0.776908032775372,2.6817370654383827,0.70286792528088,24,True
2021,observed,full,observed_first_rep04,201,0.8451910985948259,0.8451947540407191,3.9972325026134268,0.759618695161474,0.7675954050626393,3.2082108277126626,0.7132304862332851,24,True
2021,observed,full,observed_first_rep05,201,0.8211119064485445,0.8211130311718708,3.7220956536535645,0.7379774301870671,0.8660064800366203,2.189683822830459,0.5743436273834247,22,True
2021,observed,full,observed_first_rep06,201,0.8579597174805665,0.8579604923874526,3.8112599031477448,0.7710945396576193,0.9261036003493409,1.8119859442731978,0.4538602084258806,22,True
2021,observed,full,observed_first_rep07,201,0.894937356225704,0.894938376454943,5.329648520669334,0.8043283322761561,0.748256833344245,3.524639281910247,0.7408014944749293,24,True
2021,observed,full,observed_first_rep08,201,0.799093268346823,0.7991059798887855,3.184019023234391,0.7181880959502657,0.6476084286355704,3.3259818672657837,0.851492074282769,24,True
2021,observed,full,observed_first_rep09,201,0.8893547265792874,0.8893577720423168,3.6699537575201964,0.7993109227759482,0.8847374849874573,2.0137796832812174,0.5272834778808471,22,True
2021,observed,full,observed_original,201,1.1126517869799948,1.1126625230608427,6.8274451089122685,1.0,0.9999999999999998,0.0,0.0,22,True
