scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,15,50,0.05,15,20,0.0001,0.001,True,,402,1671.9069213693567,1671.9069219304768,5.611200322164223e-07,1.395820975662742e-09,False,False,True
2021_10pct,15,50,0.05,20,25,0.0001,0.001,True,,402,1671.9069219304768,1671.9069208095118,-1.1209649528609589e-06,-2.788470031992435e-09,False,False,True
2021_10pct,15,70,0.07,15,20,0.0001,0.001,True,,400,1647.2203154105484,1647.220316627713,1.217164481204236e-06,3.0429112030105898e-09,False,False,True
2021_10pct,15,70,0.07,20,25,0.0001,0.001,True,,400,1647.220316627713,1647.2203161563518,-4.713610906037502e-07,-1.1784027265093755e-09,False,False,True
2021_10pct,15,90,0.09,15,20,0.0001,0.001,True,,398,1638.7575772783598,1638.7595047413006,0.0019274629407846078,4.84287171051409e-06,False,False,True
2021_10pct,15,90,0.09,20,25,0.0001,0.001,True,,398,1638.7595047413006,1638.7595045739054,-1.6739522834541276e-07,-4.205910259934994e-10,False,False,True
2021_10pct,15,110,0.11,15,20,0.0001,0.001,True,,396,1624.7359013966147,1625.526988395769,0.7910869991542313,0.001997694442308665,False,False,True
2021_10pct,15,110,0.11,20,25,0.0001,0.001,True,,396,1625.526988395769,1625.5269875450144,-8.507545317115728e-07,-2.1483700295746786e-09,False,False,True
2021_10pct,15,130,0.13,15,20,0.0001,0.001,True,,394,1618.3881527714739,1619.7693729390598,1.3812201675859797,0.0035056349431116236,False,False,True
2021_10pct,15,130,0.13,20,25,0.0001,0.001,True,,394,1619.7693729390598,1619.7693743114578,1.372397946397541e-06,3.483243518775485e-09,False,False,True
2021_10pct,15,150,0.15,15,20,0.0001,0.001,True,,390,1600.5675043597764,1602.42070641849,1.8532020587135776,0.004751800150547635,False,False,True
2021_10pct,15,150,0.15,20,25,0.0001,0.001,True,,390,1602.42070641849,1602.4207046977142,-1.7207757991855033e-06,-4.412245638937188e-09,False,False,True
2021_10pct,15,170,0.17,15,20,0.0001,0.001,True,,386,1599.6600938701154,1601.4513620859325,1.7912682158171265,0.004640591232686856,False,False,True
2021_10pct,15,170,0.17,20,25,0.0001,0.001,True,,386,1601.4513620859325,1601.4513613405247,-7.454077604052145e-07,-1.931108187578276e-09,False,False,True
2021_10pct,15,190,0.19,15,20,0.0001,0.001,True,,382,1594.2025693487117,1595.2266528750047,1.0240835262929977,0.0026808469274685804,False,False,True
2021_10pct,15,190,0.19,20,25,0.0001,0.001,True,,382,1595.2266528750047,1595.2266543488981,1.473893462389242e-06,3.858359849186497e-09,False,False,True
2021_10pct,15,210,0.21,15,20,0.0001,0.001,True,,378,1576.1088097839931,1576.4095826464002,0.3007728624070296,0.0007956954031932,False,False,True
2021_10pct,15,210,0.21,20,25,0.0001,0.001,True,,378,1576.4095826464002,1576.4095821887129,-4.576872925099451e-07,-1.2108129431480029e-09,False,False,True
2021_10pct,15,230,0.23,15,20,0.0001,0.001,True,,372,1568.5529718978723,1568.5545490689306,0.0015771710582157539,4.2397071457412735e-06,False,False,True
2021_10pct,15,230,0.23,20,25,0.0001,0.001,True,,372,1568.5545490689306,1568.5545505810223,1.512091785116354e-06,4.064762863216005e-09,False,False,True
2021_10pct,15,250,0.25,15,20,0.0001,0.001,True,,366,1561.6305570486008,1561.6305552559413,-1.7926595319295302e-06,-4.897976863195438e-09,False,False,True
2021_10pct,15,250,0.25,20,25,0.0001,0.001,True,,366,1561.6305552559413,1561.6305551474331,-1.0850817488972098e-07,-2.9647042319595894e-10,False,False,True
