scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2016_full,20,0.044,0.0,0.0,reference_bonly,0,3479581993,12,True,False,,2259.67848301579,0.1751864883339949,33.88109170773672,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,20315.262527920793,20274.07514609638,27222.251787685884,1.339990155198452,1.339990155198452,-81950960.7575118,34,860384693.6149194,1136475306.882552,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",678,31,647,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,2049389a607b06b6a0ba73e9220dd435ffb929c0e55451131866bb6717b9eece,False,False,False,False,True,-0.012511449889576805,-5.880900164490115e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,20315.262527920793,matched_refit_bonly_multistart_v1,3,2.3953227688121818e-05,0.0,1.7875674381036295e-05,54336.99595296877,4.7811857964621996e-05,2.6746883471621077,2.6746883471621077,0.09012427279726754,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.339990155198452,0.0,0.34234074659774766,4.564543287969968,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,20,0.044,2.0,40630.52505584159,injected_refit,0,426791734,12,True,False,,2259.682995886162,0.17554398145949848,33.83991797530517,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,20285.676722118475,20315.262527920793,64224.715553359456,3.166012967333354,1.1630960515008089,-82430158.1887372,34,860384693.6149194,1136475306.882552,0,,678,31,647,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,363920201c6e9ea6f9d7b77034d9699573e6fe57e8c93b762e89fd49cdd25fb9,False,False,False,False,True,-0.012827873310225803,-6.0632294726340345e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,20315.262527920793,matched_refit_bonly_multistart_v1,3,5.6512196230231605e-05,3.575134876207259e-05,1.7849641430189807e-05,90230.79065522453,7.939529359659844e-05,4.441527178455782,2.4415271784557824,0.0007727195204343306,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.1660129673333541,0.0,0.34303934193265234,4.573857892435364,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,341112252.0,0.0,2259.67848301579,0.1751864883339949,33.88109170773672,40111.0,39059.0,1052.0,c43ae49c45abe1e48528d80dab8b4c4d4b504584354ceeb68ed74fbefc4a9d8a
2016_full,20,0.044,5.0,101576.31263960397,injected_refit,0,2503698402,12,True,False,,2259.8260546954352,0.1763146499935408,33.75426425397225,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,20163.50635332584,20315.262527920793,127430.56466679291,6.3198613591219,1.2822299640818395,-83164279.45785321,34,860384693.6149194,1136475306.882552,0,,678,31,647,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,937426d8389d16e0739fe8c03a79262a6654aff3537736cc7403ac614bde1799,False,False,False,False,True,-0.009935829162891947,-4.770980270616725e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,20315.262527920793,matched_refit_bonly_multistart_v1,3,0.00011212787809384592,8.937837190518148e-05,1.774214206962054e-05,153271.1378339312,0.00013486534806846524,7.544629936397777,2.5446299363977762,1.3089903553828422e-10,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.3198613591218997,0.0,0.34454534415823745,4.593937922109832,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3745549731.0,0.0,2259.67848301579,0.1751864883339949,33.88109170773672,101540.0,98858.0,2682.0,2b69819728d9a1ccb6595f9eb0b4be19f212bca9e43840508856ae93974ade11
2016_full,20,0.049,0.0,0.0,reference_bonly,2,419565966,12,True,False,,2242.997321549695,0.19149347506348519,33.17186435154947,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16779.027877057175,16758.664585565162,49024.17672670698,2.9217531007109327,2.9217531007109327,-128870272.15881298,38,1182038266.5211453,1738770519.3064365,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",674,49,625,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,181d02500e80f98b6cdc3e5b1672d5b60f61c66f0f5ce7481302496eec96e60a,False,False,False,False,True,-0.020040723576000737,-1.4630809501445312e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,16779.027877057175,matched_refit_bonly_multistart_v1,2,2.8194736558025968e-05,0.0,9.649938097495475e-06,70544.01573540775,4.057120531555047e-05,4.204296950472691,4.204296950472691,0.0017403367054495355,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.9217531007109327,0.0,0.38254130475716974,5.100550730095597,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,20,0.049,2.0,33558.05575411435,injected_refit,3,1475131990,12,True,False,,2242.8632644017075,0.19163123879444643,33.14014763281238,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16778.069179695533,16779.027877057175,82543.52427323247,4.919727257599159,2.919612977779309,-129278887.36947599,38,1182038266.5211453,1738770519.3064365,0,,674,49,625,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,748dc386dd4ff0d4a8093e01b19aa06e3a0629c61792dcc87f563f7f6b065315,False,False,False,False,True,-0.02172025495325397,-1.588875172391776e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,5,pass_trigger_replicated_after5,reference_relative_length,True,16779.027877057175,matched_refit_bonly_multistart_v1,2,4.7472350926537194e-05,1.929987619499095e-05,9.649386732406755e-06,104045.48927412898,5.98385400021797e-05,6.200924751808519,4.200924751808519,4.333244561113455e-07,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.919727257599159,0.0,0.3828165116140752,5.104220154854336,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1667400524.0,2.0,2242.997321549695,0.19149347506348519,33.17186435154947,33211.0,32440.0,771.0,ee087541f65d58e0b0b7221cb9f932d7a4a4d159996bb21b1fefb46afcaa79ca
2016_full,20,0.049,5.0,83895.13938528587,injected_refit,0,3192994017,12,True,False,,2242.901525632373,0.1916996687860176,33.12211180593459,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16805.247064342646,16779.027877057175,131842.234962906,7.845301795214228,2.853102688347511,-129901723.99960911,38,1182038266.5211453,1738770519.3064365,0,,674,49,625,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,9140aa5022fcc4e98dc08dae6551342d2b797216d8fa301be22661ab076c168b,False,False,False,False,True,-0.017495585933221064,-1.2788179972392603e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16779.027877057175,matched_refit_bonly_multistart_v1,2,7.582497718876405e-05,4.824969048747738e-05,9.665017250836498e-06,153379.02562978392,8.821119516735537e-05,9.141115132152974,4.141115132152973,2.159567567060791e-15,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.845301795214228,0.0,0.3829532123463142,5.106042831284189,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2067668678.0,2.0,2242.997321549695,0.19149347506348519,33.17186435154947,83801.0,81870.0,1931.0,a47e8771cbd4eb9661a2f8eb3170d74e661807a9fbc4cc2c0ef7d8b534da738d
2016_full,20,0.054,0.0,0.0,reference_bonly,1,1530849229,12,True,False,,2228.8056059189394,0.1894667941686603,33.05884266567743,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17460.55173920609,17484.54287413479,-50156.535977824264,-2.8725630625521585,-2.8725630625521585,-157427982.53009966,40,1351107454.9512763,2190273264.0248055,0,,672,68,604,0.032,0.21,0.0002500000000000002,0,703.0,354619.0,9f73011277172dff8d58d62ab327580f8a24f75cc4cbca3d567ff601fa0b2de2,False,False,False,False,True,-0.03581173702492148,-3.2817330517925655e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,17460.55173920609,matched_refit_bonly_multistart_v1,3,-2.2899670466532356e-05,0.0,7.971859961948722e-06,16621.466056697085,7.588763616715929e-06,0.9519439193536529,0.9519439193536529,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.8725630625521585,0.0,0.3848037237250871,5.130716316334494,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,20,0.054,2.0,34921.10347841218,injected_refit,0,457615497,12,True,False,,2229.048987154759,0.1892793981897242,33.078663402862304,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17528.694265799175,17460.55173920609,-16153.58637487383,-0.9215510368271775,-2.9137760679036746,-157860443.04543275,40,1351107454.9512763,2190273264.0248055,0,,672,68,604,0.032,0.21,0.0002500000000000002,0,703.0,354663.0,07ab52898b7a8e8ba63924882f79fd8033317282e5fe2a71688af74ea98d146d,False,False,False,False,True,-0.03801024218258227,-3.458378505696048e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17460.55173920609,matched_refit_bonly_multistart_v1,3,-7.375146581112121e-06,1.5943719923897443e-05,8.002971388870798e-06,22188.588140808573,1.0130511340870424e-05,1.270783906042677,-0.7292160939573229,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.9215510368271778,0.0,0.38442312579064625,5.125641677208616,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2987482824.0,1.0,2228.8056059189394,0.1894667941686603,33.05884266567743,34911.0,33967.0,944.0,8ac0444d3da82fb451bec4ba1d41a0eb785cb3a7481a7a933066bfff6af4888d
2016_full,20,0.054,5.0,87302.75869603045,injected_refit,0,2880241962,12,True,False,,2229.67182290861,0.1889889748710826,33.12419156238827,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17637.469171780536,17460.55173920609,34710.59042678122,1.9680028970549361,-2.981843242759298,-158510428.92153913,40,1351107454.9512763,2190273264.0248055,0,,672,68,604,0.032,0.21,0.0002500000000000002,0,703.0,354720.0,da94afab06e89edd8af116d8481ef5f88a688a2919c11f0704d0a45334798b71,False,False,False,False,True,-0.03335766314475729,-3.000574131489238e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17460.55173920609,matched_refit_bonly_multistart_v1,3,1.5847607235545432e-05,3.985929980974361e-05,8.052634098893327e-06,57562.72396277041,2.6281069539694886e-05,3.2967299557618515,-1.7032700442381483,0.024533852188376132,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.0319971029450636,0.0,0.3838332811428796,5.117777081905061,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2042887006.0,1.0,2228.8056059189394,0.1894667941686603,33.05884266567743,87416.0,85004.0,2412.0,65686a1e0e60abee398ec1ba8f30b14729cfd91e0f89c3bae23856aad339fe00
2016_full,20,0.059,0.0,0.0,reference_bonly,1,3779082757,12,True,False,,2201.4330725856,0.27170869269934766,34.308522754020395,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,9493.436696709288,9503.74049647506,-34199.001614980334,-3.6023837001867554,-3.6023837001867554,-181272415.02377254,44,1407630893.4795542,2493190441.635993,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",668,86,582,0.032,0.21,0.0002500000000000002,0,703.0,347350.0,24d63fa37107c91f159955ef0ad45f88d78ffb1169cd5f8aae79a31bb2836d37,False,False,False,False,True,-0.04262453657555299,-2.2106506675148115e-07,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,9493.436696709288,matched_refit_bonly_multistart_v1,3,-1.3716963230670609e-05,0.0,3.80774630696877e-06,8446.52200717623,3.3878366714873787e-06,0.8897222657105882,0.8897222657105882,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.6023837001867554,0.0,0.5584583348509673,7.44611113134623,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
