model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,optimizer_selection_pull_blind,selected_extraction_upper_factor,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,optimizer_trigger_reasons
regional_blend,2021_10pct_x10,5,0.065,0.0,0.0,reference_bonly,0,980697436,12,True,False,,1995.6165877537244,0.1769099556991526,58.007416639776935,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45717.32944514979,45720.97044800579,-89551.58054357856,-1.958810403635228,-1.958810403635228,-2321426051.305239,16,15495404006.490278,31016753495.98067,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,f96745a25a719cee0dc22b1591e483957d624d40d217936f6ad11a825c1f5874,False,False,False,False,True,-11.42917436535522,-1.827044991569248e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct_x10,5,0.065,1.0,45716.949639869374,injected_refit,0,2876972511,12,True,False,,1995.6955670537793,0.17693360574529576,58.02456711892929,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45712.593349215844,45716.949639869374,-44965.192711747404,-0.983650005770647,-1.9837453031566488,-2322141240.587121,16,15495404006.490278,31016753495.98067,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,e1b59fa82e98173776252cc731cc5cd7c7c0258d6cb6cf87b642d5d203861610,False,False,False,False,True,-16.207226238950835,-2.5922110773162006e-07,True,25.0,2809201601.0,1.0,1995.6165957836258,0.17691137112137031,58.01554624454056,45294.0,44465.0,829.0,cb016c534c57504330ede038b1d0cb6410cda6d977dc0dbd288ce11b5f18cdfc,
regional_blend,2021_10pct_x10,5,0.065,3.0,137150.8489196081,injected_refit,0,4005090633,12,True,False,,1995.8301261030977,0.17697426100978564,58.054243853083605,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45707.02879107763,45716.949639869374,44153.00214927086,0.9660002699166889,-2.034650889153643,-2323591958.0448046,16,15495404006.490278,31016753495.98067,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,37f51c45be25246afc0b726b0683b55d16efd1b227a68729373d31121a57c274,False,False,False,False,True,-15.378466190829478,-2.461764871201546e-07,True,25.0,3322320583.0,1.0,1995.6165957836258,0.17691137112137031,58.01554624454056,137252.0,134657.0,2595.0,6c4843600acb52f094777168e6ad05b14e442456fe98f143cac84b3ba15a3319,
regional_blend,2021_10pct_x10,5,0.065,5.0,228584.74819934688,injected_refit,0,883376424,12,True,False,,1995.9735088757536,0.17699995524227294,58.070782458248736,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45707.67980505652,45716.949639869374,137140.56807295064,3.000383494805596,-2.000630539909401,-2325040185.4107704,16,15495404006.490278,31016753495.98067,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,116368cd08a922654f765ba6471a10ccf52ba076550f246b34489e75e946e87a,False,False,False,False,True,-15.44166126490262,-2.4730458566140796e-07,True,25.0,1649492780.0,1.0,1995.6165957836258,0.17691137112137031,58.01554624454056,228901.0,224692.0,4209.0,792e84bd83fa58b9857340a43b9d89fdd9a451501243abcc4bbf3b20b977ca9f,
regional_blend,2021_10pct_x10,5,0.09,0.0,0.0,reference_bonly,0,348842440,12,True,False,,1972.5622127080633,0.1755118435251965,57.629890230024785,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,33841.762483116756,33845.19975262018,-67147.84791435722,-1.9841711242981646,-1.9841711242981646,-2923960606.2247906,18,17134467511.579325,47489019164.05959,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,83a23efcfaf7c0f24a3ecf1c9518fb8a6024df485267c011670dd2f53232ac3b,False,False,False,False,True,-24.4622966121183,-1.3923216352114743e-06,True,25.0,,,,,,,,,,
regional_blend,2021_10pct_x10,5,0.09,1.0,33841.303119438104,injected_refit,0,3453031657,12,True,False,,1972.596242035091,0.17548911067779346,57.656739281083844,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,33851.0228127281,33841.303119438104,-34477.31716969855,-1.018501489908747,-2.018214358457985,-2924497940.6613617,18,17134467511.579325,47489019164.05959,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,06de49c6795710c57d4e99b45b21b387f1c7c1bcc9ca3e021dc232851cc1504f,False,False,False,False,True,-18.053521974121946,-1.0268566901399223e-06,True,25.0,3048496728.0,1.0,1972.562218706239,0.17551782197018892,57.6918903980203,33887.0,33197.0,690.0,8a568d596ecde62f58a9b4ebceccc7808b8a4a4a488e81e1afbd0136c19104c1,
regional_blend,2021_10pct_x10,5,0.09,3.0,101523.90935831431,injected_refit,0,150702173,12,True,False,,1329.4255225577676,0.13914904567557138,1.0,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,41956.4132922692,33841.303119438104,78184.33530933275,1.8634656581509752,-0.5562814410850049,-2925570385.2575135,18,17134467511.579325,47489019164.05959,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,e836228eb7025e5d09142ca5c6f4d61e3369c06fce939da88df30dc6a0019fb8,False,False,False,False,True,-0.3408408005543082,-1.0184007030673451e-08,True,25.0,845636508.0,1.0,1972.562218706239,0.17551782197018892,57.6918903980203,101527.0,99451.0,2076.0,fc91034ce056300fa8d4582066dab30acb47f3e203e30a77ff474fdd43a27cbb,exact_start_signature;reference_relative_lml;reference_relative_length;reference_relative_constant
regional_blend,2021_10pct_x10,5,0.09,5.0,169206.51559719053,injected_refit,0,2457814892,12,True,False,,1972.6950924901976,0.17539006948199312,57.68333353205973,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,33888.53874291189,33841.303119438104,96644.56759450142,2.8518363783010723,-2.1411943593426885,-2926645482.9502363,18,17134467511.579325,47489019164.05959,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,8df69571843460acbda959a40efbc5163c98d380a91d55c9f1aaa144fc5e6be1,False,False,False,False,True,-17.46657090180016,-9.90716801033596e-07,True,25.0,3667198040.0,1.0,1972.562218706239,0.17551782197018892,57.6918903980203,169279.0,165868.0,3411.0,ebf1e5cdea6d25db90dc442ac3b2d43f5d0c58f165937a3cfb65d9523ef40844,
regional_blend,2021_10pct_x10,5,0.12,0.0,0.0,reference_bonly,0,2871353005,12,True,False,,1962.7829815640262,0.18688067251176918,58.63096440245879,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,22585.742269127866,22595.4966514046,-81268.9106025451,-3.5982395280242985,-3.5982395280242985,-2007845122.0515401,22,9948601756.739098,36764051886.41766,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,c84aa13d656851ce36fd8bdda2c8f19a302581b7876ae8f52184c9800fa06155,False,False,False,False,True,-7.804206637639278,-1.8795925731322418e-06,True,25.0,,,,,,,,,,
regional_blend,2021_10pct_x10,5,0.12,1.0,22585.388495988256,injected_refit,0,3726515192,12,True,False,,1962.8300779802757,0.18684044955781148,58.61934708135971,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,22592.333436489243,22585.388495988256,-59099.76889217887,-2.615921416807964,-3.6156140142760163,-2008191373.847911,22,9948601756.739098,36764051886.41766,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",394,117,277,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,172a329e5abe2808308255e9adee8bff4932b9762bc73a93da93ced00517cbbd,False,False,False,False,True,-9.854445906631048,-2.3714162523848265e-06,True,25.0,1813590225.0,2.0,1962.7829940564638,0.1868820220917637,58.611636739820945,22521.0,22138.0,383.0,06761b34ca5ab7eff062ea17b854e26fa5bde1a9e33b2285c1257a2dda17721a,
regional_blend,2021_10pct_x10,5,0.12,3.0,67756.16548796477,injected_refit,0,914970133,12,True,False,,1962.9825779320477,0.18675978070240368,58.65417940780764,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,22606.13757478993,22585.388495988256,-15684.59274121678,-0.6938201047979127,-3.691066550096271,-2008881587.2973688,22,9948601756.739098,36764051886.41766,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",394,117,277,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,173cb259b0ca488112aa987c87556c420f37d71a5c8364841fbeed94def62d0d,False,False,False,False,True,-8.022484790310866,-1.9271849722671704e-06,True,25.0,261436820.0,2.0,1962.7829940564638,0.1868820220917637,58.611636739820945,67525.0,66265.0,1260.0,22f881369b2ad7165b0ff82a38767d62ee12ebc0f8474e482f1c116aa71b2152,
regional_blend,2021_10pct_x10,5,0.12,5.0,112926.94247994128,injected_refit,0,223275256,12,True,False,,1963.0384447665047,0.18670405300133736,58.66908055039075,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,22616.547547704515,22585.388495988256,28843.68857887474,1.2753356151302702,-3.7177758331023716,-2009582604.6571312,22,9948601756.739098,36764051886.41766,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,5fd879fd17c218b0382bd3fdd8e80b7c6df672f91065a5ccf6a43d29ff7d0d6a,False,False,False,False,True,-8.258619233746268,-1.9815146916936595e-06,True,25.0,3622518764.0,2.0,1962.7829940564638,0.1868820220917637,58.611636739820945,113119.0,111083.0,2036.0,cca169216140e3905a065c6b1b9ef8edd0b3404294c22c41ff746fdd949ae3f1,
regional_blend,2021_10pct_x10,5,0.18,0.0,0.0,reference_bonly,0,962671514,12,True,False,,1929.7308859412192,0.19964502222606326,59.63561644781406,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,11798.853578405888,11794.444007567015,20422.137903005172,1.7308578132015733,1.7308578132015733,-568949113.5061218,32,2152302049.443788,11930421905.881542,0,,384,208,176,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,82262e80df573776dfd0cf019f458340a25edad41acf09717eb88139acfff7c8,False,False,False,False,True,-0.4671905806723423,-1.0991506835210453e-06,True,25.0,,,,,,,,,,
regional_blend,2021_10pct_x10,5,0.18,1.0,11798.836124150062,injected_refit,0,1821808641,12,True,False,,1929.7134161088866,0.199642408147059,59.64862536545449,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,11800.387191219841,11798.836124150062,31850.272128485332,2.699087039464582,1.699218481513444,-569111709.3997283,32,2152302049.443788,11930421905.881542,0,,384,208,176,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,c99f5ae4f8e0f40593ab161a477eef36aa3d13d25d3a399cac7123cffbbbd456,False,False,False,False,True,-0.44029730455713706,-1.0357750546433114e-06,True,25.0,2428667253.0,1.0,1929.7308989514554,0.1996449927039765,59.63381398225418,11780.0,11528.0,252.0,273c372828163a8c50b6ecab325bdb07218e274629bf5243eec31de885dc449d,
regional_blend,2021_10pct_x10,5,0.18,3.0,35396.50837245019,injected_refit,0,3541560117,12,True,False,,1484.7874026823688,0.3555753877990952,57662.06819290698,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,9098.20839062484,11798.836124150062,3619.044152155163,0.39777547367285754,-3.4927166817853723,-569435547.1782767,32,2152302049.443788,11930421905.881542,0,,384,208,176,0.04,0.3,0.0006250000000000006,0,42184.0,11547471.0,f5d9f312188f40e3fbf4f39c53114a69bf45bbc794325262c2bf66d6fce8a4ca,False,False,False,False,True,-537.0590466638984,-0.003579634965516318,True,25.0,2518510990.0,1.0,1929.7308989514554,0.1996449927039765,59.63381398225418,35274.0,34492.0,782.0,74af2df1c8740093fcb71113c77741a43f74112e2945cc846c11af6ac355de6e,reference_relative_lml;reference_relative_length;reference_relative_constant
