dataset,mass_GeV,mass_MeV,provenance_class,archived_constant,archived_length,archived_lml,archived_length_lower,archived_length_upper,archived_n_train,geometry_closure_pass,selected_source,selected_source_sha256,selected_source_hash_ok,row_source,archived_branch_multiplicity,archived_interpolated,n_train,n_train_low,n_train_high,train_centers_sha256,train_counts_sha256,query_centers_sha256,fixed_lml,recorded_lml_difference,analytic_lml_difference,gradient_constant_log,gradient_length_log,gradient_infinity,prediction_closure_pass,prediction_mean_max_abs_difference,prediction_covariance_max_abs_difference,prediction_mean_sha256,prediction_covariance_sha256,polish_success,polish_status,polish_message,polish_warning_count,polish_lml_improvement,polish_constant_relative_movement,polish_length_relative_movement,coordinates_interior,length_lower,length_upper,covariance_ok,minimum_eigenvalue,maximum_diagonal,median_diagonal,jitter_relative_median_diagonal,nlpd_per_bin,mahalanobis_per_bin,poisson_deviance_per_bin,max_abs_marginal_standardized_residual,fixed_certificate_pass,source_count,reproducing_source_count,selected_matches_source_max,sources_json,source_reproduction_pass,archive_reuse_pass
2016,0.049,49,raw_single_source,84.07677574689036,0.3902961002405272,2321.810045002921,0.0375436860050397,0.5005824800671963,682,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,682,57,625,b4add5430ec0ddfe901c6a1e95e76ca9de3a2c5bdac3f1a6514c6fd6c11406ed,a7be7442f8ba4658fdcf3be42b6ec3187c366b70d6d1c258808847c6c121723a,e946329f230d6af0be15c4547a4c9f30198c073d754b8592cfbf016fce9c0dc2,2321.810042548126,-2.454794866935117e-06,0.0,0.0027588294711649195,-0.03029553827809966,0.03029553827809966,True,6.693881005048752e-10,3.694822225952521e-13,790f38507868e832c599abacd5970f6b1c037e4eb6561c56945808898dfb2f21,60c60f8afd85efa784499ebabf945557c384cc2a96e4fc88cf0575f937414d21,False,2,ABNORMAL_TERMINATION_IN_LNSRCH,0,4.431704383023316e-06,6.55674570774844e-06,6.440408723074888e-05,True,0.03754368600503982,0.5005824800671976,True,227011.84349965974,393420.61680958,378787.83717593376,0.0,,,,,False,1,1,True,,False,False
2016,0.05,50,raw_single_source,83.3152581432766,0.3888499965068229,2320.4657253828077,0.0374044695676911,0.4987262609025489,682,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,682,61,621,a94621cfd5589e3c8edd0ad526cee9f67645bf39b9e266e1f0a1b7524482f200,f71da3965b3ad70cb64cfdfe36b10aef435f88a1432342e79e6d79b0f536c32f,49db128dfe9781421a5d820ea2aefe93df75f77fd7903e2a9b0abbad073c6ed4,2320.465724099539,-1.2832688298658468e-06,0.0,-0.0006387237528290612,0.003348999475399231,0.003348999475399231,True,9.313225746154785e-10,3.979039320256561e-13,618d96c61eacbf4406dda896c6fc65eb6bf413d956f40dc181d813156dd1a83e,b33ce8323cb786606799f2613692fb83c3e2ca1c433027689e7897e3a74aadcb,False,2,ABNORMAL_TERMINATION_IN_LNSRCH,0,2.289154963364126e-06,1.2227964403252574e-06,6.411473271409362e-06,True,0.037404469567691334,0.49872626090255107,True,245674.2357201988,399466.97571475897,385157.851894362,0.0,,,,,False,1,1,True,,False,False
2016,0.051,51,raw_single_source,81.98196488228507,0.3864504236338824,2320.055749898836,0.037273632876924,0.4969817716923206,682,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,682,65,617,445bb37e58d5b7141377cfc8b74141d46075576f136f939c2d524fb1895c5695,16dd29d9226a044661c50d5f7faaac3fb13db7a5037f855f61e8752bcf1275e1,b3198de369a0fc4a59f3f8b6c62cc5052ae80c1901e9107d8b02b6d859f630c6,2320.0557487513593,-1.1474767234176397e-06,0.0,-8.729522749945685e-05,0.0014161734943969717,0.0014161734943969717,True,8.440110832452774e-10,3.694822225952521e-13,284bbb08ec10cf8cb13f11daf3fcf3278302d3702f08f9cc26a5562bf840b03f,96b782615282a4b1a920573412734bb2e51c8a87ddd943119051041843c82cb5,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,8.823471944197081e-07,2.9607426058996982e-06,1.4610930299850552e-05,True,0.03727363287692394,0.49698177169231916,True,262666.2632308679,405202.6265185989,390422.4746008919,0.0,,,,,False,1,1,True,,False,False
2016,0.052,52,raw_single_source,75.70530452446044,0.3801777994084079,2312.872628740444,0.0371508189755485,0.495344253007314,680,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,680,68,612,5a7c2fb6ed038d4c4a11e853caf5185677ffc8162ce3828ef38af94296d6d509,715e141311e458fc10ce3478a9028eed2a6781be0970e9ad50b60af154f6a55a,16c92874b805fe125f07b134937b2459d8b3781c5880dc386f4cdbd6c6f2a962,2312.8726280861556,-6.542882147186901e-07,0.0,-0.0002799939387612027,0.007078492954403588,0.007078492954403588,True,5.529727786779404e-10,3.126388037344441e-13,d246a3233d2a9ac77baf2e3f536e9ca317d2cda4e0d708471c361bf9add02c32,d455fade8eb3e3db82252ad1c86bd09cb9e56d8d15c4f939f96c28b878990954,False,2,ABNORMAL_TERMINATION_IN_LNSRCH,0,1.0014387044066098e-06,8.349277835400524e-09,2.713538362420549e-07,True,0.037150818975548325,0.495344253007311,True,274382.470601604,422021.89068869746,402622.7207645986,0.0,,,,,False,1,1,True,,False,False
2016,0.053,53,raw_single_source,77.94741976665213,0.3843549532169107,2312.905724381352,0.0370356933638387,0.4938092448511835,680,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,680,72,608,338559496c9406dfb23247e293dfa4b1265c41d15f27d8372d95b521999dc9fc,714c6f8f42239ad0f777949a1466b0b80092588afab63a391b3be9ba8741c4ee,8b7faa512db0becbff980862ce27ed86f96e4f049bc7638e35d6e41f9b24d52d,2312.905723308555,-1.072796749213012e-06,0.0,0.0001405715422347527,-0.0021898799500324555,0.0021898799500324555,True,4.656612873077393e-10,3.979039320256561e-13,c195ee5176f3085d0e743db8beae3b06151970b5e90b989ce362eb20da9a559a,35512ff28209c5be7cbc4c4ae89a7af4f1aff1844186e5188e2440393f891ac1,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,2.618064172565937e-06,2.3301943195479603e-07,4.643467132713962e-06,True,0.03703569336383854,0.4938092448511805,True,288606.89427889924,420131.4058726054,402460.48915350053,0.0,,,,,False,1,1,True,,False,False
2016,0.054,54,raw_single_source,83.35764339574662,0.3863648220609795,2312.316868811394,0.0369279419260544,0.4923725590140595,680,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,680,76,604,1eec6b713a3bf9fe18d1a9bac02e94b38cd639afc96489c0598fb8a263d77b4e,610e8141e6423d49d88e61de9345db33d9b181fab8678cd52cb8f6dccaf03e32,d8e90be6777f1f97ce2b2b8a3c22f01c72064571c3a0d80a0469d700c08a058c,2312.316867515106,-1.2962882465217263e-06,0.0,6.550039888736335e-07,-1.4085446523730112e-05,1.4085446523730112e-05,True,5.820766091346741e-10,3.126388037344441e-13,2bf5a6cfe1ba40014e3e3444f251f23fd59079b5023bd7bca6019fdce659d623,36206f6735fe5a078b205e9bce07ab59fa4416ea7ae289e8111b5e75cbcf3707,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,2.127809239027556e-06,1.3026522527314097e-09,2.8013054571019808e-08,True,0.03692794192605453,0.4923725590140604,True,301021.8177923875,418240.2896644362,402727.2414999336,0.0,,,,,False,1,1,True,,False,False
2016,0.055,55,raw_single_source,85.55542767781435,0.3901069325772716,2302.9975325383116,0.0368272690826,0.4910302544346674,678,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,678,79,599,724861d68dc5ba32ecf6ff45f322595cb34465458db3d1a84011ee186b0e4493,21d1f284804bc0fcc51d06384227b9b00e0fe70818c518f6df59209cc9f98c33,fe572fe90f5e0b0328c7d550867f61157ab0997c11ac365b6018355b0d8c455f,2302.9975318911615,-6.471500455518253e-07,0.0,-1.1607417308068556e-05,-3.073262237287552e-05,3.073262237287552e-05,True,6.548361852765083e-10,3.694822225952521e-13,056be3a023913dcef98433919f7b814f71b9351286a1d264ad4cd6b69c051137,eaf68ec4326e7f630e2142c3f25d05b276a3b6fa6dca6039f6dcc9a9b4756024,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,3.705276867549401e-07,7.817497356405708e-10,2.0698153818650386e-09,True,0.036827269082600124,0.4910302544346683,True,309565.32432422147,424644.61280805274,407161.7343191713,0.0,,,,,True,1,1,True,,False,False
2016,0.056,56,raw_single_source,73.73518412411426,0.3772762191911787,2301.0917637475877,0.0367333961396986,0.4897786151959824,678,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,678,83,595,ee1d10df8c61e2805af2499df0876ab6758c227f356c381a71c6bd225a9b1869,d43ba89725aa32fb344c6ec7ce65d08d17055a4dad11d3ab60db35afd65f34e8,ac3c329bf14af3194e9981bb894e7caafcbb170637b8ceee65c6dc015271b400,2301.0917625821144,-1.1654733498289715e-06,0.0,-0.0006404642492157606,-0.0001035984709627076,0.0006404642492157606,True,6.402842700481415e-10,4.263256414560601e-13,5931ab56e8b45a55db068929eb680420faecf66c790b02f922f3819dbdf37f1a,a470cf68a32fdd25c29d49c0a3dc6f4cae6c89e317c0ce9bf3ba73aca7c25a33,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,9.222694643540308e-07,0.0001694670448547256,1.4459696645740442e-05,True,0.03673339613969882,0.4897786151959843,True,319273.43601570127,426737.8307164356,409113.31119234173,0.0,,,,,False,1,1,True,,False,False
2016,0.057,57,raw_single_source,83.16697449081893,0.3867087181087336,2295.417485681998,0.0366460598124025,0.4886141308320333,678,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,678,87,591,6d585852caef25b17dcf5dd8798c91c658733ccf8d0c2b5862310e645f29a7eb,21a24a507afae3c61eb67a6bddbe5385275d8ee0121e718d05f22dc3b59c8f04,c72ef6b4ba709098a1313f5aa1f37999057a3a0a6bee778ded2eb622f001e038,2295.4174840271016,-1.6548965504625812e-06,0.0,5.8569401285030976e-05,-0.0007072981881124805,0.0007072981881124805,True,5.529727786779404e-10,3.552713678800501e-13,7f74ee281cf78d2d745fde37baaf82b7db9e4477bb48b5d042680f2fd212dc12,f8dece3d0588d936e130041d467e9b05a16b79aa49e7cca52a7aa52163bc5ce0,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.927571247506421e-06,1.0184743881442358e-07,1.2298981237912939e-06,True,0.036646059812402286,0.4886141308320305,True,328103.92752171285,420793.78644689074,405767.2676636444,0.0,,,,,False,1,1,True,,False,False
2016,0.058,58,raw_single_source,82.69439947946563,0.3856590207652738,2281.80630384368,0.0365650109000733,0.487533478667645,676,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,676,90,586,573a80235dfa4f292c183edef7c9e61e852d8f1f104cf2cd1802751ea9ba0f31,fafc6556b3e813a5dc0f585970171591201d2613f113aec27cf4f9325e6810ea,290c13840553997fa330ff1eeb224867c178fbc41827d1ba5c6fadf33e9fabdf,2281.806301419075,-2.4246046450571157e-06,0.0,6.13259754581362e-06,-6.0439282705775526e-05,6.0439282705775526e-05,True,6.548361852765083e-10,3.410605131648481e-13,097a04273fc58ef9207ba83455ac3e7ec7bbcf5d37ea270fa279341f35796d3b,1d0159236f9b2a4311aebd29ef2b5e32ddf25d29cabbdb7b9c0a6850288a501b,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,2.890938958444167e-06,2.488899607641265e-08,9.247725899326041e-08,True,0.03656501090007315,0.48753347866764196,True,333728.65966406383,427352.3616384449,409900.26800578646,0.0,,,,,False,1,1,True,,False,False
2016,0.059,59,raw_single_source,84.44674721479986,0.3859419605875717,2277.408735141126,0.0364900130963024,0.4865335079506998,676,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,676,94,582,b2abc7ea6f7cb5738aee41c065eb712a5cc8e5390b6867d056f38302eb627bad,65532103ae3ff8439ff9f56d2336f04aea7a69c7fb16cd5eb48fd8f036bae378,cd18f6a907326cebde85401a56573c220ba7fdc843ded50ef41691170c239a80,2277.4087338803206,-1.2608052202267572e-06,0.0,-5.125629709808684e-05,0.0021068488962627395,0.0021068488962627395,True,5.711626727133989e-10,3.268496584496461e-13,06442d9dbd057bbfc34f8524083246cd4024b00de623dacb6efe87274291ec3d,49070a0946e38dcdd2d5ddc1c02c61c84e58fc403a6a96edeabed4c2776d4ef2,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.489177520852536e-06,4.6072177538051915e-09,1.89380853576028e-07,True,0.03649001309630273,0.48653350795070305,True,340218.94777034066,424478.8328135083,408041.6135104093,0.0,,,,,False,1,1,True,,False,False
2016,0.06,60,raw_single_source,79.71411199899043,0.3809009099150545,2277.667428484551,0.0364208419176208,0.4856112255682774,676,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,676,98,578,14bbbc97b27dbc5f301597f89874b24e8e70825231b6ae4d56974362950974de,cb5a535dae95057f3415c5fe57973b61da2d575d06aeb479e7155b7c12342408,56814328fe0fb5bf3b1d6eb01977cf78a0e39f605aa900283d801c3e8d1ae23c,2277.667428649533,1.6498233890160918e-07,0.0,-1.351248963049024e-05,0.00012706578087475105,0.00012706578087475105,True,5.802576197311282e-10,3.552713678800501e-13,93936a5f9a779c8e13e8235cd7e2d77415b2b7d5accc20dc4e394a562fc69e93,5d1512ec4ba3812771604e2bfaacbe8c6d617482ccaf8028ed08800a90483794,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.4946508599678054e-06,3.565455189510731e-15,3.177054885774091e-14,True,0.036420841917620905,0.48561122556827874,True,344167.39864551305,422957.46095972805,407055.96934411133,0.0,,,,,True,1,1,True,,False,False
2016,0.061,61,raw_single_source,82.59089691866951,0.3840557631572586,2269.2537945664653,0.0363572837374059,0.4847637831654126,674,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,674,101,573,90fe53dfd96939e44cb5f80626cd6f39aa351d54f523c018b981b97c050b6b33,8ac6c1ace2e2f85bb1dbac2e6d8dcd6d78a97bfca5f5914c8fba81f82dd77ede,777aa46d3be1e65ac40d140cb0cef600eae628159afb6209a64243e9a60082ed,2269.253793520611,-1.0458543329150416e-06,0.0,0.00037127739153533794,-0.016589844230578618,0.016589844230578618,True,4.3291947804391384e-10,3.268496584496461e-13,8341fafae3835f39c7d5582537ab06381d88717ab539881f909ed61456dc19c3,6d440cfe12bdca96e76ed78d325597636637bde347603ee8c1b645c8a8576cc8,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.593988145032199e-06,4.301580212040798e-15,1.2574919114394118e-14,True,0.03635728373740584,0.48476378316541124,True,339003.11472610146,424969.8802032131,407931.3763017132,0.0,,,,,False,1,1,True,,False,False
2016,0.062,62,raw_single_source,75.86646974308633,0.378533589027568,2271.025648709702,0.0362991349131418,0.483988465508558,674,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,674,105,569,1e0f411a3dff1c7f2778dd7de0b10b72f2a44d02f27b86c7fc67c8319812adba,31bad17ccf87112afc4c3d58d27695f2cf17adae1c8fbc911af0579aee681bc9,de65a25ba37c307561a77bc3608ba2fb881d5a72cf3cde658aacfdd72e57a108,2271.025650588515,1.8788127817970235e-06,0.0,0.00016926326664440389,-0.0026658628929293075,0.0026658628929293075,True,5.238689482212067e-10,3.836930773104541e-13,71799dded05097be5ceed1f86a597bfb14e9a2fc960bd165d40888654c0d6463,e78430aa25bbf5d9fe93e322157d61f8794e42fb33897d0d3d6d6b848c971be7,False,2,ABNORMAL_TERMINATION_IN_LNSRCH,0,7.35692992748227e-07,0.0,0.0,True,0.03629913491314158,0.48398846550855446,True,334491.8643081346,421231.12995090784,405241.13275620434,0.0,,,,,False,1,1,True,,False,False
2016,0.063,63,raw_single_source,72.89537618019764,0.3745270185750738,2267.3994797648097,0.0362462009966813,0.4832826799557512,674,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,674,109,565,3762893b7c2a18eae83ce2b43c741d431f6effba75c2692855346a5289229bbd,c7803b2ba8f2422cd21cc677b6cd036c7d8e1200c49ba19c4c83569804285db4,fb9e361576e3eae36e889f323612453f42b283d62d9454c1c34344ba15cfc416,2267.3994785724667,-1.1923430065508e-06,0.0,9.04205910847482e-05,-0.0017646393261179793,0.0017646393261179793,True,7.639755494892597e-10,3.694822225952521e-13,0f833da093600eead269273ef26cd8d705879990604e82a34debad238eddffb4,902b750feab4c0e9934a93336c99670c8998c6adc90a53ee716aef6ff23fb67a,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,2.0790075723198242e-06,1.4914896130243626e-07,2.9107724835964056e-06,True,0.036246200996681514,0.48328267995575347,True,329561.6918935508,416605.0406343383,401863.92878468405,0.0,,,,,False,1,1,True,,False,False
2016,0.064,64,raw_single_source,84.55559031789323,0.3871496952293941,2256.0309189005775,0.036198296018457,0.482643946912761,672,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,672,112,560,8366d56752f1102b38dafcca61ff8d6cb60f925d02eb4ce8a95fe57753ebbb67,f39e77fec63f515e188708edf268f4c9dbfa4459d71a01f235a7234eb4d8dbae,65cabe7f3fe0aacc8ee00befa4fb31d4b4be9824bac75ab6dd19ec1cf451929d,2256.030916831256,-2.0693214537459426e-06,0.0,-1.0521885182268079e-05,2.868392082991645e-05,2.868392082991645e-05,True,3.41970007866621e-10,3.126388037344441e-13,b290261df86b3d46a1238ce5da3a7901a3cf3a03ff3f7a9b1d7cc6367ba1b9ce,d572be8c208c8a9e90529b63e889740a5e1b6629bb8da0e9a523c809e6d12f86,False,2,ABNORMAL_TERMINATION_IN_LNSRCH,0,5.199708539294079e-07,4.051523738081931e-08,6.061272020114866e-08,True,0.03619829601845693,0.482643946912759,True,322559.1608025956,412511.73158457805,398087.28931884695,0.0,,,,,False,1,1,True,,False,False
2016,0.065,65,raw_single_source,100.87281396914724,0.4037156638852792,2261.8621282817467,0.0361552418376885,0.4820698911691803,672,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,672,116,556,97b128f3cf89f4620535cea3e8b5a447ad837038a764638b8e7dcda31162987a,21a0ef71774be0f2aadf575469f5963f020db141bcab954ec2f5ef093b06afbb,c0229c3196fbcd2766c0a08ac5dccdd5e258a9f7f7e73fa60a291e6627769723,2261.8621273769804,-9.047662388184108e-07,0.0,2.2624792442839696e-05,-6.610286733632141e-05,6.610286733632141e-05,True,3.601599019020796e-10,3.552713678800501e-13,cea9f92f428cb3d06b82148c562a05035650a5eac12c1c09a7e93d0eedbfaecd,c62cf5c9515c0d5c9375cc219ecc712fedfb2ae0cb4d2fa8637301dad03b54da,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.2329564924584702e-07,7.043946805899807e-16,1.7875079680123984e-15,True,0.036155241837688604,0.4820698911691814,True,316502.97568143293,400978.22463457333,389568.99880927603,0.0,,,,,True,1,1,True,,False,False
2016,0.066,66,raw_single_source,98.8900557748189,0.4012969764128137,2260.569493427385,0.0361168675516125,0.4815582340215005,672,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,672,120,552,8b072816418d1df9e4266c30f8594d578752e096161325b1dbc789dc16fe8c33,596c8f7b5f19fa4a541d9128e729e97bba12d79ca4e79d413d967633b24f422d,9a141fc8f06d1834e906f33d918e2d4e6c7d92d15cebc051de6ef9e18df6a123,2260.5694929195797,-5.078054527984932e-07,0.0,0.00016699271163571512,-0.0017999244329546093,0.0017999244329546093,True,5.675246939063072e-10,3.410605131648481e-13,87c59b38e199cef94040923875b30797eed2761263e5b019caf5c9b3ad17f81a,9d3275099589a2e32a469d430d548762ac78ca82fccf764cf7f32204add6adc7,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.8880846255342476e-06,3.766545465497735e-07,4.0597473068223755e-06,True,0.03611686755161243,0.48155823402149905,True,310537.9080261849,395532.43071519834,385559.9185217102,0.0,,,,,True,1,1,True,,False,False
2016,0.067,67,raw_single_source,89.63995379365667,0.3900884494265314,2249.209510827078,0.0360830089575712,0.4811067861009501,670,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,670,123,547,738386477d90ad8947d867c49d1c19da68726994a9ba45e8e4e70c7707dca8a9,001d6687eaa1a3720e9f673b18f608137d9be0adbf0f8b2899c55b1ea403fd1f,c0b9231ef92f79c921d2e726c0bc39e7642e6071a0dfa5dddd23af789f1860b2,2249.209510501879,-3.251989255659282e-07,0.0,0.00024402562237860423,0.010174643435113826,0.010174643435113826,True,6.984919309616089e-10,3.836930773104541e-13,8b89428adbcebf9b31425bef1f5c69c6c813c85b4b51d4575a21be440c468b0a,03e2491476fdd23a9ac3c584134c53f37b58310c76d425bdc492a881c6bbf2e4,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,1.8495493350201286e-06,1.64842194886458e-12,1.3730771775034617e-11,True,0.03608300895757104,0.48110678610094726,True,302607.0409880365,396991.7589133603,385846.2078678333,0.0,,,,,False,1,1,True,,False,False
2016,0.068,68,raw_single_source,88.42913659665524,0.3890129176675364,2250.5754867573933,0.0360535080625336,0.4807134408337816,670,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,1,False,670,127,543,423f4a47b8fef6250b4ae0c7847402661cff16db9066b944bbfacebb53ed0bb5,38e147671f5926d487370ed403f5b6269a8ea4f4fcbfb04b09764c90e98d2c0a,bd9c26d1ae51ce2b426e4ffbd4734d060caae92de72a9b681fbd22962772c856,2250.5754842338056,-2.523587681935169e-06,0.0,-0.00021547304881530145,0.001311064114599829,0.001311064114599829,True,8.440110832452774e-10,3.694822225952521e-13,7091f6ac75dbd955fd8dc6e40b5cb7f3128a8e1347f05dc56df4fe9117dbca6e,f7e733c4daee66299f7fbbbfff5d6529363a23f57b127fbece23baa86cb7ca94,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,2.225707248726394e-06,3.5859650959481077e-07,2.181911267272119e-06,True,0.03605350806253362,0.48071344083378165,True,296036.5091133527,390803.70879647444,380630.5440524892,0.0,,,,,False,1,1,True,,False,False
