model,source,mass_GeV,mass_MeV,z,sigmaA_diagonal_poisson,injected_amplitude,refit_absorption_fraction,z_times_abs_absorption,gap_projection_amplitude,gap_abs_shift_sigmaA,tangent_absorption_fraction,tangent_solver_absorption_spread,refit_best_basin_repeats,gap_best_basin_repeats,refit_optimizer_success,gap_optimizer_success,refit_constraints_feasible,gap_constraints_feasible,refit_failure,gap_failure
knot_spline,one_pct,0.2349999999999999,234.99999999999991,3.0,301.2110207946234,903.6330623838701,0.08228923438947305,0.24686770316841916,20.242010907814272,0.06720209258749536,0.08227631623930926,0.0,4,4,True,True,True,True,,
knot_spline,one_pct,0.2349999999999999,234.99999999999991,5.0,301.2110207946234,1506.055103973117,0.08229683979297651,0.4114841989648826,20.242010907814272,0.06720209258749536,0.08227631623930926,0.0,4,4,True,True,True,True,,
knot_spline,one_pct,0.2399999999999999,239.99999999999991,1.0,284.5327893652367,284.5327893652367,0.07193734477446416,0.07193734477446416,-4.2654892678985865,0.014991204625008081,0.07193272825540818,0.0,4,4,True,True,True,True,,
knot_spline,one_pct,0.2399999999999999,239.99999999999991,3.0,284.5327893652367,853.59836809571,0.07194317560426478,0.21582952681279433,-4.2654892678985865,0.014991204625008081,0.07193272825540818,0.0,4,4,True,True,True,True,,
knot_spline,one_pct,0.2399999999999999,239.99999999999991,5.0,284.5327893652367,1422.6639468261833,0.07194996379882322,0.3597498189941161,-4.2654892678985865,0.014991204625008081,0.07193272825540818,0.0,4,4,True,True,True,True,,
knot_spline,one_pct,0.2449999999999999,244.99999999999991,1.0,268.57182941992454,268.57182941992454,0.0626521648508642,0.0626521648508642,-0.44457866919127464,0.0016553436380557815,0.06264916605721856,0.0,3,4,True,True,True,True,,
knot_spline,one_pct,0.2449999999999999,244.99999999999991,3.0,268.57182941992454,805.7154882597736,0.06265782993900951,0.18797348981702852,-0.44457866919127464,0.0016553436380557815,0.06264916605721856,0.0,4,4,True,True,True,True,,
knot_spline,one_pct,0.2449999999999999,244.99999999999991,5.0,268.57182941992454,1342.8591470996228,0.0626638459555696,0.31331922977784804,-0.44457866919127464,0.0016553436380557815,0.06264916605721856,0.0,2,4,True,True,True,True,,
knot_spline,one_pct,0.2499999999999999,249.9999999999999,1.0,253.3181637110255,253.3181637110255,0.05445118326746166,0.05445118326746166,10.921368510380551,0.04311324679756948,0.05444782997524883,0.0,2,4,True,True,True,True,,
knot_spline,one_pct,0.2499999999999999,249.9999999999999,3.0,253.3181637110255,759.9544911330765,0.054455195160612944,0.16336558548183883,10.921368510380551,0.04311324679756948,0.05444782997524883,0.0,3,4,True,True,True,True,,
knot_spline,one_pct,0.2499999999999999,249.9999999999999,5.0,253.3181637110255,1266.5908185551275,0.054459700279351486,0.27229850139675743,10.921368510380551,0.04311324679756948,0.05444782997524883,0.0,4,4,True,True,True,True,,
knot_spline,ten_pct,0.05,50.0,1.0,1678.6351528301109,1678.6351528301109,0.019950501911982416,0.019950501911982416,-3466.0086563297637,2.06477783482981,0.13369985384298408,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.05,50.0,3.0,1678.6351528301109,5035.905458490332,0.0199489268351424,0.059846780505427195,-3466.0086563297637,2.06477783482981,0.13369985384298408,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.05,50.0,5.0,1678.6351528301109,8393.175764150554,0.019949153212939434,0.09974576606469718,-3466.0086563297637,2.06477783482981,0.13369985384298408,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.055,55.0,1.0,2417.1002424257003,2417.1002424257003,0.04136149575782589,0.04136149575782589,-6492.803618703624,2.6861954273719815,0.2074947303813228,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.055,55.0,3.0,2417.1002424257003,7251.300727277101,0.04136190916881821,0.12408572750645464,-6492.803618703624,2.6861954273719815,0.2074947303813228,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.055,55.0,5.0,2417.1002424257003,12085.501212128502,0.04136149528350263,0.20680747641751315,-6492.803618703624,2.6861954273719815,0.2074947303813228,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.06,60.0,1.0,3007.9560191422393,3007.9560191422393,0.06405527120031602,0.06405527120031602,-9477.873565411837,3.150934889039563,0.23684648372470699,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.06,60.0,3.0,3007.9560191422393,9023.868057426718,0.06405453323076025,0.19216359969228075,-9477.873565411837,3.150934889039563,0.23684648372470699,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.06,60.0,5.0,3007.9560191422393,15039.780095711196,0.0640547776055917,0.3202738880279585,-9477.873565411837,3.150934889039563,0.23684648372470699,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.065,65.0,1.0,3415.336361543913,3415.336361543913,0.08258010346035213,0.08258010346035213,-10260.931514906782,3.0043692417657795,0.2247853677706716,0.0,3,3,True,True,True,True,,
knot_spline,ten_pct,0.065,65.0,3.0,3415.336361543913,10246.00908463174,0.08257980836905099,0.24773942510715297,-10260.931514906782,3.0043692417657795,0.2247853677706716,0.0,1,3,True,True,True,True,,
knot_spline,ten_pct,0.065,65.0,5.0,3415.336361543913,17076.681807719564,0.08257980842680437,0.41289904213402184,-10260.931514906782,3.0043692417657795,0.2247853677706716,0.0,2,3,True,True,True,True,,
knot_spline,ten_pct,0.06999999999999999,69.99999999999999,1.0,3667.7343938605586,3667.7343938605586,0.09523668390180494,0.09523668390180494,-23840.109415149193,6.499955246229194,0.19585774910944725,0.0,2,3,True,True,True,True,,
knot_spline,ten_pct,0.06999999999999999,69.99999999999999,3.0,3667.7343938605586,11003.203181581675,0.09523633255459749,0.28570899766379243,-23840.109415149193,6.499955246229194,0.19585774910944725,0.0,2,3,True,True,True,True,,
knot_spline,ten_pct,0.06999999999999999,69.99999999999999,5.0,3667.7343938605586,18338.67196930279,0.09523633253893769,0.4761816626946885,-23840.109415149193,6.499955246229194,0.19585774910944725,0.0,1,3,True,True,True,True,,
knot_spline,ten_pct,0.07499999999999998,74.99999999999999,1.0,3807.259960787477,3807.259960787477,0.10261969827264224,0.10261969827264224,-17086.54495152697,4.487885021645031,0.17022823240098484,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.07499999999999998,74.99999999999999,3.0,3807.259960787477,11421.779882362433,0.10261999049955813,0.3078599714986744,-17086.54495152697,4.487885021645031,0.17022823240098484,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.07499999999999998,74.99999999999999,5.0,3807.259960787477,19036.299803937385,0.1026199905143906,0.513099952571953,-17086.54495152697,4.487885021645031,0.17022823240098484,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.07999999999999999,79.99999999999999,1.0,3867.727730345269,3867.727730345269,0.10590554404862032,0.10590554404862032,1367.718025494014,0.3536231402131088,0.15672397922528966,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.07999999999999999,79.99999999999999,3.0,3867.727730345269,11603.183191035807,0.10590554400352319,0.31771663201056954,1367.718025494014,0.3536231402131088,0.15672397922528966,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.07999999999999999,79.99999999999999,5.0,3867.727730345269,19338.638651726345,0.10590554400367677,0.5295277200183839,1367.718025494014,0.3536231402131088,0.15672397922528966,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.08499999999999999,84.99999999999999,1.0,3872.3594079711115,3872.3594079711115,0.10615934368964458,0.10615934368964458,10751.249910906854,2.7764080701744254,0.15566092158769754,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.08499999999999999,84.99999999999999,3.0,3872.3594079711115,11617.078223913335,0.10615934368999137,0.31847803106997413,10751.249910906854,2.7764080701744254,0.15566092158769754,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.08499999999999999,84.99999999999999,5.0,3872.3594079711115,19361.79703985556,0.10615934369004221,0.530796718450211,10751.249910906854,2.7764080701744254,0.15566092158769754,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.08999999999999998,89.99999999999999,1.0,3836.72512103499,3836.72512103499,0.10421257538374407,0.10421257538374407,12649.161417926009,3.2968641273195476,0.16292458231538268,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.08999999999999998,89.99999999999999,3.0,3836.72512103499,11510.17536310497,0.10421453119731892,0.31264359359195676,12649.161417926009,3.2968641273195476,0.16292458231538268,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.08999999999999998,89.99999999999999,5.0,3836.72512103499,19183.62560517495,0.10421463969024874,0.5210731984512438,12649.161417926009,3.2968641273195476,0.16292458231538268,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.09499999999999997,94.99999999999997,1.0,3771.573805387774,3771.573805387774,0.10070525368433043,0.10070525368433043,19475.27703511177,5.163700364895662,0.17300565503938714,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.09499999999999997,94.99999999999997,3.0,3771.573805387774,11314.721416163322,0.11464476657983963,0.3439342997395189,19475.27703511177,5.163700364895662,0.17300565503938714,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.09499999999999997,94.99999999999997,5.0,3771.573805387774,18857.869026938868,0.13797282341202668,0.6898641170601334,19475.27703511177,5.163700364895662,0.17300565503938714,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.09999999999999998,99.99999999999997,1.0,3684.669205989874,3684.669205989874,0.09611605214059052,0.09611605214059052,10020.93932064165,2.719630653506536,0.1809170670243021,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.09999999999999998,99.99999999999997,3.0,3684.669205989874,11054.007617969623,0.11622773490610268,0.34868320471830805,10020.93932064165,2.719630653506536,0.1809170670243021,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.09999999999999998,99.99999999999997,5.0,3684.669205989874,18423.34602994937,0.14113459539729817,0.7056729769864909,10020.93932064165,2.719630653506536,0.1809170670243021,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.10499999999999998,104.99999999999999,1.0,3581.8604123435207,3581.8604123435207,0.09082893482134247,0.09082893482134247,7351.964309301666,2.0525546679501843,0.18329854215174643,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.10499999999999998,104.99999999999999,3.0,3581.8604123435207,10745.581237030561,0.09082893482117929,0.2724868044635379,7351.964309301666,2.0525546679501843,0.18329854215174643,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.10499999999999998,104.99999999999999,5.0,3581.8604123435207,17909.302061717604,0.13595754008045244,0.6797877004022622,7351.964309301666,2.0525546679501843,0.18329854215174643,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.10999999999999997,109.99999999999997,1.0,3467.6941402528146,3467.6941402528146,0.08513114529231075,0.08513114529231075,6719.4495086703155,1.9377284261236574,0.17920625145352337,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.10999999999999997,109.99999999999997,3.0,3467.6941402528146,10403.082420758445,,,6719.4495086703155,1.9377284261236574,0.17920625145352337,0.0,0,1,False,True,False,True,ModelError: all node-transfer fits failed,
knot_spline,ten_pct,0.10999999999999997,109.99999999999997,5.0,3467.6941402528146,17338.470701264072,0.12314128839779949,0.6157064419889975,6719.4495086703155,1.9377284261236574,0.17920625145352337,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.11499999999999996,114.99999999999996,1.0,3345.774033476527,3345.774033476527,0.07925015485940812,0.07925015485940812,2367.0747670815435,0.7074819588524224,0.17021082473353527,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.11499999999999996,114.99999999999996,3.0,3345.774033476527,10037.322100429581,0.07925015507537765,0.23775046522613297,2367.0747670815435,0.7074819588524224,0.17021082473353527,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.11499999999999996,114.99999999999996,5.0,3345.774033476527,16728.870167382636,0.10555222237611532,0.5277611118805766,2367.0747670815435,0.7074819588524224,0.17021082473353527,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.11999999999999997,119.99999999999997,1.0,3218.9867451180194,3218.9867451180194,0.07335762827818176,0.07335762827818176,5311.7798083270545,1.650140317099164,0.15898647957917303,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.11999999999999997,119.99999999999997,3.0,3218.9867451180194,9656.960235354058,0.07335762861549254,0.2200728858464776,5311.7798083270545,1.650140317099164,0.15898647957917303,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.11999999999999997,119.99999999999997,5.0,3218.9867451180194,16094.933725590097,0.08684337212315664,0.4342168606157832,5311.7798083270545,1.650140317099164,0.15898647957917303,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.12499999999999997,124.99999999999997,1.0,3089.6511192893977,3089.6511192893977,0.06758118292166769,0.06758118292166769,5597.59956423159,1.8117254499333266,0.14817546430198866,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.12499999999999997,124.99999999999997,3.0,3089.6511192893977,9268.953357868193,0.06758096423455734,0.20274289270367202,5597.59956423159,1.8117254499333266,0.14817546430198866,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.12499999999999997,124.99999999999997,5.0,3089.6511192893977,15448.255596446988,0.07036315753783177,0.3518157876891589,5597.59956423159,1.8117254499333266,0.14817546430198866,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.12999999999999995,129.99999999999994,1.0,2959.623047157864,2959.623047157864,0.062012566737087535,0.062012566737087535,6614.115823389834,2.23478318623765,0.13987320848961884,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.12999999999999995,129.99999999999994,3.0,2959.623047157864,8878.869141473593,0.06201256670640684,0.18603770011922052,6614.115823389834,2.23478318623765,0.13987320848961884,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.12999999999999995,129.99999999999994,5.0,2959.623047157864,14798.11523578932,0.06201247467741827,0.31006237338709136,6614.115823389834,2.23478318623765,0.13987320848961884,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.13499999999999995,134.99999999999994,1.0,2830.3743207301654,2830.3743207301654,0.056714570566034794,0.056714570566034794,5931.7286525573945,2.0957399906833376,0.13540029772316461,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.13499999999999995,134.99999999999994,3.0,2830.3743207301654,8491.122962190497,0.05671453496313777,0.1701436048894133,5931.7286525573945,2.0957399906833376,0.13540029772316461,0.0,4,1,True,True,True,True,,
knot_spline,ten_pct,0.13499999999999995,134.99999999999994,5.0,2830.3743207301654,14151.871603650827,0.05671454773575395,0.28357273867876975,5931.7286525573945,2.0957399906833376,0.13540029772316461,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.13999999999999996,139.99999999999997,1.0,2703.0549858439354,2703.0549858439354,0.05172712850983307,0.05172712850983307,7313.856540093393,2.7057742363350017,0.13526714950467472,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.13999999999999996,139.99999999999997,3.0,2703.0549858439354,8109.164957531806,0.0517271153146968,0.1551813459440904,7313.856540093393,2.7057742363350017,0.13526714950467472,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.13999999999999996,139.99999999999997,5.0,2703.0549858439354,13515.274929219677,0.051726987012584213,0.25863493506292107,7313.856540093393,2.7057742363350017,0.13526714950467472,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.14499999999999996,144.99999999999997,1.0,2578.5445438831152,2578.5445438831152,0.047071867203179366,0.047071867203179366,8209.079283016677,3.1836096461821652,0.13926550770842183,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.14499999999999996,144.99999999999997,3.0,2578.5445438831152,7735.633631649345,0.047071299483964574,0.14121389845189372,8209.079283016677,3.1836096461821652,0.13926550770842183,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.14499999999999996,144.99999999999997,5.0,2578.5445438831152,12892.722719415577,0.04707141172386135,0.23535705861930678,8209.079283016677,3.1836096461821652,0.13926550770842183,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.14999999999999997,149.99999999999997,1.0,2457.4951373954063,2457.4951373954063,0.04275552477853384,0.04275552477853384,7666.418988158027,3.1196069817185217,0.14662977744466696,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.14999999999999997,149.99999999999997,3.0,2457.4951373954063,7372.485412186219,0.042756023167562135,0.1282680695026864,7666.418988158027,3.1196069817185217,0.14662977744466696,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.14999999999999997,149.99999999999997,5.0,2457.4951373954063,12287.475686977032,0.04275574436174495,0.21377872180872476,7666.418988158027,3.1196069817185217,0.14662977744466696,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.15499999999999994,154.99999999999994,1.0,2340.368628992029,2340.368628992029,0.03877711055666173,0.03877711055666173,2464.284120282906,1.052946997219086,0.15622425754020325,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.15499999999999994,154.99999999999994,3.0,2340.368628992029,7021.105886976086,0.038777599807765906,0.11633279942329772,2464.284120282906,1.052946997219086,0.15622425754020325,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.15499999999999994,154.99999999999994,5.0,2340.368628992029,11701.843144960145,0.03877744929798533,0.19388724648992664,2464.284120282906,1.052946997219086,0.15622425754020325,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.15999999999999995,159.99999999999994,1.0,2227.4687860712106,2227.4687860712106,0.03512611839081589,0.03512611839081589,2740.40128458267,1.2302759534584389,0.16672594465132407,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.15999999999999995,159.99999999999994,3.0,2227.4687860712106,6682.406358213631,0.03512676320208164,0.10538028960624493,2740.40128458267,1.2302759534584389,0.16672594465132407,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.15999999999999995,159.99999999999994,5.0,2227.4687860712106,11137.343930356054,0.06778810026428095,0.33894050132140474,2740.40128458267,1.2302759534584389,0.16672594465132407,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.16499999999999995,164.99999999999994,1.0,2118.9693798217163,2118.9693798217163,0.031789760369936956,0.031789760369936956,1972.7560951698622,0.9309979247250113,0.17678458250606552,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.16499999999999995,164.99999999999994,3.0,2118.9693798217163,6356.908139465149,0.03178800859496089,0.09536402578488268,1972.7560951698622,0.9309979247250113,0.17678458250606552,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.16499999999999995,164.99999999999994,5.0,2118.9693798217163,10594.846899108581,0.031787857412468194,0.15893928706234098,1972.7560951698622,0.9309979247250113,0.17678458250606552,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.16999999999999993,169.99999999999994,1.0,2014.9387697722395,2014.9387697722395,0.028744913682811426,0.028744913682811426,5572.472115943603,2.765578884847946,0.18515112539932208,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.16999999999999993,169.99999999999994,3.0,2014.9387697722395,6044.816309316719,0.02874290195850725,0.08622870587552176,5572.472115943603,2.765578884847946,0.18515112539932208,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.16999999999999993,169.99999999999994,5.0,2014.9387697722395,10074.693848861198,,,5572.472115943603,2.765578884847946,0.18515112539932208,0.0,0,1,False,True,False,True,ModelError: all node-transfer fits failed,
knot_spline,ten_pct,0.17499999999999993,174.99999999999994,1.0,1915.3614054113655,1915.3614054113655,0.025974769156342423,0.025974769156342423,238.9687869346456,0.12476433233931737,0.19077632369574615,0.0,3,2,True,True,True,True,,
knot_spline,ten_pct,0.17499999999999993,174.99999999999994,3.0,1915.3614054113655,5746.084216234096,0.02597318602126992,0.07791955806380976,238.9687869346456,0.12476433233931737,0.19077632369574615,0.0,1,2,True,True,True,True,,
knot_spline,ten_pct,0.17499999999999993,174.99999999999994,5.0,1915.3614054113655,9576.807027056828,0.025972178033956333,0.12986089016978167,238.9687869346456,0.12476433233931737,0.19077632369574615,0.0,1,2,True,True,True,True,,
knot_spline,ten_pct,0.17999999999999994,179.99999999999994,1.0,1820.1566207931908,1820.1566207931908,0.023455781423223538,0.023455781423223538,94.441107483165,0.05188625330605302,0.19292042912010515,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.17999999999999994,179.99999999999994,3.0,1820.1566207931908,5460.469862379572,0.023455436193042148,0.07036630857912644,94.441107483165,0.05188625330605302,0.19292042912010515,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.17999999999999994,179.99999999999994,5.0,1820.1566207931908,9100.783103965954,0.023457943472490427,0.11728971736245214,94.441107483165,0.05188625330605302,0.19292042912010515,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.18499999999999994,184.99999999999994,1.0,1729.1951524580106,1729.1951524580106,0.021171313637733096,0.021171313637733096,-6.750258706591898,0.0039036997628616775,0.19132723613850736,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.18499999999999994,184.99999999999994,3.0,1729.1951524580106,5187.585457374032,0.021169962816725108,0.06350988845017533,-6.750258706591898,0.0039036997628616775,0.19132723613850736,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.18499999999999994,184.99999999999994,5.0,1729.1951524580106,8645.975762290052,0.02237127662649622,0.11185638313248109,-6.750258706591898,0.0039036997628616775,0.19132723613850736,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.18999999999999995,189.99999999999994,1.0,1642.3133845858406,1642.3133845858406,0.019094976916831485,0.019094976916831485,-1312.5390571967562,0.7992013397173603,0.18626863935279725,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.18999999999999995,189.99999999999994,3.0,1642.3133845858406,4926.940153757521,0.019100149887038877,0.05730044966111663,-1312.5390571967562,0.7992013397173603,0.18626863935279725,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.18999999999999995,189.99999999999994,5.0,1642.3133845858406,8211.566922929203,0.01909566836976534,0.0954783418488267,-1312.5390571967562,0.7992013397173603,0.18626863935279725,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.19499999999999992,194.99999999999991,1.0,1559.3252311941278,1559.3252311941278,0.017213947796380195,0.017213947796380195,-678.786631344177,0.4353079253545866,0.1783224726947151,0.0,1,2,True,True,True,True,,
knot_spline,ten_pct,0.19499999999999992,194.99999999999991,3.0,1559.3252311941278,4677.975693582383,0.017214380490482066,0.0516431414714462,-678.786631344177,0.4353079253545866,0.1783224726947151,0.0,2,2,True,True,True,True,,
knot_spline,ten_pct,0.19499999999999992,194.99999999999991,5.0,1559.3252311941278,7796.626155970639,0.01751722223185353,0.08758611115926765,-678.786631344177,0.4353079253545866,0.1783224726947151,0.0,1,2,True,True,True,True,,
knot_spline,ten_pct,0.19999999999999993,199.99999999999991,1.0,1480.0323966115839,1480.0323966115839,0.015510737931758072,0.015510737931758072,250.5482843707253,0.16928567573543363,0.16815360688409275,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.19999999999999993,199.99999999999991,3.0,1480.0323966115839,4440.097189834752,0.015509192677928826,0.046527578033786474,250.5482843707253,0.16928567573543363,0.16815360688409275,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.19999999999999993,199.99999999999991,5.0,1480.0323966115839,7400.161983057919,0.015507769977388113,0.07753884988694057,250.5482843707253,0.16928567573543363,0.16815360688409275,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.20499999999999993,204.99999999999994,1.0,1404.2332266146952,1404.2332266146952,0.013960013221150874,0.013960013221150874,2.6036595443641235,0.0018541503612195444,0.15641588049785074,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.20499999999999993,204.99999999999994,3.0,1404.2332266146952,4212.699679844086,0.013959999313641978,0.041879997940925937,2.6036595443641235,0.0018541503612195444,0.15641588049785074,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.20499999999999993,204.99999999999994,5.0,1404.2332266146952,7021.166133073476,0.013961961514813511,0.06980980757406756,2.6036595443641235,0.0018541503612195444,0.15641588049785074,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.2099999999999999,209.99999999999991,1.0,1331.730161292346,1331.730161292346,0.012555655140059324,0.012555655140059324,-756.8816192125944,0.5683445800146905,0.14371083810231589,0.0,1,2,True,True,True,True,,
knot_spline,ten_pct,0.2099999999999999,209.99999999999991,3.0,1331.730161292346,3995.1904838770383,0.012556626782588105,0.03766988034776431,-756.8816192125944,0.5683445800146905,0.14371083810231589,0.0,3,2,True,True,True,True,,
knot_spline,ten_pct,0.2099999999999999,209.99999999999991,5.0,1331.730161292346,6658.65080646173,0.01255627718188375,0.06278138590941876,-756.8816192125944,0.5683445800146905,0.14371083810231589,0.0,1,2,True,True,True,True,,
knot_spline,ten_pct,0.2149999999999999,214.99999999999991,1.0,1262.3358985763316,1262.3358985763316,0.011282629374609485,0.011282629374609485,-1208.4896114284393,0.9573439310340295,0.13056683524107968,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.2149999999999999,214.99999999999991,3.0,1262.3358985763316,3787.007695728995,0.011282387714774722,0.03384716314432416,-1208.4896114284393,0.9573439310340295,0.13056683524107968,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2149999999999999,214.99999999999991,5.0,1262.3358985763316,6311.679492881658,0.011281969192863773,0.05640984596431886,-1208.4896114284393,0.9573439310340295,0.13056683524107968,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.21999999999999992,219.99999999999991,1.0,1195.8783734881858,1195.8783734881858,0.01012796095641279,0.01012796095641279,-644.7363756521644,0.5391320638833627,0.11742938818713915,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.21999999999999992,219.99999999999991,3.0,1195.8783734881858,3587.6351204645575,0.0101257513480289,0.0303772540440867,-644.7363756521644,0.5391320638833627,0.11742938818713915,0.0,4,1,True,True,True,True,,
knot_spline,ten_pct,0.21999999999999992,219.99999999999991,5.0,1195.8783734881858,5979.391867440929,0.010124671264897004,0.05062335632448502,-644.7363756521644,0.5391320638833627,0.11742938818713915,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.22499999999999992,224.99999999999991,1.0,1132.2046374600054,1132.2046374600054,0.009076930663347608,0.009076930663347608,2.5562626633169714,0.00225777441527859,0.10465897663934606,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.22499999999999992,224.99999999999991,3.0,1132.2046374600054,3396.6139123800162,0.009075211721485033,0.0272256351644551,2.5562626633169714,0.00225777441527859,0.10465897663934606,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.22499999999999992,224.99999999999991,5.0,1132.2046374600054,5661.023187300027,0.009075211721541843,0.04537605860770921,2.5562626633169714,0.00225777441527859,0.10465897663934606,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.22999999999999993,229.99999999999991,1.0,1071.1837050639392,1071.1837050639392,0.008123343695154207,0.008123343695154207,30.628111655958868,0.02859277219319787,0.09253376698101094,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.22999999999999993,229.99999999999991,3.0,1071.1837050639392,3213.5511151918176,0.008124053489964228,0.024372160469892684,30.628111655958868,0.02859277219319787,0.09253376698101094,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.22999999999999993,229.99999999999991,5.0,1071.1837050639392,5355.918525319696,0.008123843140690604,0.04061921570345302,30.628111655958868,0.02859277219319787,0.09253376698101094,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2349999999999999,234.99999999999991,1.0,1012.708424304684,1012.708424304684,0.007260654184638664,0.007260654184638664,34.21104571290541,0.03378173311473576,0.08125548830276548,0.0,3,1,True,True,True,True,,
