dataset,mass_GeV,toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,nuisance_beta0,nuisance_beta1,nuisance_beta2,nuisance_pull_norm,profiled_background_shift_blind_counts,profiled_background_abs_shift_blind_counts,profile_shift_abs_fraction_observed,profiled_total_blind_counts,gpr_background_blind_counts,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,injection_toy
2015,0.045,0,0.0,0.0,22335.161113578644,22161.512672606186,22335.161113578644,matched_refit_bonly,1.0,,393658000.0,972102858.2704358,0.0023026304707412996,0.04990341667049547,resolution_scaled_local,1.1,8.0,0.05489375833754502,0.39922733336396377,0.1480374572850532,0.1641203446843107,21.113099308056153,0.14803745728505321,1.0,0.14803745728505321,1.0,0.9773923766036258,1.0,0.022607623396374232,0.022607623396374232,558,159,399,42,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,24080.815633477312,11372.929018770488,2.117380280289541,2.117380280289541,0,0,True,3.8177846098956376,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.004042881343530794,-0.017027782356057283,-0.007708406162273298,0.2116997730013552,-15704.05236285925,15704.05236285925,0.0037756551746930124,4158268.245522995,4150435.892263295,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.045,0,22335.161113578644,1.0,22335.161113578644,22161.512672606186,22335.161113578644,matched_refit_bonly,1.0,,393658000.0,972102858.2704358,0.0023026304707412996,0.04990341667049547,resolution_scaled_local,1.1,8.0,0.05489375833754502,0.39922733336396377,0.1480374572850532,0.1641203446843107,21.113099308056153,0.14803745728505321,1.0,0.14803745728505321,1.0,0.9773923766036258,1.0,0.022607623396374232,0.022607623396374232,558,159,399,42,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,39662.931437875945,11412.213557847967,3.4754810043491067,1.5183531430132864,21737,505,True,3.6322385163730377,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.004788219598987676,-0.01828738531706889,-0.006918880944271364,0.22381576169341388,-18752.515477841487,18752.515477841487,0.004485143604084422,4180064.557523448,4160050.8261801577,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.045,0,44670.32222715729,2.0,22335.161113578644,22161.512672606186,22335.161113578644,matched_refit_bonly,1.0,,393658000.0,972102858.2704358,0.0023026304707412996,0.04990341667049547,resolution_scaled_local,1.1,8.0,0.05489375833754502,0.39922733336396377,0.1480374572850532,0.1641203446843107,21.113099308056153,0.14803745728505321,1.0,0.14803745728505321,1.0,0.9773923766036258,1.0,0.022607623396374232,0.022607623396374232,558,159,399,42,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,55922.9776712241,11445.590132559631,4.8859846476712665,0.9831433166609757,43802,1003,True,3.384035854046338,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.005283849528879807,-0.019595512636922514,-0.006269152806095994,0.236023343452522,-20766.817781098332,20766.817781098332,0.004940840671443069,4202211.8767932765,4168320.002521546,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.045,0,67005.48334073593,3.0,22335.161113578644,22161.512672606186,22335.161113578644,matched_refit_bonly,1.0,,393658000.0,972102858.2704358,0.0023026304707412996,0.04990341667049547,resolution_scaled_local,1.1,8.0,0.05489375833754502,0.39922733336396377,0.1480374572850532,0.1641203446843107,21.113099308056153,0.14803745728505321,1.0,0.14803745728505321,1.0,0.9773923766036258,1.0,0.022607623396374232,0.022607623396374232,558,159,399,42,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,72198.21203220917,11479.105684413013,6.289532827478366,0.45236352327727275,65043,1538,True,3.644117396612459,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.005947637959793654,-0.021015505602551502,-0.006024339468904054,0.2529538210061606,-23480.190419998384,23480.190419998384,0.0055583163787905985,4223698.766152127,4176612.9745274307,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.045,0,111675.80556789323,5.0,22335.161113578644,22161.512672606186,22335.161113578644,matched_refit_bonly,1.0,,393658000.0,972102858.2704358,0.0023026304707412996,0.04990341667049547,resolution_scaled_local,1.1,8.0,0.05489375833754502,0.39922733336396377,0.1480374572850532,0.1641203446843107,21.113099308056153,0.14803745728505321,1.0,0.14803745728505321,1.0,0.9773923766036258,1.0,0.022607623396374232,0.022607623396374232,558,159,399,42,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,104526.93255998725,11554.463245613795,9.04645506572249,-0.6187109566184105,109275,2484,True,3.478797794095302,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.00738423675934294,-0.02515173065134631,-0.0046428633824592445,0.29738844911773765,-29321.06316669879,29321.06316669879,0.006869064762647228,4267713.058562318,4194870.294695124,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.075,0,0.0,0.0,3566.667123811459,4377.394652601986,3566.667123811459,matched_refit_bonly,1.0,,17724384.6153846,72947943.58597186,0.0038992029867122996,0.05068301270191533,resolution_scaled_local,1.1,8.0,0.05575131397210687,0.40546410161532265,0.1503501128485579,0.16031379006158286,20.932829520812685,0.15035011284855787,1.0,0.15035011284855787,1.0,0.9751707088987387,1.0,0.024829291101261364,0.024829291101261364,530,265,265,70,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,261.57049027412125,1907.8340623208717,0.13710337572855885,0.13710337572855885,0,0,True,15.000064002164237,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.004815113797500064,-0.025295382830785345,-0.007492467847145027,0.2864108683169646,-1157.009195534391,1157.009195534391,0.003487719813631212,331544.933345037,332446.8666601438,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.075,0,3566.667123811459,1.0,3566.667123811459,4377.394652601986,3566.667123811459,matched_refit_bonly,1.0,,17724384.6153846,72947943.58597186,0.0038992029867122996,0.05068301270191533,resolution_scaled_local,1.1,8.0,0.05575131397210687,0.40546410161532265,0.1503501128485579,0.16031379006158286,20.932829520812685,0.15035011284855787,1.0,0.15035011284855787,1.0,0.9751707088987387,1.0,0.024829291101261364,0.024829291101261364,530,265,265,70,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,3219.211719351161,1920.57801258744,1.6761681630490897,-0.18091189328581325,3492,84,True,14.937786168460581,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.0066052902230600025,-0.03102598720024566,-0.0066708704402881755,0.34737060441937595,-1655.9419641237932,1655.9419641237932,0.004939718891876602,335085.70569562353,333602.36668529257,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.075,0,7133.334247622918,2.0,3566.667123811459,4377.394652601986,3566.667123811459,matched_refit_bonly,1.0,,17724384.6153846,72947943.58597186,0.0038992029867122996,0.05068301270191533,resolution_scaled_local,1.1,8.0,0.05575131397210687,0.40546410161532265,0.1503501128485579,0.16031379006158286,20.932829520812685,0.15035011284855787,1.0,0.15035011284855787,1.0,0.9751707088987387,1.0,0.024829291101261364,0.024829291101261364,530,265,265,70,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,6058.289834011106,1932.5984421470027,3.1347897741657618,-0.5562689020992386,6903,158,True,15.479935086131917,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.00854222660895729,-0.03588936723336307,-0.005780528905861093,0.40399695555356824,-2222.2007279354966,2222.2007279354966,0.006562113648186417,338478.5389431889,334792.87287897785,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.075,0,10700.001371434377,3.0,3566.667123811459,4377.394652601986,3566.667123811459,matched_refit_bonly,1.0,,17724384.6153846,72947943.58597186,0.0038992029867122996,0.05068301270191533,resolution_scaled_local,1.1,8.0,0.05575131397210687,0.40546410161532265,0.1503501128485579,0.16031379006158286,20.932829520812685,0.15035011284855787,1.0,0.15035011284855787,1.0,0.9751707088987387,1.0,0.024829291101261364,0.024829291101261364,530,265,265,70,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,8685.014680017597,1951.469816483632,4.450499109264825,-1.0325482230863294,10588,276,True,14.028792254431579,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.011181332917072791,-0.0462260759360741,-0.005588789360901454,0.5182415392310492,-2937.481437207599,2937.481437207599,0.00858094750970595,342188.37549665914,336656.48501155793,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
2015,0.075,0,17833.335619057296,5.0,3566.667123811459,4377.394652601986,3566.667123811459,matched_refit_bonly,1.0,,17724384.6153846,72947943.58597186,0.0038992029867122996,0.05068301270191533,resolution_scaled_local,1.1,8.0,0.05575131397210687,0.40546410161532265,0.1503501128485579,0.16031379006158286,20.932829520812685,0.15035011284855787,1.0,0.15035011284855787,1.0,0.9751707088987387,1.0,0.024829291101261364,0.024829291101261364,530,265,265,70,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,14429.28868021874,1974.3048838138832,7.308541248373361,-1.7241749066956435,17458,430,True,14.773763574125649,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.013541737948395347,-0.05139052625215636,-0.003766468822597609,0.5828093109392632,-3659.358259219744,3659.358259219744,0.01047938194944886,349140.2449147639,338728.5835027903,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0
