mass_MeV,A90,Ahat,Ahat_bounded,sigma_A,signed_r,Z0,p0_fixed_mass,p_signed,cls,q_obs,q_asimov,cls_branch,max_score,max_iterations,boundary_fits,min_lambda,min_background,n_profiles,n_cls_evaluations,monotonicity_error,nll_null,nll_free,n_bins,nuisance_rank,zero_bins,ok,status,calibration,cov_load,cov_load_over_poisson,prior_relative_error,feature_rank,density_observed,K_counts_per_epsilon2,branching_factor,epsilon2_90,epsilon2_90_fixed_density
60,39574.330687915739,1002.7264767347656,1002.7264767347656,23682.314917343152,0.042340739574547447,0.042340739574547447,0.48311353445298333,0.48311353445298333,0.10000000000082412,2.6526424321052482,2.7923818334886432,interior,7.2951107377150493e-08,2,0,5515271.2354832618,5514260.1202129638,22,10,0,0.0026946352966313101,0.0017982661827714861,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.6636491214208693e-10,1.1262376201144439e-13,26,12294236020.256556,22716053069.789707,1,1.7421305790373422e-06,1.7421305790373422e-06
61,40541.747223847502,1498.8629601049604,1498.8629601049604,24081.769410139234,0.062240586168579345,0.062240586168579345,0.47518562101852801,0.47518562101852801,0.10000000000058178,2.6284498405642318,2.834192526969999,interior,5.9159302123745761e-08,2,0,5843088.3754274892,5842374.702642343,22,10,0,0.0051001859832836881,0.003163240699979513,16,7,0,True,converged,fixed-mass asymptotic reference,1e-10,1.8452070951605272e-10,7.6503272542631182e-14,26,13032044699.614786,24480623453.014896,1,1.65607494848562e-06,1.65607494848562e-06
62,45837.558905464597,11336.040268863662,11336.040268863662,23227.774835617289,0.48803982523243999,0.48803982523243999,0.31276081622546692,0.31276081622546692,0.099999999238513909,2.2062368581457981,3.8945521569839361,interior,4.4541286214894171e-09,2,0,6493977.568297511,6492944.3692420423,20,9,0,0.1921380172446529,0.073046581738197613,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.1795464914601013e-10,2.2227392264584742e-14,26,13735919848.275757,26225846527.789516,1,1.7478009282519843e-06,1.7478009282519843e-06
63,44935.462665659208,9627.2771133977549,9627.2771133977549,23433.706902695754,0.41083153885356083,0.41083153885356083,0.3405980325892719,0.3405980325892719,0.099999998744288721,2.2701747979837692,3.6772076536679821,interior,3.1865887706317153e-09,2,0,7132545.3435223447,7131226.8807308618,20,9,0,0.13037275969450082,0.045981483036108398,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.0498676419992474e-10,2.813806290550403e-14,26,14394104840.737989,27925778499.888657,1,1.6091033116888172e-06,1.6091033116888172e-06
64,49242.715528914625,15731.104410124037,15731.104410124037,23283.794779637152,0.6756280786876574,0.6756280786876574,0.24963840478398702,0.24963840478398702,0.099999999983935897,2.0714456722656394,4.4731751794923902,interior,4.4144003563673095e-08,2,0,7443346.0520458259,7442353.2481040973,20,9,0,0.37169708048336086,0.14346043012777321,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,9.3698755998346792e-11,1.2653484602781215e-13,25,15005812571.879129,29574646996.222595,1,1.6650313877019097e-06,1.6650313877019097e-06
65,42728.906702686436,5107.0938050624818,5107.0938050624818,23991.789124840037,0.2128687374274397,0.2128687374274397,0.41571467371809334,0.41571467371809334,0.10000000000000846,2.4589181673113774,3.1719270159584125,interior,5.6685820482016425e-09,2,0,8045862.8199507659,8044701.8168800985,22,10,0,0.042981167103163,0.020324617416186869,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,9.1060696484396238e-11,4.8835387713193374e-14,26,15564263251.808224,31154587284.441517,1,1.3715125259908383e-06,1.3715125259908383e-06
66,42354.165405217434,3508.3751030848907,3508.3751030848907,24403.666440653909,0.14376440081941552,0.14376440081941552,0.44284325741079988,0.44284325741079988,0.10000000000008409,2.5337776152355493,3.0122090340953624,interior,1.3272364540739545e-08,2,0,8333521.383534505,8332710.791287601,22,10,0,0.045098136631615909,0.034764035160133128,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.0194334927502107e-10,2.699292762799354e-14,26,16069904016.960363,32661588004.464619,1,1.2967576897800531e-06,1.2967576897800531e-06
67,39468.501681946938,90.11392226264509,90.11392226264509,23961.228193082305,0.0037608227874995036,0.0037608227874995036,0.49849965231773669,0.49849965231773669,0.10000000000229384,2.7007629801597157,2.7131450931038423,interior,4.4482610483953522e-08,2,0,8877754.5860824995,8876763.7996075377,22,10,0,0.035887868419945373,0.035880796525925886,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,7.5759489069691932e-11,2.968656727064925e-14,26,16524439989.427538,34094288431.457153,1,1.1576279634430281e-06,1.1576279634430281e-06
68,35699.892194233049,-6585.174206763877,0,24024.598081264678,-0.27410076670053546,0,0.5,0.60799640767456409,0.10000000489434804,3.022647384867442,2.2079717825982801,deficit,5.5039250934640904e-09,2,0,9132216.897953935,9131522.3498135675,20,9,0,0.1420626076680227,0.10449699251511202,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,8.1349571893380989e-11,2.3095372031248735e-14,26,16917694680.898338,35426657079.854477,1,1.0077126982024489e-06,1.0077126982024489e-06
69,30031.282122843233,-16873.054461089247,0,23678.534056986628,-0.71258460017347858,0,0.5,0.76194857804019223,0.099999999670188328,3.4159853213952314,1.6083391373749301,deficit,1.3061901293909273e-07,2,0,9602607.1852878388,9601712.4380453285,20,9,0,0.49792417838654585,0.24403577218434769,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,6.9808206072470496e-11,7.4312936816732411e-14,25,17265004193.640236,36685619464.005753,1,8.1861183105572335e-07,8.1861183105572335e-07
70,27817.447544159844,-20314.451222217689,0,23215.994459326834,-0.87501276905338665,0,0.5,0.809216521012881,0.10000000000082661,3.5324399809286238,1.4354804841071243,deficit,1.2870952081911469e-08,2,0,10019139.5267218,10018013.276063863,22,10,0,0.55851144260936092,0.17568776960612326,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.3709923756510743e-11,7.1923539525934144e-14,25,17557415674.848526,37847631728.499191,1,7.3498515689723754e-07,7.3498515689723754e-07
71,23150.702970695289,-32700.879786889429,0,23126.675881134572,-1.4139721015992086,0,0.5,0.92131495299775068,0.099999999992980398,3.8327989239250364,1.0018433039454435,deficit,1.3747024851795686e-08,2,0,10206384.681343051,10205584.041350925,22,10,0,1.5093573692883702,0.50969881723792887,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.6202691637908324e-11,3.7292185963477762e-14,25,17804918457.364761,38929463240.498093,1,5.9468333348639003e-07,5.9468333348639003e-07
72,25443.67911295818,-24679.018728300045,0,22795.762595662462,-1.0826031102689819,0,0.5,0.86050768690995039,0.10000000040384752,3.6623682810959073,1.2456006170948559,deficit,1.2193656062642333e-07,2,0,10539732.536400912,10538716.294479325,22,10,0,0.88779047649696485,0.30177572931492819,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.514665233265069e-11,4.5269310688426079e-14,25,18008033148.741203,39928119422.662682,1,6.372371020939363e-07,6.372371020939363e-07
73,30782.367909522058,-14093.29702083721,0,23348.289573243455,-0.60360832786115337,0,0.5,0.72694796262412509,0.099999997430221352,3.329657352051687,1.7379711532621567,deficit,1.7774886007515533e-09,2,0,10685703.302196948,10684961.682033962,18,8,0,0.37953368207629823,0.19736217534462944,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.2544863741730402e-11,9.4153144499707509e-14,25,18168462746.623371,40843327879.586868,1,7.5366943654233451e-07,7.5366943654233451e-07
74,34880.997468719528,-6528.7377743129227,0,23505.065844326506,-0.27775807436765859,0,0.5,0.60940096150786605,0.099999994903416822,3.0264701964033045,2.2020423683846562,deficit,3.2301860075634181e-09,2,0,10938802.505827213,10937838.431217968,20,9,0,0.11149955157777955,0.072924777639564661,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.0658376301996025e-11,2.0669905906033918e-14,26,18293798078.284237,41688443349.810356,1,8.3670664255872731e-07,8.3670664255872731e-07
75,37072.803008880452,-2516.4588226898927,0,23456.205822138629,-0.10728318317315576,0,0.5,0.54271783728906686,0.10000000000011988,2.8370561769335021,2.4978952347053829,deficit,8.3857478738735836e-09,2,0,11046629.973311232,11045945.321952147,22,10,0,0.058947507021593057,0.053192666325710611,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.9568568770564401e-11,2.9284228662781664e-14,26,18381400260.298119,42454128821.221481,1,8.7324375833968179e-07,8.7324375833968179e-07
76,39352.806138489912,1747.5260546783215,1747.5260546783215,23263.200202590211,0.075119813430560761,0.075119813430560761,0.47005969176297807,0.47005969176297807,0.10000000000036617,2.6130387922461251,2.8615607571409307,interior,1.2270056304330978e-08,2,0,11227853.214602757,11226952.189346289,22,10,0,0.059957558461395888,0.05713606527647476,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.5300267913997309e-11,2.5656559926941189e-14,26,18439643765.065243,43156498094.643761,1,9.118628219599233e-07,9.118628219599233e-07
77,44112.919721141589,9092.8920001525512,9092.8920001525512,23161.489556763023,0.39258804257687424,0.39258804257687424,0.34731188628308807,0.34731188628308807,0.099999998245583421,2.2860634574289813,3.6275097806862293,interior,4.6581938306644588e-10,2,0,11301701.735441655,11300997.999187266,20,9,0,0.21035835142831791,0.1332956658411471,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.8140375742596158e-11,1.1780354561782667e-13,25,18467465563.393925,43790318199.487206,1,1.0073669599792531e-06,1.0073669599792531e-06
78,46799.029001502968,13816.466919035947,13816.466919035947,22674.049123447156,0.60935518549185397,0.60935518549185397,0.27114451780768212,0.27114451780768212,0.099999999929674094,2.1159150662455777,4.2602243339080745,interior,3.1825158952614174e-08,2,0,11397125.011910213,11395931.351568792,20,9,0,0.30441632169454608,0.1187594506516402,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.8915155024676906e-11,9.7335335132835662e-14,25,18469939241.570988,44364965428.582306,1,1.0548645434388754e-06,1.0548645434388754e-06
79,47759.390758114154,15343.250740573259,15343.250740573259,22540.240425917022,0.68070946539487531,0.68070946539487531,0.24802767293185141,0.24802767293185141,0.099999999985766738,2.0682024096404188,4.489741382229095,interior,1.5563332400603258e-08,2,0,11307878.382262895,11306896.442825923,20,9,0,0.35313529161706481,0.12145260347797632,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7052458391656741e-11,1.0621438540294637e-13,25,18447796840.73737,44879878909.365234,1,1.064160419295339e-06,1.064160419295339e-06
80,47174.746211866252,14151.623643300129,14151.623643300129,22749.283663100789,0.62207265586424365,0.62207265586424365,0.26694704708665445,0.26694704708665445,0.099999999946519202,2.1071179071108967,4.3003751644101911,interior,2.9751039187786432e-08,2,0,11204532.147465516,11203746.406978421,20,9,0,0.30825278356713259,0.11476558898013575,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.1799378029958934e-11,2.1627571501753439e-14,26,18403252731.622234,45338239808.149193,1,1.0405067865776952e-06,1.0405067865776952e-06
81,47532.094472194331,15729.146500981184,15729.146500981184,22207.538867079307,0.70828478688703134,0.70828478688703134,0.23938421125205378,0.23938421125205378,0.099999999992751734,2.0507891316307982,4.5813528500590328,interior,1.9545881513316488e-07,2,0,11148134.460884253,11147004.268812889,20,9,0,0.37510025401088198,0.12426658434307823,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.4244177078007717e-11,1.0407388337045198e-13,25,18339421580.977467,45745747750.574776,1,1.0390494594461429e-06,1.0390494594461429e-06
82,42920.851557908078,8504.7499244806768,8504.7499244806768,22684.478588651131,0.37491629605393767,0.37491629605393767,0.35386135955446785,0.35386135955446785,0.099999997590012685,2.3017228713313944,3.5800338707566377,interior,3.2473135291866129e-10,2,0,11026284.913035737,11025430.392997948,20,9,0,0.11881218654470732,0.048531072021305396,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.0525878962735501e-11,2.803428458027317e-14,26,18255475729.752136,46098530908.114685,1,9.3106766555011316e-07,9.3106766555011316e-07
83,41205.582347306889,6071.0490440529948,6071.0490440529948,22665.822275449882,0.26785107224946819,0.26785107224946819,0.39440697828388271,0.39440697828388271,0.099999999999942246,2.4027709593419271,3.3049916811881626,interior,1.1231124918964497e-09,2,0,10893339.892754626,10892672.013279101,22,10,0,0.05783019850224156,0.021958100049646649,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9728915862671128e-11,4.4144896457068417e-14,26,18154874143.119247,46403572045.155602,1,8.8798298344811654e-07,8.8798298344811654e-07
84,40010.353747049296,5077.1644995694624,5077.1644995694624,22345.095000064968,0.22721657897696285,0.22721657897696285,0.41012766832861758,0.41012766832861758,0.099999999999884251,2.4439846552876765,3.2061185813532997,interior,1.7284803588424325e-09,2,0,10823432.076252481,10822497.786131669,22,10,0,0.066207460148544631,0.040393773267547436,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7832944829856645e-11,3.8596486326587035e-14,26,18039372539.121944,46663874076.999367,1,8.5741603196144419e-07,8.5741603196144419e-07
85,37889.479235659215,2388.7176345317848,2388.7176345317848,22125.036383489623,0.10796458098634495,0.10796458098634495,0.45701189410706983,0.45701189410706983,0.10000000000018898,2.5745008720569387,2.9326525067155687,interior,1.9928846772820918e-07,2,0,10676612.776411554,10675886.367185356,22,10,0,0.045291225879655485,0.039463050505876965,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.5697847659825103e-11,2.9939029383666907e-14,26,17907622923.774208,46874531991.657455,1,8.0831696074112562e-07,8.0831696074112562e-07
86,35972.099486529725,-698.32507203188106,0,22127.788067610174,-0.031558698659479106,0,0.5,0.51258800966726914,0.10000000000138891,2.7452633639512674,2.6426518742456984,deficit,1.0118924672480878e-07,2,0,10521665.200913699,10521097.00219609,22,10,0,0.050898081964108846,0.050400106233568942,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9160779373204151e-11,3.1443896178312057e-14,26,17763758422.192123,47044990758.327293,1,7.6463187486464568e-07,7.6463187486464568e-07
87,33471.206888365923,-3781.1837088731409,0,21709.148477696923,-0.17417434268611032,0,0.5,0.56913577555497841,0.10000000000006389,2.9141308966881598,2.3770222465648585,deficit,1.9123553540723037e-07,2,0,10441624.794013733,10440825.56013855,24,11,0,0.060902884726409055,0.045734533901339761,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2981445173355639e-11,2.9312290620873444e-14,26,17607727467.444813,47173992987.305542,1,7.0952668554839059e-07,7.0952668554839059e-07
88,31412.981456803122,-6870.0704799800224,0,21495.843141650872,-0.31959884037588554,0,0.5,0.62536377322405845,0.09999999874048883,3.0695212961765774,2.1353881422596666,deficit,1.8684219282860681e-07,2,0,10276492.484949052,10275845.430134188,22,10,0,0.11232295238179091,0.061251242996985533,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1397862017516237e-11,2.6025455258966591e-14,26,17439117447.242931,47259296518.690514,1,6.6469422464593068e-07,6.6469422464593068e-07
89,30726.720150729765,-7744.5561388023189,0,21359.746354478324,-0.36257570996494365,0,0.5,0.64153907105097252,0.099999999792010269,3.1124113001864213,2.069218025269945,deficit,1.852210784747399e-07,2,0,10191951.780271869,10191045.766783945,22,10,0,0.10918614487975015,0.04345557215145867,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1000970213973362e-11,2.6634204930405482e-14,26,17262850361.970901,47313229228.980019,1,6.4943189571827447e-07,6.4943189571827447e-07
90,31737.074534565312,-5895.8896064245664,0,21371.600245619662,-0.27587413181178255,0,0.5,0.6086776284934714,0.09999999460543231,3.024494559252195,2.2051066917438256,deficit,1.8507348764629228e-07,2,0,10018774.695705956,10018026.951967033,20,9,0,0.0687149455141223,0.030661677212669911,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.072560112632027e-11,4.5049033059317751e-14,26,17074854026.175955,47323797458.229294,1,6.7063668258191413e-07,6.7063668258191413e-07
91,31822.853381775465,-6110.1680490081635,0,21495.497739820672,-0.28425252763476239,0,0.5,0.61189156818848411,0.099999995822009802,3.0332359240552829,2.1915519849041223,deficit,1.9646741389323097e-07,2,0,9841301.7766410373,9840685.0124222357,20,9,0,0.073485788456182144,0.033086038722806466,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.4318112817735657e-11,5.8833864557548017e-14,26,16880237838.043163,47304235892.109489,1,6.7272735266998839e-07,6.7272735266998839e-07
92,30292.639787920241,-7531.957697832775,0,21024.644363823558,-0.35824278084534095,0,0.5,0.63991918281226889,0.099999999745265439,3.1081469131325141,2.0757863358393425,deficit,1.8003208768213597e-07,2,0,9751326.1942697205,9750478.2411312889,20,9,0,0.094679524788689587,0.030510579774788098,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9033748335511188e-11,5.0639150954111141e-14,26,16678559230.439404,47252679101.475296,1,6.4107772011967173e-07,6.4107772011967173e-07
93,30529.870329322064,-7384.4269095647014,0,21122.406841322096,-0.34960023879493185,0,0.5,0.63668063415166309,0.099999999623896649,3.099605378087182,2.0889497961363328,deficit,1.9058821054684927e-07,2,0,9568597.535236828,9567892.8737863321,20,9,0,0.095197129330128707,0.034086965847392015,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2265597666538538e-11,5.1539414109722391e-14,26,16468547090.520535,47164834241.430351,1,6.4730155041028713e-07,6.4730155041028713e-07
94,30555.433622967234,-7031.3575453124104,0,21023.192681288412,-0.33445592742688074,0,0.5,0.63098222865741993,0.099999999289933666,3.0845007939361748,2.1122509246961649,deficit,1.8880877217242187e-07,2,0,9383184.2003850341,9382607.2015630808,22,10,0,0.084657224498855599,0.028726840803368146,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1486427830801697e-11,8.1637609794378704e-14,26,16253691090.631458,47050033075.015022,1,6.4942427509563399e-07,6.4942427509563399e-07
95,30407.417123995288,-6399.2600881917724,0,20725.178886545684,-0.30876633842079282,0,0.5,0.62125036158980373,0.0999999981391054,3.0584992398929485,2.1524309926155198,deficit,1.8501405651960567e-07,2,0,9289726.1286723334,9288928.8969122265,20,9,0,0.081373155753076451,0.033704829882184664,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.034196400219204e-11,5.2331525917071413e-14,26,16033931934.244671,46907654628.938911,1,6.4823998054330193e-07,6.4823998054330193e-07
96,30824.998419867985,-5128.009853583726,0,20556.487475217626,-0.24945871841866815,0,0.5,0.59849701520176146,0.10000000138984574,2.996598218292315,2.2484257028698225,deficit,1.821820130309959e-07,2,0,9101138.399076337,9100482.3659441322,22,10,0,0.059454331960690165,0.028339505863147981,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9125529745277574e-11,5.4962128972303297e-14,26,15808667464.877171,46735465758.506081,1,6.5956330849784435e-07,6.5956330849784435e-07
97,31444.516780264243,-3432.338322197254,0,20352.886350642901,-0.16864101967094733,0,0.5,0.56696049320124953,0.099999999999953751,2.9078917828239308,2.3867827854977124,deficit,1.7919269179600406e-07,2,0,8911080.8445638344,8910544.6818085499,22,10,0,0.039239162474142567,0.025019265716314142,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7999803643959493e-11,5.3552193795220064e-14,26,15579162446.550407,46536735849.97448,1,6.7569235800369281e-07,6.7569235800369281e-07
98,32782.264543254387,-458.92358111588766,0,20100.087687376352,-0.022831894248315124,0,0.5,0.5091078166399543,0.10000000000152738,2.7343687030058632,2.6598874639841004,deficit,1.7641269556278871e-07,2,0,8815726.8024625704,8814987.1108317841,22,10,0,0.034449091970154645,0.034188444272671523,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7070070407358875e-11,4.345855326539325e-14,26,15348359978.510401,46319955146.323242,1,7.077352393735329e-07,7.077352393735329e-07
99,33524.626565472288,1107.9232374409348,1107.9232374409348,19963.529038927907,0.055497401493821465,0.055497401493821465,0.47787110003459332,0.47787110003459332,0.10000000000069711,2.6366099243570931,2.8199352825867861,interior,1.7464360690944147e-07,2,0,8624074.5362769812,8623451.7960219774,24,11,0,0.036932461366494265,0.035392480580211057,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6314734214632618e-11,5.7174315899503668e-14,26,15111571678.108757,46070710291.368896,1,7.2767765796206858e-07,7.2767765796206858e-07
100,36363.447005057365,5726.9973497484571,5726.9973497484571,19848.269093263501,0.28853988706164152,0.28853988706164152,0.38646675133969499,0.38646675133969499,0.10000000147079356,2.382403876396368,3.3564769620625894,interior,1.8146171654187526e-07,2,0,8431684.7963384427,8431132.8176395576,22,10,0,0.10612979333133758,0.064502160118565161,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7960641600667792e-11,3.1591307302715154e-14,26,14875268354.381529,45808375134.594551,1,7.9381656516333493e-07,7.9381656516333493e-07
101,36411.657847600654,6532.3342662571649,6532.3342662571649,19537.542499693736,0.3343492052045583,0.3343492052045583,0.36905803214431743,0.36905803214431743,0.099999995111692913,2.33875592967392,3.4732795785008532,interior,1.9634264170065308e-07,2,0,8335750.1262636567,8334983.3305517714,22,10,0,0.1056456314065965,0.049750935896136578,18,5,0,True,converged,fixed-mass asymptotic reference,1e-10,2.4630231955269899e-11,3.8097909532799578e-14,26,14634871557.861736,45518754156.350281,1,7.9992650331623579e-07,7.9992650331623579e-07
102,36043.384448533558,5577.880859606601,5577.880859606601,19714.837459820421,0.28292904188038082,0.28292904188038082,0.38861561577814879,0.38861561577814879,0.10000000043592554,2.3878881438544042,3.3424335673605436,interior,1.8116846578486445e-07,2,0,8143608.3179873377,8142972.2054381194,20,9,0,0.087845449547846455,0.04782102817817132,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7821036778771648e-11,8.2267555279281604e-14,26,14392928794.604977,45209471124.657814,1,7.9725295500913397e-07,7.9725295500913397e-07
103,37913.695437912815,8965.1658209914513,8965.1658209914513,19397.60884986872,0.46218159117431123,0.46218159117431123,0.32197555170670389,0.32197555170670389,0.099999998787002733,2.227103429186271,3.8203492300928859,interior,1.7649536099284546e-07,2,0,7951597.18040206,7951048.4592185281,20,9,0,0.17636623899362341,0.069560327383414333,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6119386056931998e-11,3.9591796983385898e-14,26,14151298076.973988,44886276615.195656,1,8.4466118147740581e-07,8.4466118147740581e-07
