mass_MeV,A90,Ahat,Ahat_bounded,sigma_A,signed_r,Z0,p0_fixed_mass,p_signed,cls,q_obs,q_asimov,cls_branch,max_score,max_iterations,boundary_fits,min_lambda,min_background,n_profiles,n_cls_evaluations,monotonicity_error,nll_null,nll_free,n_bins,nuisance_rank,zero_bins,ok,status,calibration,cov_load,cov_load_over_poisson,prior_relative_error,feature_rank,density_observed,K_counts_per_epsilon2,branching_factor,epsilon2_90,epsilon2_90_fixed_density
60,42130.880510254014,4974.2864155790357,4974.2864155790357,23681.002918656446,0.21005413614557308,0.21005413614557308,0.41681271044656221,0.41681271044656221,0.1000000000000693,2.4618610202308955,3.1652862824577701,interior,1.1524296850140558e-08,2,0,5515043.0167388255,5513976.2214760035,22,10,0,0.034718156180503369,0.012656786124571891,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.6634047610760716e-10,1.1262376201144439e-13,26,12294236020.256556,22716053069.789707,1,1.854674330123144e-06,1.854674330123144e-06
61,43594.053148033068,6180.7604781133077,6180.7604781133077,24080.280069668552,0.2566734561241994,0.2566734561241994,0.39871543207131477,0.39871543207131477,0.10000000000000717,2.4139139910308125,3.277578715384438,interior,6.7823369143127366e-09,2,0,5842723.234170001,5841964.2947002854,22,10,0,0.057217099361120329,0.024276467821749675,16,7,0,True,converged,fixed-mass asymptotic reference,1e-10,1.8449261502695442e-10,7.6503272542631182e-14,26,13032044699.614786,24480623453.014896,1,1.7807574726069432e-06,1.7807574726069432e-06
62,46824.98147431593,12672.484630099279,12672.484630099279,23227.465491397757,0.5455839877672285,0.5455839877672285,0.29267596675215157,0.29267596675215157,0.099999999742731022,2.1618835224226864,4.0643012972013013,interior,1.8075520724636363e-07,2,0,6493721.5502651948,6492671.3200442381,22,10,0,0.22026303408469319,0.071432090230697562,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.1795323614357449e-10,2.2227392264584742e-14,26,13735919848.275757,26225846527.789516,1,1.785451669775429e-06,1.785451669775429e-06
63,44768.561314213897,9392.7854234223814,9392.7854234223814,23433.842302644534,0.40082256559810198,0.40082256559810198,0.34427538190549967,0.34427538190549967,0.099999998490466382,2.278848263954055,3.6498825869766773,interior,3.1503257780229887e-09,2,0,7132424.8569554528,7131110.2555326093,20,9,0,0.12610424507764523,0.045774880531322837,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.0499134772330115e-10,2.813806290550403e-14,26,14394104840.737989,27925778499.888657,1,1.6031267065443636e-06,1.6031267065443636e-06
64,46420.418719040266,12003.551022387988,12003.551022387988,23284.589065792141,0.51551686028504085,0.51551686028504085,0.30309594543436891,0.30309594543436891,0.09999999954214521,2.184719728902313,3.974748467463157,interior,1.7460627677046148e-07,2,0,7443496.4394273097,7442546.849512646,20,9,0,0.2647463474234068,0.13186753080433367,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,9.3708609337382994e-11,1.2653484602781215e-13,25,15005812571.879129,29574646996.222595,1,1.5696017851022629e-06,1.5696017851022629e-06
65,40362.271431946152,1446.2292151205534,1446.2292151205534,23992.606498696692,0.060278146979575661,0.060278146979575661,0.47596705323787408,0.47596705323787408,0.10000000000058315,2.630825433485485,2.8300254018598121,interior,3.0880477730477196e-08,2,0,8046038.2250379631,8044932.3243608177,22,10,0,0.0330189081676181,0.031202180665972436,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,9.1070331039729633e-11,4.8835387713193374e-14,26,15564263251.808224,31154587284.441517,1,1.2955482627145221e-06,1.2955482627145221e-06
66,39080.751121286805,-1757.583510079641,0,24404.849843350326,-0.072017761762012203,0,0.5,0.52870611364403686,0.10000000000037541,2.7949165680941777,2.5642447356816094,deficit,2.7686489323386354e-08,2,0,8333853.0910993479,8333079.5297055747,22,10,0,0.044187934876458335,0.041594655871853362,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.0195762988081273e-10,2.699292762799354e-14,26,16069904016.960363,32661588004.464619,1,1.1965355486066608e-06,1.1965355486066608e-06
67,36341.976432322488,-5240.1810900703722,0,23962.24401598348,-0.21868452990667225,0,0.5,0.58655209966655197,0.099999999999422926,2.9634297507890266,2.3000528697774456,deficit,1.4921193169925573e-08,2,0,8877901.6103441752,8876912.0224201642,22,10,0,0.059752315716967833,0.035840853906716715,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,7.5767838893431323e-11,2.968656727064925e-14,26,16524439989.427538,34094288431.457153,1,1.065925646325896e-06,1.065925646325896e-06
68,33763.754515743458,-10248.801565246365,0,24025.309085875691,-0.4265821907371698,0,0.5,0.6651581641987282,0.099999999995743827,3.173883943890897,1.9748044640907021,deficit,1.6379167577795783e-08,2,0,9132267.6339663789,9131573.0652709566,18,8,0,0.17125694637682282,0.080270763649761268,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,8.1355686324521277e-11,2.3095372031248735e-14,26,16917694680.898338,35426657079.854477,1,9.5306069775754717e-07,9.5306069775754717e-07
69,29933.408804057159,-17091.913749947784,0,23678.543982250332,-0.72182713285385769,0,0.5,0.76479961723774847,0.09999999943137261,3.4229922618843553,1.5978714842585795,deficit,1.6248051526446261e-07,2,0,9602736.0079987887,9601841.2603812292,20,9,0,0.43226265414044929,0.17174544927843893,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,6.9806934307861596e-11,7.4312936816732411e-14,25,17265004193.640236,36685619464.005753,1,8.1594393774450091e-07,8.1594393774450091e-07
70,28664.581257680991,-18314.053324951488,0,23215.682371270046,-0.78886001673151951,0,0.5,0.78490308654710317,0.10000000000006873,3.472399878589755,1.5243009732061359,deficit,1.0142171547045109e-09,2,0,10019281.371004045,10018155.135486076,20,9,0,0.43440210702994625,0.12325204403111958,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.3706834171826031e-11,7.1923539525934144e-14,25,17557415674.848526,37847631728.499191,1,7.5736789723877536e-07,7.5736789723877536e-07
71,24918.610855408129,-27474.469383967622,0,23125.887128789269,-1.188027214009628,0,0.5,0.88258865590862778,0.10000000205976475,3.721148679512313,1.1608151730902594,deficit,3.5622362837273158e-09,2,0,10206487.437344639,10205686.82465893,22,10,0,1.0794026159251831,0.37369828531144389,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.6196620565612045e-11,3.7292185963477762e-14,25,17804918457.364761,38929463240.498093,1,6.4009644061789796e-07,6.4009644061789796e-07
72,27699.417013712617,-19024.24959385299,0,22795.002040017687,-0.83457320467572338,0,0.5,0.79802097289038243,0.10000000000009204,3.5047281499532708,1.4763949489864818,deficit,3.5002973852726882e-09,2,0,10539794.061441502,10538777.853425713,22,10,0,0.57520474195985849,0.22694852497850501,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.5142157337638372e-11,4.5269310688426079e-14,25,18008033148.741203,39928119422.662682,1,6.9373207188893514e-07,6.9373207188893514e-07
73,33809.267851368058,-8042.3472292989036,0,23347.414006047948,-0.34446310854748191,0,0.5,0.63475098227029458,0.099999999530662395,3.0945110593071599,2.0968052504054868,deficit,7.819654745944149e-08,2,0,10685770.860649774,10685029.268297745,20,9,0,0.20205088247361852,0.14272346589852136,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.253890820865966e-11,9.4153144499707509e-14,25,18168462746.623371,40843327879.586868,1,8.2777945888845239e-07,8.2777945888845239e-07
74,38455.761807025869,-336.49623246691334,0,23504.172186278727,-0.014316439659887662,0,0.5,0.50571123798816586,0.10000000000189913,2.7236726419393658,2.6768197816821329,deficit,2.5589656837965435e-08,2,0,10938832.636463482,10937868.598508168,22,10,0,0.05728536070232939,0.057182880480061787,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.0652793954117459e-11,2.0669905906033918e-14,26,18293798078.284237,41688443349.810356,1,9.2245617051088114e-07,9.2245617051088114e-07
75,40795.186582035538,3505.4758689784421,3505.4758689784421,23455.352086417719,0.14945333192641297,0.14945333192641297,0.4405979657167971,0.4405979657167971,0.10000000000002943,2.527445816418981,3.0250165749260201,interior,5.9259392948263212e-09,2,0,11046500.889688207,11045782.156726126,22,10,0,0.044288611055050171,0.033120461843096888,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.9563331300803802e-11,2.9284228662781664e-14,26,18381400260.298119,42454128821.221481,1,9.6092388926005492e-07,9.6092388926005492e-07
76,42562.396669698792,6630.1431845570032,6630.1431845570032,23262.541671072977,0.28501445009734044,0.28501445009734044,0.38781653564980734,0.38781653564980734,0.099999999999988959,2.3858452518316704,3.3476490353586921,interior,1.0787066795359124e-09,2,0,11227311.946588952,11226349.448618995,22,10,0,0.08067194896530816,0.040055330583163476,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.5296953957472351e-11,2.5656559926941189e-14,26,18439643765.065243,43156498094.643761,1,9.86233789784285e-07,9.86233789784285e-07
77,45664.254135201132,11245.944173664004,11245.944173664004,23161.190583219348,0.48555331607722224,0.48555331607722224,0.31364195125241956,0.31364195125241956,0.099999999202803808,2.2082376288107173,3.887289420000676,interior,1.0381717707730331e-07,2,0,11301256.055497913,11300533.044611957,20,9,0,0.20550074839911875,0.087619737022325311,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.8138954911034798e-11,1.1780354561782667e-13,25,18467465563.393925,43790318199.487206,1,1.0427933847654907e-06,1.0427933847654907e-06
78,46565.9007984235,13509.325786951218,13509.325786951218,22674.08123059649,0.59580824964239076,0.59580824964239076,0.27565166597769208,0.27565166597769208,0.099999999906435183,2.1254158005215045,4.217871095883603,interior,3.5777426576899529e-08,2,0,11397413.604864758,11396224.422937552,20,9,0,0.25562538612897046,0.078131650958005755,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.8914069514465119e-11,9.7335335132835662e-14,25,18469939241.570988,44364965428.582306,1,1.0496097618600472e-06,1.0496097618600472e-06
79,46000.390449554208,13044.305122135329,13044.305122135329,22540.541441513058,0.57870750428374895,0.57870750428374895,0.28139327580053519,0.28139327580053519,0.099999999866882988,2.137616884545134,4.1649500292470307,interior,3.9159673947963825e-08,2,0,11308355.732305309,11307400.991887068,20,9,0,0.24139117428465751,0.073939986527494839,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7052982098598391e-11,1.0621438540294637e-13,25,18447796840.73737,44879878909.365234,1,1.0249669020375889e-06,1.0249669020375889e-06
80,44307.1317873402,10296.02947625138,10296.02947625138,22749.800530591001,0.45257863886161809,0.45257863886161809,0.32542609166071468,0.32542609166071468,0.099999998564161294,2.2349812746138022,3.7931937529081825,interior,1.1269548938486196e-07,2,0,11205125.866773337,11204376.877467984,20,9,0,0.17402133282120957,0.071607620644292103,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.1801093973943066e-11,2.1627571501753439e-14,26,18403252731.622234,45338239808.149193,1,9.7725743158154847e-07,9.7725743158154847e-07
81,43191.953452566013,9967.3017244937273,9967.3017244937273,22208.223313051996,0.4488133936614967,0.4488133936614967,0.32678313800442549,0.32678313800442549,0.099999998466193618,2.2381015061393716,3.7825632998766929,interior,1.9480329194188073e-07,2,0,11148784.056562193,11147732.911621956,20,9,0,0.18070181392853135,0.07998508276355655,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.424679806484414e-11,1.0407388337045198e-13,25,18339421580.977467,45745747750.574776,1,9.4417417085554849e-07,9.4417417085554849e-07
82,38878.309711671354,2495.2986399374372,2495.2986399374372,22685.254629775027,0.10999661801307875,0.10999661801307875,0.45620602853738362,0.45620602853738362,0.10000000000009546,2.5721513523172899,2.9371146907272792,interior,7.1928608624816093e-09,2,0,11026963.190696288,11026175.720407188,22,10,0,0.034071267622327234,0.028021639635169654,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.0529315735102415e-11,2.803428458027317e-14,26,18255475729.752136,46098530908.114685,1,8.433741584773071e-07,8.433741584773071e-07
83,36947.446899576142,-551.54381479988922,0,22666.684979483427,-0.024332772757668358,0,0.5,0.50970641400785321,0.10000000000137976,2.7362466591134873,2.6569156930980515,deficit,5.7667560187171785e-08,2,0,10893911.618092351,10893298.458229562,22,10,0,0.012011287988132408,0.011715246073094245,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9733149684807252e-11,4.4144896457068417e-14,26,18154874143.119247,46403572045.155602,1,7.9621988720226864e-07,7.9621988720226864e-07
84,35598.332197821292,-1921.8902309251894,0,22345.967511058432,-0.086006057968840824,0,0.5,0.53426919924489469,0.10000000000030781,2.8117510527077227,2.5377168822783904,deficit,8.0020641224365363e-09,2,0,10823834.416851994,10822965.872647891,22,10,0,0.021681016934867785,0.017982495931197981,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7837564532181056e-11,3.8596486326587035e-14,26,18039372539.121944,46663874076.999367,1,7.6286705512450618e-07,7.6286705512450618e-07
85,34087.854587220419,-3898.8396665206678,0,22125.794981870902,-0.17621209164777718,0,0.5,0.56993633916716202,0.10000000000007067,2.9164229035802043,2.3734376923467484,deficit,1.9870318568315781e-07,2,0,10676636.268594291,10675935.069328779,22,10,0,0.037393678968912984,0.021868328347470673,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.5702240316670889e-11,2.9939029383666907e-14,26,17907622923.774208,46874531991.657455,1,7.2721482516960902e-07,7.2721482516960902e-07
86,33105.75224509152,-5658.414091251283,0,22128.41304194304,-0.25570743353784781,0,0.5,0.60091162258631414,0.10000000262958124,3.0032486916188188,2.2380898283671073,deficit,1.8973607174288531e-07,2,0,10521490.855773285,10520922.641007546,20,9,0,0.060470008936890599,0.027776863153634167,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9165591179052976e-11,3.1443896178312057e-14,26,17763758422.192123,47044990758.327293,1,7.0370408648090913e-07,7.0370408648090913e-07
87,31829.481827814645,-6744.1484679578507,0,21709.501408401953,-0.31065319918178147,0,0.5,0.62196786020408912,0.099999998259052827,3.0604236725537137,2.1494542308909805,deficit,1.9099323611548868e-07,2,0,10441421.343605483,10440622.096736968,20,9,0,0.072257778695312372,0.024005073614374581,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2984308554500327e-11,2.9312290620873444e-14,26,17607727467.444813,47173992987.305542,1,6.7472519946276153e-07,6.7472519946276153e-07
88,31089.849210125838,-7476.9118647492069,0,21495.906113915542,-0.34782825485235996,0,0.5,0.63601541561829666,0.099999999593825245,3.0978439520604062,2.0916655375996034,deficit,1.8679513869024333e-07,2,0,10276254.464906255,10275607.408195838,20,9,0,0.089029621618630317,0.028537374181811181,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1399314231986326e-11,2.6025455258966591e-14,26,17439117447.242931,47259296518.690514,1,6.5785679221505462e-07,6.5785679221505462e-07
89,31366.37350568796,-6542.9761785451237,0,21359.646012495006,-0.30632315210750671,0,0.5,0.62032069344500107,0.09999999797411166,3.055999504165225,2.1562983453593789,deficit,1.8531574474955903e-07,2,0,10191709.536364701,10190803.527132969,20,9,0,0.071674938623424445,0.024758001864885099,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1001897848242646e-11,2.6634204930405482e-14,26,17262850361.970901,47313229228.980019,1,6.6295144121077269e-07,6.6295144121077269e-07
90,33051.631932946664,-3545.2914194150994,0,21371.353658898275,-0.16588958228014189,0,0.5,0.56587807698185366,0.10000000000002347,2.9047825450139872,2.3916485215977188,deficit,1.8526273226626699e-07,2,0,10018534.952021232,10017787.216909818,22,10,0,0.024222467504608901,0.010462790750068916,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.0725728376336304e-11,4.5049033059317751e-14,26,17074854026.175955,47323797458.229294,1,6.9841461818696891e-07,6.9841461818696891e-07
91,34147.220543263924,-2010.4371639751803,0,21495.04208965736,-0.093530180325965204,0,0.5,0.53725881282879795,0.10000000000020844,2.8207438319747564,2.5235577852225894,deficit,1.9682391494413309e-07,2,0,9841083.168124849,9840466.4169798885,24,11,0,0.012630650224454639,0.0082567029085508555,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.431735213400008e-11,5.8833864557548017e-14,26,16880237838.043163,47304235892.109489,1,7.2186390709589288e-07,7.2186390709589288e-07
92,33698.126948826146,-1462.066495206868,0,21024.026307528628,-0.069542594714486955,0,0.5,0.52772113548962463,0.1000000000004895,2.7919176201885425,2.5689734768708972,deficit,1.8051415295872175e-07,2,0,9751137.6064648572,9750289.6782534961,22,10,0,0.011160072555546966,0.0087419863157352715,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9032040280402121e-11,5.0639150954111141e-14,26,16678559230.439404,47252679101.475296,1,7.1314743607360972e-07,7.1314743607360972e-07
93,34684.465283398451,-94.928723001308796,0,21121.623402153382,-0.0044943848491850085,0,0.5,0.50179299410447087,0.10000000000233664,2.7112554699290934,2.6964901153948717,deficit,1.9121068284277953e-07,2,0,9568457.906434102,9567753.2711198032,22,10,0,0.006301767606492102,0.0062916678589058101,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2262755495136854e-11,5.1539414109722391e-14,26,16468547090.520535,47164834241.430351,1,7.3538825782474725e-07,7.3538825782474725e-07
94,35154.135057947708,929.28016661944207,929.28016661944207,21022.331653665871,0.044204515868865951,0.044204515868865951,0.48237069121559317,0.48237069121559317,0.10000000000079126,2.6503651349720081,2.7962591622962001,interior,1.8949856195327186e-07,2,0,9383022.7919589318,9382437.3151489813,24,11,0,0.0041415273176213779,0.0031645077060209669,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1482847255986983e-11,8.1637609794378704e-14,26,16253691090.631458,47050033075.015022,1,7.4716493826686821e-07,7.4716493826686821e-07
95,35132.599066011142,1674.6324857702548,1674.6324857702548,20724.327694071024,0.080805228082579852,0.080805228082579852,0.46779842513016701,0.46779842513016701,0.10000000000027061,2.6062869028879319,2.8737376552842129,interior,1.857116518344526e-07,2,0,9289581.0073641315,9288762.3357503023,24,11,0,0.0076132743851416501,0.004348531942402774,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.0338095835446254e-11,5.2331525917071413e-14,26,16033931934.244671,46907654628.938911,1,7.4897368764066618e-07,7.4897368764066618e-07
96,35289.367481074514,2355.5685657950348,2355.5685657950348,20555.711119435968,0.11459451255733803,0.11459451255733803,0.45438326470030149,0.45438326470030149,0.10000000000016074,2.5668619366138512,2.947216077680328,interior,1.8283402991592368e-07,2,0,9101023.3702957146,9100342.3036539219,22,10,0,0.011445771815277957,0.0048798206611510046,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9121604078392967e-11,5.4962128972303297e-14,26,15808667464.877171,46735465758.506081,1,7.5508753167077784e-07,7.5508753167077784e-07
97,35239.162870899185,2796.4621341659868,2796.4621341659868,20352.263519833279,0.1374032257176212,0.1374032257176212,0.44535604073916896,0.44535604073916896,0.10000000000015248,2.5409274455484501,2.9978923237136383,interior,1.7974114041585665e-07,2,0,8911014.1225563399,8910453.4201690014,22,10,0,0.015041778597606182,0.0056019553788024022,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.799627032624179e-11,5.3552193795220064e-14,26,15579162446.550407,46536735849.97448,1,7.5723323149486659e-07,7.5723323149486659e-07
98,35385.896909535157,3656.8193486742566,3656.8193486742566,20099.666951361964,0.18193472410010467,0.18193472410010467,0.42781697667460639,0.42781697667460639,0.10000000000004172,2.4918428888911737,3.0993789687149729,interior,1.767854076462072e-07,2,0,8815675.654244855,8814891.1206036787,22,10,0,0.024148690950491908,0.007598569033801305,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7067075721267895e-11,4.345855326539325e-14,26,15348359978.510401,46319955146.323242,1,7.639449735595005e-07,7.639449735595005e-07
99,34943.054670551115,3322.9163622294545,3322.9163622294545,19963.322677819924,0.16645140454643126,0.16645140454643126,0.43390086157519359,0.43390086157519359,0.10000000000006752,2.5086791490108236,3.0637065999280102,interior,1.7484580139282002e-07,2,0,8624231.6203129198,8623586.2732787132,24,11,0,0.020371092743232511,0.0065180577054926511,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.631256270914602e-11,5.7174315899503668e-14,26,15111571678.108757,46070710291.368896,1,7.584657247426357e-07,7.584657247426357e-07
100,35665.440435240133,4697.035084007879,4697.035084007879,19848.397188498308,0.23664623767466059,0.23664623767466059,0.40646562318111712,0.40646562318111712,0.099999999999926037,2.4342793884776217,3.2287924051644916,interior,1.8135967905230643e-07,2,0,8432121.1798782479,8431577.9079267401,24,11,0,0.04419724114743101,0.016196520244645036,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7959439319092281e-11,3.1591307302715154e-14,26,14875268354.381529,45808375134.594551,1,7.7857903342887926e-07,7.7857903342887926e-07
101,34426.709527531151,3599.9819233416097,3599.9819233416097,19537.851413123615,0.18425722517292489,0.18425722517292489,0.42690583434983198,0.42690583434983198,0.10000000000007281,2.489338549821551,3.1047653873184036,interior,1.6966904903270574e-07,2,0,8336294.1809653817,8335561.8899108162,24,11,0,0.026970731257100037,0.0099953687428870671,18,5,0,True,converged,fixed-mass asymptotic reference,1e-10,2.4630049385113e-11,3.8097909532799578e-14,26,14634871557.861736,45518754156.350281,1,7.5631923952225106e-07,7.5631923952225106e-07
102,33351.328676234552,1481.2233842923508,1481.2233842923508,19715.29214651326,0.075130752722116986,0.075130752722116986,0.47005533991490006,0.47005533991490006,0.10000000000039096,2.6130244225687904,2.8615865506119902,interior,1.8076433061509078e-07,2,0,8144243.5337486658,8143647.6710635796,22,10,0,0.0067223016183262218,0.0038999866160302774,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7821231551473818e-11,8.2267555279281604e-14,26,14392928794.604977,45209471124.657814,1,7.3770667620228631e-07,7.3770667620228631e-07
103,33167.150939631552,2011.4295203770748,2011.4295203770748,19398.377329425002,0.10369074167948794,0.10369074167948794,0.45870738705900815,0.45870738705900815,0.10000000000014138,2.5794513745551613,2.9232999642538129,interior,1.7580029854080692e-07,2,0,7952386.1386061832,7951894.2147930786,22,10,0,0.01340736800897168,0.0080314830539505323,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6121461354708048e-11,3.9591796983385898e-14,26,14151298076.973988,44886276615.195656,1,7.3891517498698589e-07,7.3891517498698589e-07
