dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,432274745.5035101,1.64,0.046729532500000004,0.0532704675,0.006540934999999998,0.0,1.0,8000,0.0001250000000000001,True,19958.58699926965,2.998609036204982e-05,0.001859022777664316,2.9011426702046155,13818.362398515212,4770.738293690767,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.31**2 * RBF(length_scale=0.322),0.04301982086534748,0.586633920891102,0.1588612167593829,0.32203326147371103,0.0391089280594068,53.36779369550516,1680.9377138267712,402,9,393,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.234264590032733,21.57260581833327,294.1718975227264,161.4859492769416
2021,0.051,0.002001485875,0.04649665678125,0.055503343218749994,505722115.71658146,1.64,0.047717563165,0.054282436834999996,0.006564873669999999,0.0,1.0,8000,0.0001250000000000001,True,16994.066849276664,2.1396124784776397e-05,0.01567117461831975,2.1526989098598626,10599.044294207128,4943.403939418845,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.29**2 * RBF(length_scale=0.323),0.042343747393388226,0.5774147371825666,0.15636465000913172,0.3233968730498012,0.03849431581217111,53.128551061610445,1674.986270912301,401,10,391,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.401159138086298,21.15615599504954,288.4930362961301,161.5783938768997
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.055294687839999995,0.006589375679999995,0.0,1.0,8000,0.0001250000000000001,True,8889.58832811186,9.53026920435898e-06,0.4075274851184538,0.23390984470660559,1158.5945019454855,4965.3002642027795,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.6**2 * RBF(length_scale=0.317),0.04169678269108093,0.5685924912420126,0.15397557451459154,0.31738035522480157,0.03790616608280084,57.7758967446195,1672.3608535380088,402,12,390,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.372789654631058,20.75544844739304,283.02884246445046,157.98273094323696
2021,0.053,0.002016597875,0.048462654781249996,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.006614441030000001,0.0,1.0,8000,0.0001250000000000001,True,6765.7377104084335,6.261897062634591e-06,0.5,0.0,-3684.5764752643117,5119.406656855063,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.71**2 * RBF(length_scale=0.317),0.04107730626946746,0.5601450854927381,0.15168800622370326,0.31668015390964166,0.037343005699515874,59.47786486318906,1668.5890514570567,402,14,388,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.480307034142868,20.369607039017364,277.76736871387317,157.03683805064094
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.0066400697200000025,0.0,1.0,8000,0.0001250000000000001,True,6284.682640179046,5.083562819867454e-06,0.5,0.0,-8334.488938987548,5537.365366588968,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.57**2 * RBF(length_scale=0.314),0.040483815711204366,0.552052032425514,0.14949639709274043,0.31444938274557677,0.0368034688283676,57.27705088985989,1662.2927136752999,401,15,386,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.544014810451877,19.99781947059892,272.6975382354398,155.32878703049096
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.006666261749999999,0.0,1.0,8000,0.0001250000000000001,True,6239.403613823228,4.460589463651033e-06,0.5,0.0,-9066.503783400154,5619.349206255988,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.51**2 * RBF(length_scale=0.316),0.03991491610836469,0.5442943105686093,0.14739559608280783,0.31591809674159615,0.03628628737124062,56.3345876842795,1668.3869422462706,402,17,385,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.70626673678341,19.639331569216612,267.8090668529538,155.44114470339173
2021,0.056,0.002040554,0.0514087535,0.0605912465,908301575.9894191,1.64,0.05265349144,0.059346508560000004,0.0066930171200000055,0.0,1.0,8000,0.0001250000000000001,True,6946.245540855951,4.434574530178246e-06,0.5,0.0,-7238.255315427145,5862.001083430562,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.51**2 * RBF(length_scale=0.317),0.03936931061422127,0.5368542356484718,0.14538081426998897,0.31748563756657855,0.035790282376564786,56.43314461585708,1662.799855672751,401,18,383,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.870721784929694,19.293442180026243,263.0923933639942,155.58796168421839
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990549309.8998243,1.64,0.053639832085000005,0.060360167915,0.006720335829999993,0.0,1.0,8000,0.0001250000000000001,True,7817.046818875821,4.4958486208379765e-06,0.5,0.0,-4108.760136811358,5881.208566325377,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.87**2 * RBF(length_scale=0.32),0.03884579197431144,0.5297153451042469,0.14344759357172976,0.3203109970300754,0.035314356340283126,62.010072458999645,1660.118610663567,401,20,381,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.070277083450513,18.959498587400432,258.53861710091496,156.33445959182774
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071469978.245291,1.64,0.05462589106,0.061374108940000005,0.006748217880000004,0.0,1.0,8000,0.0001250000000000001,True,9702.78195589566,5.070002732727587e-06,0.5,0.0,-211.09171880985912,5993.854353330397,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.87**2 * RBF(length_scale=0.317),0.038343234920351146,0.5228622943684247,0.14159177865950517,0.3169523264112795,0.03485748629122831,61.90739091250798,1658.0915357794722,401,21,380,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.092805022232449,18.63689240258374,254.13944185341464,154.05602621547197
2021,0.059,0.002066055875,0.054351374281249996,0.06364862571874999,1150677928.0281105,1.64,0.055611668365,0.062388331634999995,0.006776663269999997,0.0,1.0,8000,0.0001250000000000001,True,10049.78233161041,4.806963043306807e-06,0.4908298649455529,0.02298814434830731,138.22564861493186,6065.398299818484,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.92**2 * RBF(length_scale=0.317),0.03786058932616019,0.516280763538548,0.13980949168539802,0.3173247640943698,0.034418717569236534,62.692992948922054,1656.796930054177,401,23,378,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.219540601884448,18.325055863341635,249.88712540920412,153.58963323988988
2021,0.06,0.0020749,0.055331475,0.064668525,1227314114.490384,1.64,0.056597164,0.063402836,0.006805672000000006,0.0,1.0,8000,0.0001250000000000001,True,10633.880168191787,4.689264229009038e-06,0.4361944347853242,0.16062486522386885,974.3933421472103,6099.338866109692,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.79**2 * RBF(length_scale=0.315),0.03739687403797581,0.5099573732451246,0.13809710949902224,0.3150777334893211,0.03399715821634164,60.72926299334503,1660.999653394607,402,25,377,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.267766778750072,18.023458498229218,245.77443406676204,151.85200900733582
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300687890.3025212,1.64,0.057582377965,0.064417622035,0.006835244069999996,0.0,1.0,8000,0.0001250000000000001,True,11864.220229828228,4.855748557859813e-06,0.3664906337233992,0.34116247976132036,2101.004277360061,6357.389016680078,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.66**2 * RBF(length_scale=0.314),0.03695117130287354,0.5038796086755482,0.13645124307310308,0.3140740653350243,0.03359197391170321,58.644575042872496,1655.1350368380806,401,26,375,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.349675793407398,17.731604114236877,241.79460155777554,150.71340887742136
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1370397758.130275,1.64,0.05856731026,0.06543268974,0.006865379479999996,0.0,1.0,8000,0.0001250000000000001,True,12789.019714548405,4.887861032425111e-06,0.2902916682284225,0.5525328467603668,3344.5272385277954,6402.923370871478,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.86**2 * RBF(length_scale=0.317),0.0365226217287332,0.49803575084636176,0.13486871889191832,0.31742860187889116,0.03320238338975745,61.79649966770885,1656.3220409748285,401,28,373,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.560416134969822,17.449028071824063,237.94129188850994,151.6545177430983
